name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,3,33.476,32.865,-1.82519,0.972,0.973,0.10288,52.435,54.077,3.1315
Case_1-02,avg,otsu,3,33.482,32.694,-2.3535,0.972,0.972,0,52.75,53.576,1.56588
Case_1-03,avg,otsu,3,33.98,33.672,-0.90642,0.977,0.978,0.10235,49.548,54.717,10.43231
Case_1-04,avg,otsu,3,33.947,33.696,-0.73939,0.979,0.98,0.10215,52.916,55.817,5.48227
Case_1-05,avg,otsu,3,33.969,33.638,-0.97442,0.978,0.979,0.10225,49.426,54.301,9.86323
Case_1-06,avg,otsu,3,33.434,32.786,-1.93815,0.977,0.977,0,53.791,54.347,1.03363
Case_1-07,avg,otsu,3,33.741,33.362,-1.12326,0.981,0.981,0,52.955,55.935,5.62742
Case_1-08,avg,otsu,3,34.152,33.816,-0.98384,0.975,0.976,0.10256,49.907,55.087,10.37931
Case_10-01,avg,otsu,3,32.913,32.077,-2.54003,0.964,0.962,-0.20747,41.999,46.68,11.1455
Case_10-02,avg,otsu,3,33.662,32.6,-3.15489,0.969,0.967,-0.2064,44.972,44.504,-1.04065
Case_10-03,avg,otsu,3,32.564,31.757,-2.4782,0.961,0.96,-0.10406,41.347,46.659,12.84736
Case_10-04,avg,otsu,3,32.984,31.939,-3.1682,0.967,0.965,-0.20683,42.219,46.959,11.22717
Case_10-05,avg,otsu,3,34.767,34.24,-1.51581,0.972,0.972,0,50.273,54.636,8.67861
Case_10-06,avg,otsu,3,33.637,32.612,-3.04724,0.97,0.968,-0.20619,45.244,44.894,-0.77358
Case_10-07,avg,otsu,3,33.555,32.529,-3.05767,0.971,0.968,-0.30896,43.705,47.961,9.73802
Case_10-08,avg,otsu,3,33.535,32.553,-2.92828,0.971,0.968,-0.30896,43.72,47.761,9.24291
Case_10-09,avg,otsu,3,33.125,32.353,-2.33057,0.969,0.967,-0.2064,44.105,45.501,3.16517
Case_10-10,avg,otsu,3,33.951,33.356,-1.75253,0.965,0.965,0,42.055,47.785,13.62501
Case_11-07,avg,otsu,3,34.089,33.277,-2.382,0.963,0.962,-0.10384,54.242,48.563,-10.46975
Case_11-09,avg,otsu,3,38.547,37.986,-1.45537,0.965,0.966,0.10363,48.089,47.9,-0.39302
Case_11-10,avg,otsu,3,36.241,35.6,-1.76871,0.964,0.965,0.10373,39.272,41.108,4.67509
Case_11-11,avg,otsu,3,36.246,35.578,-1.84296,0.965,0.965,0,39.729,41.497,4.45015
Case_11-12,avg,otsu,3,35.801,35.193,-1.69828,0.962,0.963,0.10395,45.986,49.087,6.74336
Case_11-13,avg,otsu,3,37.679,37.003,-1.7941,0.966,0.966,0,45.616,47.253,3.58865
Case_11-15,avg,otsu,3,34.824,34.386,-1.25775,0.971,0.971,0,54.989,49.397,-10.16931
Case_12-01,avg,otsu,3,34.878,34.819,-0.16916,0.98,0.981,0.10204,51.159,54.941,7.39264
Case_12-02,avg,otsu,3,34.763,34.746,-0.0489,0.981,0.982,0.10194,53.067,55.219,4.05525
Case_12-03,avg,otsu,3,34.647,34.572,-0.21647,0.98,0.981,0.10204,52.704,54.877,4.12303
Case_12-04,avg,otsu,3,34.72,34.362,-1.03111,0.98,0.98,0,52.736,53.589,1.61749
Case_12-05,avg,otsu,3,34.393,33.994,-1.16012,0.977,0.977,0,50.315,52.886,5.10981
Case_12-06,avg,otsu,3,34.131,33.908,-0.65336,0.977,0.978,0.10235,49.589,52.749,6.37238
Case_12-07,avg,otsu,3,34.275,33.95,-0.94821,0.976,0.976,0,49.935,52.557,5.25083
Case_12-08,avg,otsu,3,34.359,34.126,-0.67813,0.979,0.979,0,51.181,53.035,3.62244
Case_12-09,avg,otsu,3,34.458,34.225,-0.67619,0.98,0.981,0.10204,51.664,53.25,3.06984
Case_12-10,avg,otsu,3,34.418,34.207,-0.61305,0.98,0.981,0.10204,52.146,55.056,5.58049
Case_12-11,avg,otsu,3,34.365,33.912,-1.3182,0.98,0.979,-0.10204,51.479,53.101,3.1508
Case_12-12,avg,otsu,3,34.446,34.213,-0.67642,0.976,0.977,0.10246,52.459,53.218,1.44684
Case_13-01,avg,otsu,3,33.573,32.966,-1.808,0.964,0.964,0,42.426,48.105,13.38566
Case_13-02,avg,otsu,3,33.589,32.815,-2.30433,0.962,0.961,-0.10395,43.447,45.587,4.92554
Case_13-03,avg,otsu,3,33.767,32.97,-2.36029,0.965,0.964,-0.10363,43.664,47.292,8.3089
Case_13-04,avg,otsu,3,34.317,33.986,-0.96454,0.962,0.964,0.2079,48.349,51.072,5.63197
Case_13-05,avg,otsu,3,34.043,33.855,-0.55224,0.964,0.967,0.3112,45.51,51.516,13.1971
Case_13-06,avg,otsu,3,33.804,33.096,-2.09443,0.968,0.967,-0.10331,42.93,47.811,11.36967
Case_13-07,avg,otsu,3,33.52,33.133,-1.15453,0.964,0.965,0.10373,42.153,49.158,16.61803
Case_13-10,avg,otsu,3,33.765,33.237,-1.56375,0.959,0.961,0.20855,44.046,50.05,13.6312
Case_13-11,avg,otsu,3,33.582,32.767,-2.4269,0.96,0.96,0,43.169,48.137,11.50826
Case_13-12,avg,otsu,3,34.233,33.209,-2.99127,0.965,0.963,-0.20725,52.101,53.53,2.74275
Case_14-01,avg,otsu,3,34.442,34.097,-1.00168,0.947,0.949,0.21119,51.727,54.035,4.46189
Case_14-02,avg,otsu,3,34.248,33.817,-1.25847,0.941,0.943,0.21254,47.501,52.202,9.89663
Case_14-03,avg,otsu,3,34.341,33.778,-1.63944,0.951,0.951,0,51.001,52.714,3.35876
Case_14-04,avg,otsu,3,34.808,34.185,-1.78982,0.975,0.974,-0.10256,52.195,52.344,0.28547
Case_14-05,avg,otsu,3,34.22,33.612,-1.77674,0.952,0.953,0.10504,52.51,53.311,1.52542
Case_14-06,avg,otsu,3,34.321,33.821,-1.45683,0.966,0.965,-0.10352,51.939,53.158,2.34698
Case_14-07,avg,otsu,3,34.169,33.624,-1.59501,0.955,0.954,-0.10471,50.214,51.1,1.76445
Case_14-08,avg,otsu,3,34.392,33.962,-1.25029,0.961,0.961,0,49.731,53.256,7.08813
Case_14-09,avg,otsu,3,34.312,33.835,-1.39018,0.954,0.954,0,48.358,51.896,7.31627
Case_14-11,avg,otsu,3,34.348,33.815,-1.55176,0.947,0.947,0,46.723,51.373,9.95227
