name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,5,33.476,32.577,-2.68551,0.972,0.974,0.20576,52.435,54.11,3.19443
Case_1-02,avg,otsu,5,33.482,32.423,-3.16289,0.972,0.974,0.20576,52.75,50.451,-4.35829
Case_1-03,avg,otsu,5,33.98,33.423,-1.6392,0.977,0.979,0.20471,49.548,54.607,10.2103
Case_1-04,avg,otsu,5,33.947,33.553,-1.16063,0.979,0.981,0.20429,52.916,54.646,3.26933
Case_1-05,avg,otsu,5,33.969,33.395,-1.68978,0.978,0.979,0.10225,49.426,55.196,11.67402
Case_1-06,avg,otsu,5,33.434,32.583,-2.54531,0.977,0.977,0,53.791,50.959,-5.26482
Case_1-07,avg,otsu,5,33.741,33.178,-1.66859,0.981,0.981,0,52.955,56.641,6.96063
Case_1-08,avg,otsu,5,34.152,33.55,-1.76271,0.975,0.978,0.30769,49.907,54.092,8.3856
Case_10-01,avg,otsu,5,32.913,31.135,-5.40212,0.964,0.952,-1.24481,41.999,50.697,20.71002
Case_10-02,avg,otsu,5,33.662,31.757,-5.6592,0.969,0.959,-1.03199,44.972,44.248,-1.60989
Case_10-03,avg,otsu,5,32.564,30.845,-5.27884,0.961,0.948,-1.35276,41.347,52.452,26.85805
Case_10-04,avg,otsu,5,32.984,30.956,-6.14844,0.967,0.954,-1.34436,42.219,49.137,16.38599
Case_10-05,avg,otsu,5,34.767,33.585,-3.39978,0.972,0.969,-0.30864,50.273,56.414,12.2153
Case_10-06,avg,otsu,5,33.637,31.797,-5.47017,0.97,0.961,-0.92784,45.244,44.196,-2.31633
Case_10-07,avg,otsu,5,33.555,31.613,-5.78751,0.971,0.961,-1.02987,43.705,50.326,15.1493
Case_10-08,avg,otsu,5,33.535,31.717,-5.4212,0.971,0.961,-1.02987,43.72,49.81,13.92955
Case_10-09,avg,otsu,5,33.125,31.575,-4.67925,0.969,0.96,-0.92879,44.105,48.601,10.19386
Case_10-10,avg,otsu,5,33.951,32.366,-4.66849,0.965,0.955,-1.03627,42.055,55.977,33.10427
Case_11-07,avg,otsu,5,34.089,32.72,-4.01596,0.963,0.958,-0.51921,54.242,49.476,-8.78655
Case_11-09,avg,otsu,5,38.547,37.321,-3.18053,0.965,0.966,0.10363,48.089,48.06,-0.0603
Case_11-10,avg,otsu,5,36.241,34.905,-3.68643,0.964,0.963,-0.10373,39.272,44.92,14.38175
Case_11-11,avg,otsu,5,36.246,34.949,-3.57833,0.965,0.963,-0.20725,39.729,44.519,12.05668
Case_11-12,avg,otsu,5,35.801,34.567,-3.44683,0.962,0.96,-0.2079,45.986,51.108,11.13817
Case_11-13,avg,otsu,5,37.679,36.086,-4.22782,0.966,0.964,-0.20704,45.616,49.419,8.33699
Case_11-15,avg,otsu,5,34.824,33.925,-2.58155,0.971,0.969,-0.20597,54.989,50.641,-7.90704
Case_12-01,avg,otsu,5,34.878,34.513,-1.0465,0.98,0.981,0.10204,51.159,56.134,9.72458
Case_12-02,avg,otsu,5,34.763,34.555,-0.59834,0.981,0.982,0.10194,53.067,56.48,6.43149
Case_12-03,avg,otsu,5,34.647,34.375,-0.78506,0.98,0.981,0.10204,52.704,56.401,7.01465
Case_12-04,avg,otsu,5,34.72,33.65,-3.0818,0.98,0.977,-0.30612,52.736,57.775,9.55514
Case_12-05,avg,otsu,5,34.393,33.23,-3.3815,0.977,0.973,-0.40942,50.315,58.518,16.30329
Case_12-06,avg,otsu,5,34.131,33.329,-2.34977,0.977,0.975,-0.20471,49.589,58.222,17.4091
Case_12-07,avg,otsu,5,34.275,33.262,-2.95551,0.976,0.972,-0.40984,49.935,58.419,16.99009
Case_12-08,avg,otsu,5,34.359,33.593,-2.2294,0.979,0.977,-0.20429,51.181,57.94,13.20607
Case_12-09,avg,otsu,5,34.458,33.605,-2.47548,0.98,0.978,-0.20408,51.664,57.826,11.92707
Case_12-10,avg,otsu,5,34.418,34.051,-1.0663,0.98,0.981,0.10204,52.146,54.942,5.36187
Case_12-11,avg,otsu,5,34.365,33.204,-3.37844,0.98,0.977,-0.30612,51.479,57.223,11.15795
Case_12-12,avg,otsu,5,34.446,33.711,-2.13377,0.976,0.975,-0.10246,52.459,57.346,9.31585
Case_13-01,avg,otsu,5,33.573,32.186,-4.1313,0.964,0.957,-0.72614,42.426,52.412,23.53745
Case_13-02,avg,otsu,5,33.589,31.893,-5.04927,0.962,0.951,-1.14345,43.447,48.146,10.81548
Case_13-03,avg,otsu,5,33.767,32.107,-4.91604,0.965,0.957,-0.82902,43.664,50.3,15.19787
Case_13-04,avg,otsu,5,34.317,33.383,-2.72168,0.962,0.959,-0.31185,48.349,57,17.89282
Case_13-05,avg,otsu,5,34.043,33.283,-2.23247,0.964,0.963,-0.10373,45.51,58.334,28.17842
Case_13-06,avg,otsu,5,33.804,32.26,-4.56751,0.968,0.96,-0.82645,42.93,52.378,22.00792
Case_13-07,avg,otsu,5,33.52,32.458,-3.16826,0.964,0.959,-0.51867,42.153,56.031,32.92292
Case_13-10,avg,otsu,5,33.765,32.616,-3.40293,0.959,0.955,-0.4171,44.046,56.796,28.94701
Case_13-11,avg,otsu,5,33.582,32.06,-4.53219,0.96,0.952,-0.83333,43.169,52.407,21.39962
Case_13-12,avg,otsu,5,34.233,32.383,-5.40414,0.965,0.956,-0.93264,52.101,55.104,5.7638
Case_14-01,avg,otsu,5,34.442,33.634,-2.34597,0.947,0.944,-0.31679,51.727,55.679,7.64011
Case_14-02,avg,otsu,5,34.248,33.068,-3.44546,0.941,0.932,-0.95643,47.501,56.359,18.64803
Case_14-03,avg,otsu,5,34.341,32.988,-3.9399,0.951,0.942,-0.94637,51.001,57.059,11.8782
Case_14-04,avg,otsu,5,34.808,33.158,-4.74029,0.975,0.968,-0.71795,52.195,57.194,9.57755
Case_14-05,avg,otsu,5,34.22,32.824,-4.07949,0.952,0.944,-0.84034,52.51,57.153,8.84213
Case_14-06,avg,otsu,5,34.321,33.084,-3.60421,0.966,0.959,-0.72464,51.939,57.299,10.3198
Case_14-07,avg,otsu,5,34.169,32.798,-4.01241,0.955,0.943,-1.25654,50.214,56.443,12.40491
Case_14-08,avg,otsu,5,34.392,33.262,-3.28565,0.961,0.955,-0.62435,49.731,57.923,16.47262
Case_14-09,avg,otsu,5,34.312,33.052,-3.67218,0.954,0.944,-1.04822,48.358,57.854,19.63687
Case_14-11,avg,otsu,5,34.348,33.049,-3.78188,0.947,0.936,-1.16156,46.723,55.055,17.83276
Case_14-12,avg,otsu,5,34.551,33.232,-3.81755,0.945,0.934,-1.16402,50.616,57.31,13.22507
Case_15-02,avg,otsu,5,35.337,34.743,-1.68096,0.961,0.963,0.20812,48.991,55.878,14.05768
Case_15-03,avg,otsu,5,34.431,33.591,-2.43966,0.956,0.957,0.1046,53.402,57.04,6.81248
Case_15-04,avg,otsu,5,35.197,34.985,-0.60232,0.962,0.964,0.2079,46.055,57.358,24.54239
Case_15-05,avg,otsu,5,35.459,35.304,-0.43712,0.969,0.971,0.2064,46.783,57.496,22.89934
Case_15-06,avg,otsu,5,35.426,35.329,-0.27381,0.97,0.972,0.20619,48.331,57.003,17.94294
Case_15-07,avg,otsu,5,35.542,35.595,0.14912,0.975,0.978,0.30769,50.427,56.038,11.12698
Case_15-08,avg,otsu,5,35.286,35.22,-0.18704,0.971,0.973,0.20597,47.005,57.043,21.35517
Case_15-09,avg,otsu,5,34.811,34.415,-1.13757,0.966,0.967,0.10352,52.62,56.522,7.41543
Case_15-10,avg,otsu,5,34.385,34.255,-0.37807,0.97,0.972,0.20619,52.253,56.731,8.56984
Case_15-11,avg,otsu,5,34.101,33.781,-0.93839,0.965,0.966,0.10363,51.996,56.665,8.97954
Case_15-12,avg,otsu,5,35.404,35.071,-0.94057,0.972,0.974,0.20576,49.992,55.531,11.07977
Case_16-01,avg,otsu,5,35.232,34.654,-1.64055,0.952,0.955,0.31513,55.323,54.787,-0.96886
Case_16-02,avg,otsu,5,35.15,34.936,-0.60882,0.963,0.967,0.41537,45.793,53.541,16.91962
Case_16-03,avg,otsu,5,35.059,34.368,-1.97096,0.957,0.958,0.10449,43.51,56.04,28.79798
Case_16-04,avg,otsu,5,35.447,34.967,-1.35413,0.956,0.959,0.31381,51.594,51.385,-0.40509
Case_16-05,avg,otsu,5,35.491,34.905,-1.65112,0.955,0.959,0.41885,54.816,56.047,2.24569
Case_16-06,avg,otsu,5,34.237,33.843,-1.1508,0.969,0.97,0.1032,52.907,57.118,7.95925
Case_16-07,avg,otsu,5,35.164,34.65,-1.46172,0.963,0.965,0.20768,48.529,50.856,4.79507
Case_16-08,avg,otsu,5,34.392,34.063,-0.95662,0.972,0.972,0,52.67,57.455,9.08487
Case_16-09,avg,otsu,5,34.99,34.578,-1.17748,0.968,0.969,0.10331,52.763,57.077,8.17618
Case_16-10,avg,otsu,5,35.438,35.452,0.03951,0.963,0.965,0.20768,45.282,57.436,26.84069
Case_16-11,avg,otsu,5,34.611,34.557,-0.15602,0.974,0.975,0.10267,50.136,56.666,13.02457
Case_16-12,avg,otsu,5,34.532,34.49,-0.12163,0.972,0.974,0.20576,50.221,56.685,12.87111
Case_16-13,avg,otsu,5,34.386,34.032,-1.02949,0.969,0.971,0.2064,52.87,57.446,8.65519
Case_17-01,avg,otsu,5,33.93,33.155,-2.28411,0.974,0.973,-0.10267,48.518,54.871,13.09411
Case_17-02,avg,otsu,5,33.788,33.297,-1.45318,0.974,0.975,0.10267,50.88,53.813,5.76454
Case_17-03,avg,otsu,5,33.795,32.877,-2.71638,0.968,0.968,0,48.765,54.418,11.59233
Case_17-04,avg,otsu,5,33.56,32.779,-2.32718,0.973,0.972,-0.10277,47.495,51.842,9.15254
Case_17-05,avg,otsu,5,33.959,32.927,-3.03896,0.964,0.964,0,49.105,56.067,14.17778
Case_17-06,avg,otsu,5,33.193,32.355,-2.52463,0.97,0.969,-0.10309,46.087,49.354,7.08877
Case_17-07,avg,otsu,5,33.889,32.875,-2.99212,0.971,0.97,-0.10299,50.708,50.49,-0.42991
Case_17-08,avg,otsu,5,34.191,33.282,-2.65859,0.977,0.976,-0.10235,53.227,57.086,7.25008
Case_17-09,avg,otsu,5,33.977,33.094,-2.59882,0.972,0.971,-0.10288,53.537,56.311,5.18146
Case_17-10,avg,otsu,5,34.173,33.331,-2.46393,0.968,0.969,0.10331,51.037,55.954,9.63419
Case_17-11,avg,otsu,5,33.119,32.566,-1.66974,0.976,0.976,0,47.096,50.21,6.61203
Case_17-12,avg,otsu,5,33.674,32.955,-2.13518,0.97,0.97,0,49.255,51.246,4.04223
Case_2-01,avg,otsu,5,35.891,35.455,-1.21479,0.972,0.975,0.30864,45.317,54.212,19.6284
Case_2-02,avg,otsu,5,36.378,35.946,-1.18753,0.974,0.978,0.41068,44.547,56.632,27.12865
Case_2-03,avg,otsu,5,35.419,34.828,-1.6686,0.975,0.978,0.30769,43.043,56.757,31.86116
Case_2-04,avg,otsu,5,35.722,35.367,-0.99379,0.975,0.978,0.30769,47.07,54.681,16.16953
Case_2-05,avg,otsu,5,37.197,37,-0.52961,0.971,0.976,0.51493,47.499,56.007,17.91196
Case_2-06,avg,otsu,5,36.569,36.1,-1.28251,0.974,0.979,0.51335,45.713,56.454,23.4966
Case_2-07,avg,otsu,5,36.366,35.968,-1.09443,0.975,0.979,0.41026,45.189,57.829,27.97141
Case_2-08,avg,otsu,5,35.789,35.443,-0.96678,0.975,0.978,0.30769,46.356,55.566,19.86798
Case_3-01,avg,otsu,5,34.411,34.622,0.61318,0.974,0.978,0.41068,47.791,52.775,10.42874
Case_3-02,avg,otsu,5,33.495,33.624,0.38513,0.975,0.977,0.20513,53.717,55.029,2.44243
Case_3-03,avg,otsu,5,33.462,33.438,-0.07172,0.97,0.973,0.30928,53.325,55.313,3.72808
Case_3-04,avg,otsu,5,33.664,33.817,0.45449,0.976,0.978,0.20492,53.82,55.817,3.71052
Case_3-05,avg,otsu,5,33.343,33.538,0.58483,0.974,0.977,0.30801,51.615,53.959,4.54132
Case_3-06,avg,otsu,5,33.534,33.506,-0.0835,0.972,0.974,0.20576,51.383,56.62,10.19209
Case_3-07,avg,otsu,5,34.25,34.677,1.24672,0.982,0.985,0.3055,52.011,56.377,8.39438
Case_3-08,avg,otsu,5,33.99,33.659,-0.97382,0.974,0.976,0.20534,55.234,54.995,-0.4327
Case_3-09,avg,otsu,5,34.585,34.993,1.1797,0.974,0.978,0.41068,52.623,56.686,7.72096
Case_3-10,avg,otsu,5,34.116,34.268,0.44554,0.979,0.981,0.20429,52.581,57.099,8.59246
Case_4-01,avg,otsu,5,36.198,35.718,-1.32604,0.975,0.978,0.30769,57.01,59.905,5.07806
Case_4-02,avg,otsu,5,35.2,35.333,0.37784,0.989,0.99,0.10111,47.343,58.822,24.24646
Case_4-03,avg,otsu,5,35.465,35.305,-0.45115,0.985,0.986,0.10152,48.818,51.711,5.92609
Case_4-04,avg,otsu,5,35.075,35.23,0.44191,0.99,0.991,0.10101,47.353,58.701,23.96469
Case_4-05,avg,otsu,5,35.035,35.109,0.21122,0.987,0.989,0.20263,48.252,58.216,20.64992
Case_4-06,avg,otsu,5,35.192,34.899,-0.83258,0.988,0.989,0.10121,48.811,57.311,17.41411
Case_4-07,avg,otsu,5,35.473,35.523,0.14095,0.987,0.989,0.20263,43.381,56.142,29.4161
Case_4-08,avg,otsu,5,36.438,36.789,0.96328,0.987,0.99,0.30395,47.883,55.621,16.16022
Case_4-09,avg,otsu,5,35.653,35.93,0.77693,0.989,0.991,0.20222,44.463,58.633,31.86919
Case_4-10,avg,otsu,5,34.832,34.925,0.267,0.986,0.988,0.20284,46.797,57.877,23.67673
Case_5-01,avg,otsu,5,35.524,35.361,-0.45884,0.972,0.976,0.41152,51.268,55.129,7.53101
Case_5-02,avg,otsu,5,35.811,35.222,-1.64475,0.963,0.967,0.41537,49.475,54.015,9.17635
Case_5-04,avg,otsu,5,36.049,35.542,-1.40642,0.964,0.969,0.51867,44.307,55.897,26.15839
Case_5-05,avg,otsu,5,35.889,35.511,-1.05325,0.974,0.976,0.20534,52.911,52.902,-0.01701
Case_5-07,avg,otsu,5,36.058,35.593,-1.28959,0.966,0.971,0.5176,46.34,56.543,22.0177
Case_5-08,avg,otsu,5,35.829,35.237,-1.65229,0.969,0.972,0.3096,51.889,53.76,3.60577
Case_6-01,avg,otsu,5,33.747,33.517,-0.68154,0.972,0.976,0.41152,52.247,55.397,6.02905
Case_6-02,avg,otsu,5,33.631,33.388,-0.72255,0.97,0.974,0.41237,53.115,52.374,-1.39509
Case_6-03,avg,otsu,5,33.686,33.526,-0.47497,0.974,0.977,0.30801,52.509,54.123,3.07376
Case_6-04,avg,otsu,5,34.387,34.201,-0.5409,0.972,0.976,0.41152,43.391,56.458,30.11454
Case_6-05,avg,otsu,5,33.69,33.623,-0.19887,0.975,0.979,0.41026,53.746,51.988,-3.27094
Case_6-06,avg,otsu,5,34.027,34.065,0.11168,0.977,0.981,0.40942,50.368,55.337,9.86539
Case_6-07,avg,otsu,5,34.428,34.305,-0.35727,0.973,0.976,0.30832,42.993,55.763,29.70251
Case_6-08,avg,otsu,5,33.592,33.601,0.02679,0.968,0.974,0.61983,50.744,53.915,6.24901
Case_6-10,avg,otsu,5,34.305,34.156,-0.43434,0.972,0.977,0.5144,49.742,53.955,8.4697
Case_7-01,avg,otsu,5,39.116,38.636,-1.22712,0.957,0.963,0.62696,49.84,60.066,20.51766
Case_7-02,avg,otsu,5,39.128,38.734,-1.00695,0.959,0.964,0.52138,45.954,52.682,14.64073
Case_7-03,avg,otsu,5,38.507,37.55,-2.48526,0.962,0.966,0.4158,46.162,52.547,13.83172
Case_7-04,avg,otsu,5,38.833,38.304,-1.36224,0.963,0.967,0.41537,45.408,52.062,14.65381
Case_7-05,avg,otsu,5,38.177,37.282,-2.34434,0.963,0.966,0.31153,46.168,53.615,16.13022
Case_7-06,avg,otsu,5,38.122,37.3,-2.15624,0.964,0.967,0.3112,45.409,51.523,13.46429
Case_7-07,avg,otsu,5,38.318,37.449,-2.26786,0.967,0.968,0.10341,48.802,51.838,6.22106
Case_7-08,avg,otsu,5,38.105,37.261,-2.21493,0.961,0.965,0.41623,55.092,59.522,8.04109
Case_7-09,avg,otsu,5,37.247,36.802,-1.19473,0.966,0.97,0.41408,58.074,55.682,-4.11888
Case_7-10,avg,otsu,5,38.04,37.77,-0.70978,0.941,0.948,0.74389,57.033,59.376,4.10815
Case_7-12,avg,otsu,5,37.297,36.663,-1.69987,0.96,0.963,0.3125,57.267,57.093,-0.30384
Case_8-01,avg,otsu,5,35.322,34.282,-2.94434,0.938,0.942,0.42644,47.116,56.856,20.67238
