name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,3,28.506,29.348,2.95376,0.929,0.942,1.39935,44.206,51.974,17.57228
Case_1-02,avg,fixed_multilevel_tresholding,3,28.44,29.227,2.76723,0.927,0.94,1.40237,45.46,51.254,12.74527
Case_1-03,avg,fixed_multilevel_tresholding,3,28.9,29.777,3.0346,0.94,0.952,1.2766,44.406,48.534,9.29604
Case_1-04,avg,fixed_multilevel_tresholding,3,28.842,29.744,3.12738,0.944,0.955,1.16525,44.233,49.85,12.69866
Case_1-05,avg,fixed_multilevel_tresholding,3,28.935,29.755,2.83394,0.941,0.952,1.16897,45.133,49.452,9.56949
Case_1-06,avg,fixed_multilevel_tresholding,3,28.466,29.279,2.85604,0.939,0.951,1.27796,45.905,53.565,16.68664
Case_1-07,avg,fixed_multilevel_tresholding,3,28.853,29.756,3.12966,0.95,0.96,1.05263,45.998,52.823,14.8376
Case_1-08,avg,fixed_multilevel_tresholding,3,29.023,29.877,2.94249,0.935,0.947,1.28342,46.057,47.249,2.5881
Case_10-01,avg,fixed_multilevel_tresholding,3,28.265,29.095,2.93649,0.909,0.926,1.87019,52.368,48.578,-7.23724
Case_10-02,avg,fixed_multilevel_tresholding,3,28.705,29.571,3.0169,0.916,0.933,1.8559,51.719,49.032,-5.19538
Case_10-03,avg,fixed_multilevel_tresholding,3,28.034,28.909,3.12121,0.902,0.921,2.10643,51.503,48.191,-6.43069
Case_10-04,avg,fixed_multilevel_tresholding,3,28.155,28.953,2.83431,0.913,0.93,1.86199,51.346,48.57,-5.40646
Case_10-05,avg,fixed_multilevel_tresholding,3,29.55,30.436,2.99831,0.922,0.938,1.73536,53.272,48.134,-9.64484
Case_10-06,avg,fixed_multilevel_tresholding,3,28.622,29.518,3.13046,0.918,0.935,1.85185,52.41,49.916,-4.75863
Case_10-07,avg,fixed_multilevel_tresholding,3,28.615,29.418,2.80622,0.922,0.937,1.6269,52.779,49.87,-5.51166
Case_10-08,avg,fixed_multilevel_tresholding,3,28.629,29.5,3.04237,0.921,0.937,1.73724,52.79,49.874,-5.52377
Case_10-09,avg,fixed_multilevel_tresholding,3,28.283,29.202,3.2493,0.918,0.935,1.85185,51.182,49.202,-3.86855
Case_10-10,avg,fixed_multilevel_tresholding,3,28.849,29.737,3.0781,0.901,0.92,2.10877,52.489,52.19,-0.56964
Case_11-07,avg,fixed_multilevel_tresholding,3,29.139,29.972,2.85871,0.902,0.919,1.8847,61.466,51.538,-16.15202
Case_11-09,avg,fixed_multilevel_tresholding,3,31.972,32.419,1.3981,0.863,0.873,1.15875,52.452,48.042,-8.40769
Case_11-10,avg,fixed_multilevel_tresholding,3,30.632,31.303,2.19052,0.871,0.885,1.60735,44.608,43.399,-2.71028
Case_11-11,avg,fixed_multilevel_tresholding,3,30.611,31.263,2.12995,0.868,0.882,1.6129,43.352,42.86,-1.1349
Case_11-12,avg,fixed_multilevel_tresholding,3,30.484,31.254,2.52592,0.869,0.884,1.72612,41.542,45.047,8.43724
Case_11-13,avg,fixed_multilevel_tresholding,3,32.161,32.776,1.91225,0.875,0.886,1.25714,50.534,46.574,-7.83631
Case_11-15,avg,fixed_multilevel_tresholding,3,29.593,30.468,2.95678,0.909,0.923,1.54015,58.655,60.792,3.64334
Case_12-01,avg,fixed_multilevel_tresholding,3,29.991,30.891,3.0009,0.949,0.96,1.15911,51.284,47.485,-7.40777
Case_12-02,avg,fixed_multilevel_tresholding,3,29.884,30.776,2.98487,0.951,0.961,1.05152,50.238,48.852,-2.75887
Case_12-03,avg,fixed_multilevel_tresholding,3,29.796,30.639,2.82924,0.949,0.959,1.05374,51.081,48.039,-5.95525
Case_12-04,avg,fixed_multilevel_tresholding,3,29.475,30.381,3.07379,0.943,0.955,1.27253,48.971,53.866,9.99571
Case_12-05,avg,fixed_multilevel_tresholding,3,29.323,30.256,3.1818,0.936,0.95,1.49573,49.715,54.739,10.1056
Case_12-06,avg,fixed_multilevel_tresholding,3,29.17,30.051,3.02023,0.939,0.951,1.27796,50.272,54.105,7.62452
Case_12-07,avg,fixed_multilevel_tresholding,3,29.274,30.141,2.96167,0.934,0.947,1.39186,49.713,54.55,9.72985
Case_12-08,avg,fixed_multilevel_tresholding,3,29.306,30.212,3.09152,0.941,0.954,1.38151,49.925,53.538,7.23686
Case_12-09,avg,fixed_multilevel_tresholding,3,29.417,30.278,2.92688,0.947,0.957,1.05597,50.363,53.248,5.72841
Case_12-10,avg,fixed_multilevel_tresholding,3,29.454,30.346,3.02845,0.948,0.959,1.16034,48.496,48.522,0.05361
Case_12-11,avg,fixed_multilevel_tresholding,3,29.266,30.113,2.89414,0.946,0.957,1.16279,49.17,50.181,2.05613
Case_12-12,avg,fixed_multilevel_tresholding,3,29.517,30.378,2.91696,0.937,0.949,1.28068,52.013,49.728,-4.39313
Case_13-01,avg,fixed_multilevel_tresholding,3,28.726,29.604,3.05646,0.908,0.926,1.98238,52.872,51.546,-2.50794
Case_13-02,avg,fixed_multilevel_tresholding,3,28.691,29.582,3.1055,0.902,0.921,2.10643,52.279,48.72,-6.8077
Case_13-03,avg,fixed_multilevel_tresholding,3,28.794,29.666,3.02841,0.909,0.927,1.9802,53.546,50.064,-6.50282
Case_13-04,avg,fixed_multilevel_tresholding,3,29.457,30.371,3.10283,0.904,0.923,2.10177,52.394,53.817,2.71596
Case_13-05,avg,fixed_multilevel_tresholding,3,29.365,30.183,2.78563,0.914,0.931,1.85996,54.25,53.626,-1.15023
Case_13-06,avg,fixed_multilevel_tresholding,3,28.797,29.688,3.09407,0.914,0.931,1.85996,52.829,51.065,-3.33908
Case_13-07,avg,fixed_multilevel_tresholding,3,28.785,29.674,3.08841,0.909,0.927,1.9802,51.808,54.019,4.26768
Case_13-10,avg,fixed_multilevel_tresholding,3,28.906,29.812,3.1343,0.898,0.918,2.22717,52.083,53.87,3.43106
Case_13-11,avg,fixed_multilevel_tresholding,3,28.661,29.515,2.97966,0.897,0.916,2.11817,53.121,50.674,-4.60646
Case_13-12,avg,fixed_multilevel_tresholding,3,29.065,29.904,2.88663,0.905,0.923,1.98895,51.186,48.437,-5.37061
Case_14-01,avg,fixed_multilevel_tresholding,3,29.383,30.296,3.10724,0.864,0.888,2.77778,49.834,54.729,9.82261
Case_14-02,avg,fixed_multilevel_tresholding,3,29.007,29.923,3.15786,0.844,0.871,3.19905,50.732,55.488,9.37475
Case_14-03,avg,fixed_multilevel_tresholding,3,29.364,30.273,3.09563,0.877,0.9,2.62258,48.867,54.937,12.42147
Case_14-04,avg,fixed_multilevel_tresholding,3,29.512,30.39,2.97506,0.926,0.942,1.72786,49.07,54.061,10.17118
Case_14-05,avg,fixed_multilevel_tresholding,3,29.249,30.171,3.15224,0.881,0.904,2.61067,48.184,54.727,13.5792
Case_14-06,avg,fixed_multilevel_tresholding,3,29.267,30.142,2.98972,0.906,0.925,2.09713,48.649,54.708,12.45452
Case_14-07,avg,fixed_multilevel_tresholding,3,29.392,30.332,3.19815,0.89,0.912,2.47191,49.401,54.865,11.0605
Case_14-08,avg,fixed_multilevel_tresholding,3,29.538,30.521,3.32792,0.903,0.924,2.32558,49.287,55.182,11.96056
Case_14-09,avg,fixed_multilevel_tresholding,3,29.314,30.29,3.32947,0.881,0.904,2.61067,48.843,55.1,12.81043
Case_14-11,avg,fixed_multilevel_tresholding,3,29.225,30.134,3.11035,0.862,0.887,2.90023,50.943,55.189,8.33481
Case_14-12,avg,fixed_multilevel_tresholding,3,29.202,30.092,3.04774,0.849,0.875,3.06243,49.63,54.567,9.94761
Case_15-02,avg,fixed_multilevel_tresholding,3,30.401,31.284,2.90451,0.905,0.924,2.09945,53.742,45.708,-14.9492
Case_15-03,avg,fixed_multilevel_tresholding,3,29.559,30.464,3.06167,0.89,0.912,2.47191,49.612,52.843,6.51254
Case_15-04,avg,fixed_multilevel_tresholding,3,30.192,31.085,2.95774,0.904,0.922,1.99115,57.317,45.805,-20.08479
Case_15-05,avg,fixed_multilevel_tresholding,3,30.304,31.111,2.66301,0.916,0.932,1.74672,54.932,45.414,-17.32688
Case_15-06,avg,fixed_multilevel_tresholding,3,30.312,31.133,2.7085,0.92,0.935,1.63043,52.247,46.428,-11.13748
Case_15-07,avg,fixed_multilevel_tresholding,3,30.416,31.261,2.77814,0.934,0.947,1.39186,51.534,45.812,-11.10335
Case_15-08,avg,fixed_multilevel_tresholding,3,30.289,31.153,2.85252,0.926,0.941,1.61987,56.897,45.437,-20.14166
Case_15-09,avg,fixed_multilevel_tresholding,3,29.75,30.616,2.91092,0.908,0.926,1.98238,49.715,50.085,0.74424
Case_15-10,avg,fixed_multilevel_tresholding,3,29.498,30.401,3.06122,0.924,0.939,1.62338,52.859,49.528,-6.30167
Case_15-11,avg,fixed_multilevel_tresholding,3,29.267,30.161,3.05463,0.91,0.928,1.97802,50.096,54.153,8.09845
Case_15-12,avg,fixed_multilevel_tresholding,3,30.009,30.783,2.57923,0.919,0.934,1.63221,50.459,47.279,-6.30215
Case_16-01,avg,fixed_multilevel_tresholding,3,30.588,31.451,2.82137,0.897,0.916,2.11817,56.431,62.134,10.10615
Case_16-02,avg,fixed_multilevel_tresholding,3,30.247,31.138,2.94575,0.916,0.932,1.74672,57.879,60.35,4.26925
Case_16-03,avg,fixed_multilevel_tresholding,3,30.266,31.109,2.7853,0.9,0.919,2.11111,60.616,54.78,-9.62782
Case_16-04,avg,fixed_multilevel_tresholding,3,30.716,31.568,2.7738,0.9,0.919,2.11111,56.772,63.114,11.171
Case_16-05,avg,fixed_multilevel_tresholding,3,30.812,31.651,2.72297,0.908,0.924,1.76211,54.876,62.204,13.35374
Case_16-06,avg,fixed_multilevel_tresholding,3,29.297,30.2,3.08223,0.923,0.939,1.73348,49.74,51.626,3.79172
Case_16-07,avg,fixed_multilevel_tresholding,3,30.152,31.001,2.81573,0.911,0.928,1.86608,59.726,52.909,-11.41379
Case_16-08,avg,fixed_multilevel_tresholding,3,29.537,30.412,2.96239,0.93,0.944,1.50538,51.232,52.292,2.06902
Case_16-09,avg,fixed_multilevel_tresholding,3,30.129,30.945,2.70835,0.923,0.938,1.62514,52.895,48.72,-7.893
Case_16-10,avg,fixed_multilevel_tresholding,3,30.662,31.543,2.87326,0.916,0.933,1.8559,59.029,46.303,-21.55889
Case_16-11,avg,fixed_multilevel_tresholding,3,29.693,30.577,2.97713,0.935,0.948,1.39037,55.307,46.523,-15.88226
Case_16-12,avg,fixed_multilevel_tresholding,3,29.609,30.493,2.98558,0.932,0.945,1.39485,52.349,49.01,-6.37835
Case_16-13,avg,fixed_multilevel_tresholding,3,29.505,30.416,3.08761,0.924,0.939,1.62338,50.358,52.221,3.69951
Case_17-01,avg,fixed_multilevel_tresholding,3,29.18,30.005,2.82728,0.935,0.948,1.39037,50.485,54.85,8.64613
Case_17-02,avg,fixed_multilevel_tresholding,3,29.1,29.919,2.81443,0.936,0.949,1.38889,50.523,54.649,8.16658
Case_17-03,avg,fixed_multilevel_tresholding,3,29.096,29.944,2.91449,0.923,0.939,1.73348,51.094,54.836,7.32376
Case_17-04,avg,fixed_multilevel_tresholding,3,28.886,29.728,2.91491,0.935,0.948,1.39037,50.688,54.758,8.02951
Case_17-05,avg,fixed_multilevel_tresholding,3,29.241,30.067,2.8248,0.914,0.931,1.85996,50.967,54.912,7.7403
Case_17-06,avg,fixed_multilevel_tresholding,3,28.632,29.476,2.94775,0.929,0.943,1.507,52.38,53.088,1.35166
Case_17-07,avg,fixed_multilevel_tresholding,3,29.161,29.999,2.8737,0.928,0.942,1.50862,50.401,54.84,8.80736
Case_17-08,avg,fixed_multilevel_tresholding,3,29.359,30.19,2.83048,0.94,0.952,1.2766,49.934,53.365,6.87107
Case_17-09,avg,fixed_multilevel_tresholding,3,29.219,30.012,2.71399,0.931,0.945,1.50376,49.932,51.538,3.21637
Case_17-10,avg,fixed_multilevel_tresholding,3,29.317,30.18,2.94368,0.921,0.937,1.73724,48.595,55.032,13.24622
Case_17-11,avg,fixed_multilevel_tresholding,3,28.492,29.357,3.03594,0.941,0.953,1.27524,51.591,53.285,3.28352
Case_17-12,avg,fixed_multilevel_tresholding,3,28.952,29.827,3.02224,0.926,0.941,1.61987,50.375,54.544,8.27593
Case_2-01,avg,fixed_multilevel_tresholding,3,30.936,31.798,2.7864,0.936,0.95,1.49573,58.4,46.714,-20.01027
Case_2-02,avg,fixed_multilevel_tresholding,3,31.507,32.288,2.47881,0.94,0.952,1.2766,55.918,55.772,-0.2611
Case_2-03,avg,fixed_multilevel_tresholding,3,30.484,31.328,2.76867,0.942,0.955,1.38004,56.534,45.824,-18.94435
Case_2-04,avg,fixed_multilevel_tresholding,3,30.476,31.296,2.69064,0.933,0.947,1.50054,54.051,44.002,-18.5917
Case_2-05,avg,fixed_multilevel_tresholding,3,32.278,33.104,2.55902,0.937,0.95,1.38741,54.931,52.934,-3.63547
Case_2-06,avg,fixed_multilevel_tresholding,3,31.527,32.408,2.79443,0.941,0.954,1.38151,56.055,52.677,-6.02622
Case_2-07,avg,fixed_multilevel_tresholding,3,31.304,32.137,2.661,0.942,0.955,1.38004,56.59,48.248,-14.74112
Case_2-08,avg,fixed_multilevel_tresholding,3,30.536,31.356,2.68535,0.933,0.946,1.39335,54.574,43.99,-19.39385
Case_3-01,avg,fixed_multilevel_tresholding,3,29.304,30.174,2.96888,0.935,0.947,1.28342,58.237,50.807,-12.75821
Case_3-02,avg,fixed_multilevel_tresholding,3,28.477,29.368,3.12884,0.935,0.948,1.39037,48.764,50.404,3.36314
Case_3-03,avg,fixed_multilevel_tresholding,3,28.53,29.369,2.94076,0.924,0.938,1.51515,48.277,50.302,4.19454
Case_3-04,avg,fixed_multilevel_tresholding,3,28.688,29.572,3.08143,0.936,0.949,1.38889,47.75,52.629,10.2178
Case_3-05,avg,fixed_multilevel_tresholding,3,28.468,29.365,3.15091,0.935,0.948,1.39037,51.192,47.491,-7.22965
