name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,3,40.12434,23.93863,-40.33888,0.99317,0.93685,-5.67073,48.57802,47.33416,-2.56054
Case_1-01,avg,fixed_multilevel_tresholding,5,40.12434,33.5867,-16.29345,0.99317,0.98403,-0.92029,48.57802,54.31752,11.81501
Case_1-01,avg,fixed_multilevel_tresholding,7,40.12434,31.83335,-20.66324,0.99317,0.97617,-1.71169,48.57802,52.82009,8.73249
Case_1-01,avg,fixed_multilevel_tresholding,9,40.12434,29.37639,-26.78661,0.99317,0.96385,-2.95216,48.57802,53.09764,9.30384
Case_1-01,avg,fixed_multilevel_tresholding,11,40.12434,27.43688,-31.62036,0.99317,0.95058,-4.28829,48.57802,49.75941,2.43194
Case_1-01,avg,fixed_multilevel_tresholding,13,40.12434,25.90319,-35.4427,0.99317,0.93756,-5.59924,48.57802,55.14529,13.51902
Case_1-02,avg,fixed_multilevel_tresholding,3,40.29366,23.12283,-42.61422,0.99325,0.92925,-6.44349,53.81616,46.88848,-12.87286
Case_1-02,avg,fixed_multilevel_tresholding,5,40.29366,33.3539,-17.22296,0.99325,0.98478,-0.85276,53.81616,51.22116,-4.82197
Case_1-02,avg,fixed_multilevel_tresholding,7,40.29366,32.00371,-20.57383,0.99325,0.97891,-1.44375,53.81616,52.21428,-2.97658
Case_1-02,avg,fixed_multilevel_tresholding,9,40.29366,29.27541,-27.34487,0.99325,0.96644,-2.69922,53.81616,51.8685,-3.6191
Case_1-02,avg,fixed_multilevel_tresholding,11,40.29366,27.08016,-32.793,0.99325,0.95143,-4.21042,53.81616,48.87542,-9.18077
Case_1-02,avg,fixed_multilevel_tresholding,13,40.29366,25.35326,-37.07879,0.99325,0.93556,-5.80821,53.81616,54.84074,1.90385
Case_1-03,avg,fixed_multilevel_tresholding,3,40.75798,24.10512,-40.85791,0.99443,0.9406,-5.41315,47.54043,43.00464,-9.54091
Case_1-03,avg,fixed_multilevel_tresholding,5,40.75798,33.64174,-17.45975,0.99443,0.98668,-0.77934,47.54043,53.16051,11.82169
Case_1-03,avg,fixed_multilevel_tresholding,7,40.75798,33.19804,-18.54837,0.99443,0.98322,-1.12728,47.54043,56.9686,19.8319
Case_1-03,avg,fixed_multilevel_tresholding,9,40.75798,30.99106,-23.96321,0.99443,0.97555,-1.89858,47.54043,53.14034,11.77926
Case_1-03,avg,fixed_multilevel_tresholding,11,40.75798,29.15898,-28.45823,0.99443,0.96732,-2.72618,47.54043,56.28725,18.3987
Case_1-03,avg,fixed_multilevel_tresholding,13,40.75798,27.6642,-32.12568,0.99443,0.95916,-3.54676,47.54043,61.81571,30.02766
Case_1-04,avg,fixed_multilevel_tresholding,3,40.75666,24.47386,-39.95126,0.99507,0.94727,-4.80368,53.79208,44.40777,-17.44552
Case_1-04,avg,fixed_multilevel_tresholding,5,40.75666,34.76659,-14.69716,0.99507,0.98965,-0.54469,53.79208,54.54764,1.40459
Case_1-04,avg,fixed_multilevel_tresholding,7,40.75666,33.61014,-17.53461,0.99507,0.98627,-0.88436,53.79208,57.37182,6.65477
Case_1-04,avg,fixed_multilevel_tresholding,9,40.75666,31.12395,-23.63469,0.99507,0.97885,-1.63004,53.79208,53.82581,0.0627
Case_1-04,avg,fixed_multilevel_tresholding,11,40.75666,29.07257,-28.66793,0.99507,0.97009,-2.51038,53.79208,56.2167,4.50739
Case_1-04,avg,fixed_multilevel_tresholding,13,40.75666,27.43683,-32.68136,0.99507,0.96098,-3.42589,53.79208,62.18059,15.59432
Case_1-05,avg,fixed_multilevel_tresholding,3,40.65636,24.77773,-39.05571,0.99447,0.94651,-4.82267,46.33431,43.88536,-5.28539
Case_1-05,avg,fixed_multilevel_tresholding,5,40.65636,34.41257,-15.35747,0.99447,0.9877,-0.68076,46.33431,55.6311,20.06459
Case_1-05,avg,fixed_multilevel_tresholding,7,40.65636,32.99581,-18.84219,0.99447,0.9824,-1.21371,46.33431,57.96688,25.10574
Case_1-05,avg,fixed_multilevel_tresholding,9,40.65636,30.72382,-24.43047,0.99447,0.97405,-2.05336,46.33431,54.08899,16.73637
Case_1-05,avg,fixed_multilevel_tresholding,11,40.65636,28.90313,-28.90871,0.99447,0.9653,-2.93322,46.33431,56.4589,21.85117
Case_1-05,avg,fixed_multilevel_tresholding,13,40.65636,27.43758,-32.51344,0.99447,0.95678,-3.78996,46.33431,62.5717,35.04399
Case_1-06,avg,fixed_multilevel_tresholding,3,40.14174,24.19422,-39.72802,0.9945,0.94159,-5.32026,52.80667,47.66392,-9.73883
Case_1-06,avg,fixed_multilevel_tresholding,5,40.14174,33.91418,-15.51393,0.9945,0.98651,-0.80342,52.80667,54.73367,3.64916
Case_1-06,avg,fixed_multilevel_tresholding,7,40.14174,32.05182,-20.15339,0.9945,0.97995,-1.46305,52.80667,53.13928,0.62986
Case_1-06,avg,fixed_multilevel_tresholding,9,40.14174,29.42632,-26.69396,0.9945,0.96873,-2.59125,52.80667,53.2092,0.76227
Case_1-06,avg,fixed_multilevel_tresholding,11,40.14174,27.3113,-31.96284,0.9945,0.95578,-3.89341,52.80667,49.67345,-5.93338
Case_1-06,avg,fixed_multilevel_tresholding,13,40.14174,25.63356,-36.14238,0.9945,0.94241,-5.23781,52.80667,53.82849,1.93502
Case_1-07,avg,fixed_multilevel_tresholding,3,40.4616,24.96301,-38.30444,0.99536,0.94923,-4.6345,49.15844,49.33065,0.35032
Case_1-07,avg,fixed_multilevel_tresholding,5,40.4616,34.54367,-14.62604,0.99536,0.98806,-0.7334,49.15844,56.79291,15.53033
Case_1-07,avg,fixed_multilevel_tresholding,7,40.4616,32.59126,-19.45138,0.99536,0.98162,-1.38041,49.15844,55.39593,12.68854
Case_1-07,avg,fixed_multilevel_tresholding,9,40.4616,30.1181,-25.56374,0.99536,0.97201,-2.34588,49.15844,54.76713,11.40941
Case_1-07,avg,fixed_multilevel_tresholding,11,40.4616,28.16847,-30.38221,0.99536,0.96194,-3.35758,49.15844,52.35469,6.50194
Case_1-07,avg,fixed_multilevel_tresholding,13,40.4616,26.62113,-34.20643,0.99536,0.95222,-4.33411,49.15844,58.42037,18.84098
Case_1-08,avg,fixed_multilevel_tresholding,3,40.89445,24.14124,-40.96695,0.99383,0.94126,-5.28964,49.05915,43.28772,-11.76423
Case_1-08,avg,fixed_multilevel_tresholding,5,40.89445,34.08291,-16.65639,0.99383,0.9865,-0.73755,49.05915,53.19704,8.43449
Case_1-08,avg,fixed_multilevel_tresholding,7,40.89445,33.46429,-18.16912,0.99383,0.98255,-1.135,49.05915,56.1037,14.3593
Case_1-08,avg,fixed_multilevel_tresholding,9,40.89445,31.16456,-23.79269,0.99383,0.97432,-1.96311,49.05915,52.90975,7.84889
Case_1-08,avg,fixed_multilevel_tresholding,11,40.89445,29.26865,-28.4288,0.99383,0.96521,-2.87977,49.05915,54.24525,10.57112
Case_1-08,avg,fixed_multilevel_tresholding,13,40.89445,27.72812,-32.19588,0.99383,0.95602,-3.80447,49.05915,60.73033,23.79002
Case_10-01,avg,fixed_multilevel_tresholding,3,39.59308,25.96314,-34.42506,0.99112,0.94498,-4.65534,44.3411,46.21076,4.21654
Case_10-01,avg,fixed_multilevel_tresholding,5,39.59308,31.9207,-19.37808,0.99112,0.96204,-2.93405,44.3411,53.20775,19.99646
Case_10-01,avg,fixed_multilevel_tresholding,7,39.59308,28.63615,-27.67385,0.99112,0.92409,-6.76306,44.3411,57.09478,28.76266
Case_10-01,avg,fixed_multilevel_tresholding,9,39.59308,26.37118,-33.39447,0.99112,0.88608,-10.59811,44.3411,57.1085,28.7936
Case_10-01,avg,fixed_multilevel_tresholding,11,39.59308,24.85427,-37.22572,0.99112,0.85535,-13.69864,44.3411,56.42751,27.2578
Case_10-01,avg,fixed_multilevel_tresholding,13,39.59308,23.77861,-39.94251,0.99112,0.83237,-16.01723,44.3411,57.70704,30.14346
Case_10-02,avg,fixed_multilevel_tresholding,3,40.73379,24.2696,-40.419,0.99291,0.92914,-6.42254,45.80598,49.23879,7.49424
Case_10-02,avg,fixed_multilevel_tresholding,5,40.73379,32.37114,-20.53001,0.99291,0.9689,-2.41814,45.80598,47.94143,4.66195
Case_10-02,avg,fixed_multilevel_tresholding,7,40.73379,29.48075,-27.62581,0.99291,0.93836,-5.49395,45.80598,55.20433,20.51774
Case_10-02,avg,fixed_multilevel_tresholding,9,40.73379,26.92557,-33.89869,0.99291,0.90226,-9.12973,45.80598,54.15332,18.22325
Case_10-02,avg,fixed_multilevel_tresholding,11,40.73379,25.14758,-38.26359,0.99291,0.86992,-12.38682,45.80598,54.95883,19.98178
Case_10-02,avg,fixed_multilevel_tresholding,13,40.73379,23.86882,-41.4029,0.99291,0.8436,-15.03762,45.80598,55.12993,20.35531
Case_10-03,avg,fixed_multilevel_tresholding,3,38.83526,26.45226,-31.88597,0.98929,0.9486,-4.11305,43.97989,46.05062,4.70836
Case_10-03,avg,fixed_multilevel_tresholding,5,38.83526,31.67243,-18.44414,0.98929,0.95835,-3.1275,43.97989,53.6618,22.0144
Case_10-03,avg,fixed_multilevel_tresholding,7,38.83526,28.29142,-27.15017,0.98929,0.91731,-7.27593,43.97989,57.37843,30.46515
Case_10-03,avg,fixed_multilevel_tresholding,9,38.83526,26.08476,-32.83228,0.98929,0.87755,-11.29497,43.97989,57.37761,30.46329
Case_10-03,avg,fixed_multilevel_tresholding,11,38.83526,24.6207,-36.6022,0.98929,0.84616,-14.46795,43.97989,55.12293,25.33667
Case_10-03,avg,fixed_multilevel_tresholding,13,38.83526,23.58535,-39.26821,0.98929,0.82317,-16.79184,43.97989,58.05636,32.00661
Case_10-04,avg,fixed_multilevel_tresholding,3,39.83128,25.57944,-35.78052,0.99209,0.94503,-4.74352,44.56918,46.47847,4.28388
Case_10-04,avg,fixed_multilevel_tresholding,5,39.83128,31.79556,-20.1744,0.99209,0.96396,-2.83543,44.56918,52.31749,17.38491
Case_10-04,avg,fixed_multilevel_tresholding,7,39.83128,28.38719,-28.73141,0.99209,0.92676,-6.58509,44.56918,56.6633,27.13561
