name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,19,37.295,22.929,-38.51991,0.988,0.905,-8.40081,51.378,60.337,17.43742
Case_1-02,avg,otsu,19,37.441,22.11,-40.94709,0.988,0.894,-9.51417,54.693,58.653,7.24041
Case_1-03,avg,otsu,19,37.908,24.631,-35.02427,0.99,0.938,-5.25253,51.283,64.883,26.51951
Case_1-04,avg,otsu,19,37.908,24.281,-35.94756,0.991,0.937,-5.44904,54.941,64.945,18.20862
Case_1-05,avg,otsu,19,37.837,24.508,-35.22742,0.99,0.935,-5.55556,50.689,66.142,30.4859
Case_1-06,avg,otsu,19,37.314,22.437,-39.86975,0.99,0.908,-8.28283,53.472,59.795,11.82488
Case_1-07,avg,otsu,19,37.618,23.599,-37.26673,0.991,0.928,-6.35721,49.355,67.175,36.10576
Case_1-08,avg,otsu,19,38.068,24.652,-35.2422,0.989,0.932,-5.7634,51.963,64.689,24.4905
Case_10-01,avg,otsu,19,36.735,21.909,-40.35933,0.984,0.795,-19.20732,43.705,67.336,54.06933
Case_10-02,avg,otsu,19,37.742,21.658,-42.61565,0.987,0.797,-19.25025,46.218,67.654,46.3802
Case_10-03,avg,otsu,19,36.142,21.777,-39.746,0.981,0.787,-19.77574,43.096,66.591,54.51782
Case_10-04,avg,otsu,19,36.918,21.21,-42.54835,0.985,0.79,-19.79695,44.159,66.425,50.42234
Case_10-05,avg,otsu,19,38.855,24.385,-37.24102,0.988,0.878,-11.1336,52.992,66.52,25.52838
Case_10-06,avg,otsu,19,37.736,21.643,-42.64628,0.987,0.809,-18.03445,46.754,65.986,41.13445
Case_10-07,avg,otsu,19,37.601,21.828,-41.94835,0.988,0.816,-17.40891,45.283,67.087,48.15052
Case_10-08,avg,otsu,19,37.554,21.891,-41.70794,0.987,0.817,-17.22391,45.328,67.064,47.9527
Case_10-09,avg,otsu,19,37.065,22.185,-40.14569,0.986,0.822,-16.63286,45.081,67.382,49.46873
Case_10-10,avg,otsu,19,37.843,23.708,-37.35169,0.984,0.83,-15.65041,43.628,64.824,48.58348
Case_11-07,avg,otsu,19,38.024,23.395,-38.47307,0.982,0.821,-16.39511,44.148,57.17,29.49624
Case_11-09,avg,otsu,19,42.35,29.513,-30.31169,0.981,0.934,-4.79103,48.725,50.367,3.36993
Case_11-10,avg,otsu,19,39.988,26.805,-32.96739,0.981,0.894,-8.8685,41.393,56.997,37.6972
Case_11-11,avg,otsu,19,40.143,26.543,-33.87888,0.982,0.891,-9.2668,49.617,56.239,13.34623
Case_11-12,avg,otsu,19,39.724,26.146,-34.18085,0.982,0.884,-9.97963,53.37,56.292,5.47499
Case_11-13,avg,otsu,19,41.452,28.273,-31.7934,0.981,0.914,-6.82977,42.819,54.832,28.0553
Case_11-15,avg,otsu,19,38.995,25.363,-34.95833,0.988,0.894,-9.51417,44.192,56.993,28.96678
Case_12-01,avg,otsu,19,38.402,26.394,-31.2692,0.99,0.944,-4.64646,50.097,68.01,35.75663
Case_12-02,avg,otsu,19,38.242,26.376,-31.02871,0.991,0.946,-4.54087,49.819,67.437,35.36402
Case_12-03,avg,otsu,19,38.127,26.112,-31.5131,0.99,0.943,-4.74747,49.223,68.262,38.67907
Case_12-04,avg,otsu,19,38.793,24.861,-35.9137,0.992,0.916,-7.66129,48.536,68.785,41.71955
Case_12-05,avg,otsu,19,38.354,24.526,-36.05361,0.99,0.904,-8.68687,46.434,69.174,48.97274
Case_12-06,avg,otsu,19,37.886,24.84,-34.43488,0.99,0.916,-7.47475,45.506,68.593,50.73397
Case_12-07,avg,otsu,19,38.145,24.763,-35.08192,0.989,0.904,-8.59454,45.91,69.027,50.35286
Case_12-08,avg,otsu,19,38.154,25.085,-34.25329,0.99,0.92,-7.07071,46.115,68.905,49.41993
Case_12-09,avg,otsu,19,38.295,25.078,-34.51364,0.991,0.925,-6.65994,46.502,68.697,47.72913
Case_12-10,avg,otsu,19,37.952,25.587,-32.58063,0.99,0.942,-4.84848,51.444,69.584,35.26164
Case_12-11,avg,otsu,19,38.375,24.389,-36.4456,0.991,0.92,-7.16448,50.627,68.49,35.28354
Case_12-12,avg,otsu,19,38.201,25.25,-33.90225,0.989,0.922,-6.77452,46.266,69.135,49.42939
Case_13-01,avg,otsu,19,37.432,23.328,-37.67899,0.984,0.833,-15.34553,44.058,65.779,49.30092
