name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,3,37.295,35.077,-5.94718,0.988,0.985,-0.30364,51.378,54.44,5.95975
Case_1-02,avg,otsu,3,37.441,34.913,-6.75196,0.988,0.985,-0.30364,54.693,50.696,-7.30807
Case_1-03,avg,otsu,3,37.908,36.184,-4.54785,0.99,0.988,-0.20202,51.283,52.967,3.28374
Case_1-04,avg,otsu,3,37.908,36.302,-4.23657,0.991,0.989,-0.20182,54.941,55.371,0.78266
Case_1-05,avg,otsu,3,37.837,36.087,-4.6251,0.99,0.988,-0.20202,50.689,52.754,4.07386
Case_1-06,avg,otsu,3,37.314,35.04,-6.09423,0.99,0.987,-0.30303,53.472,53.135,-0.63024
Case_1-07,avg,otsu,3,37.618,35.778,-4.89128,0.991,0.989,-0.20182,49.355,56.315,14.10191
Case_1-08,avg,otsu,3,38.068,36.31,-4.61805,0.989,0.987,-0.20222,51.963,53.856,3.64298
Case_10-01,avg,otsu,3,36.735,33.982,-7.49422,0.984,0.977,-0.71138,43.705,45.2,3.42066
Case_10-02,avg,otsu,3,37.742,34.502,-8.5846,0.987,0.979,-0.81054,46.218,43.668,-5.51733
Case_10-03,avg,otsu,3,36.142,33.568,-7.12191,0.981,0.974,-0.71356,43.096,45.448,5.45758
Case_10-04,avg,otsu,3,36.918,33.723,-8.65431,0.985,0.978,-0.71066,44.159,45.179,2.30983
Case_10-05,avg,otsu,3,38.855,36.504,-6.0507,0.988,0.983,-0.50607,52.992,53.275,0.53404
Case_10-06,avg,otsu,3,37.736,34.542,-8.46407,0.987,0.98,-0.70922,46.754,43.995,-5.9011
Case_10-07,avg,otsu,3,37.601,34.446,-8.39073,0.988,0.98,-0.80972,45.283,45.653,0.81708
Case_10-08,avg,otsu,3,37.554,34.504,-8.12164,0.987,0.98,-0.70922,45.328,45.711,0.84495
Case_10-09,avg,otsu,3,37.065,34.363,-7.2899,0.986,0.98,-0.60852,45.081,44.198,-1.9587
Case_10-10,avg,otsu,3,37.843,35.394,-6.47147,0.984,0.978,-0.60976,43.628,46.26,6.03282
Case_11-07,avg,otsu,3,38.024,35.295,-7.17705,0.982,0.976,-0.611,44.148,46.09,4.39884
Case_11-09,avg,otsu,3,42.35,40.298,-4.84534,0.981,0.98,-0.10194,48.725,50.718,4.0903
Case_11-10,avg,otsu,3,39.988,37.713,-5.68921,0.981,0.978,-0.30581,41.393,43.44,4.94528
Case_11-11,avg,otsu,3,40.143,37.766,-5.92133,0.982,0.978,-0.40733,49.617,50.595,1.9711
Case_11-12,avg,otsu,3,39.724,37.39,-5.87554,0.982,0.978,-0.40733,53.37,51.392,-3.7062
Case_11-13,avg,otsu,3,41.452,39.117,-5.63302,0.981,0.979,-0.20387,42.819,46.653,8.95397
Case_11-15,avg,otsu,3,38.995,36.799,-5.63149,0.988,0.983,-0.50607,44.192,46.525,5.27924
Case_12-01,avg,otsu,3,38.402,37.192,-3.15088,0.99,0.989,-0.10101,50.097,53.104,6.00236
Case_12-02,avg,otsu,3,38.242,37.139,-2.88426,0.991,0.989,-0.20182,49.819,54.673,9.74327
Case_12-03,avg,otsu,3,38.127,36.93,-3.13951,0.99,0.989,-0.10101,49.223,54.822,11.37476
Case_12-04,avg,otsu,3,38.793,36.736,-5.3025,0.992,0.988,-0.40323,48.536,54.197,11.66351
Case_12-05,avg,otsu,3,38.354,36.233,-5.53006,0.99,0.986,-0.40404,46.434,52.423,12.89788
Case_12-06,avg,otsu,3,37.886,36.196,-4.46075,0.99,0.987,-0.30303,45.506,52.547,15.47268
Case_12-07,avg,otsu,3,38.145,36.241,-4.99148,0.989,0.986,-0.30334,45.91,52.239,13.78567
Case_12-08,avg,otsu,3,38.154,36.421,-4.54212,0.99,0.987,-0.30303,46.115,53.231,15.43099
Case_12-09,avg,otsu,3,38.295,36.559,-4.53323,0.991,0.989,-0.20182,46.502,53.58,15.22085
Case_12-10,avg,otsu,3,37.952,36.575,-3.62827,0.99,0.989,-0.10101,51.444,54.211,5.37866
Case_12-11,avg,otsu,3,38.375,36.192,-5.6886,0.991,0.988,-0.30272,50.627,51.968,2.64878
Case_12-12,avg,otsu,3,38.201,36.532,-4.369,0.989,0.987,-0.20222,46.266,52.61,13.71201
Case_13-01,avg,otsu,3,37.432,35.031,-6.4143,0.984,0.978,-0.60976,44.058,46.044,4.50769
Case_13-02,avg,otsu,3,37.484,34.807,-7.14171,0.983,0.976,-0.71211,44.568,43.778,-1.77257
Case_13-03,avg,otsu,3,37.685,34.952,-7.25222,0.984,0.978,-0.60976,45.272,44.858,-0.91447
Case_13-04,avg,otsu,3,38.096,36.28,-4.7669,0.982,0.979,-0.3055,45.387,50.429,11.10891
Case_13-05,avg,otsu,3,37.692,36.17,-4.03799,0.983,0.981,-0.20346,43.719,48.55,11.05012
Case_13-06,avg,otsu,3,37.805,35.15,-7.02288,0.986,0.98,-0.60852,44.602,46.034,3.21062
Case_13-07,avg,otsu,3,37.228,35.3,-5.1789,0.983,0.979,-0.40692,43.348,47.488,9.55061
Case_13-10,avg,otsu,3,37.506,35.335,-5.78841,0.981,0.977,-0.40775,44.738,48.324,8.01556
Case_13-11,avg,otsu,3,37.463,34.713,-7.34058,0.982,0.976,-0.611,44.922,45.582,1.46921
Case_13-12,avg,otsu,3,38.269,35.15,-8.1502,0.984,0.977,-0.71138,52.259,52.631,0.71184
Case_14-01,avg,otsu,3,38.01,36.353,-4.35938,0.974,0.969,-0.51335,49.124,52.451,6.77266
Case_14-02,avg,otsu,3,37.895,35.977,-5.06135,0.972,0.965,-0.72016,45.774,50.779,10.93415
Case_14-03,avg,otsu,3,38.124,35.876,-5.89655,0.977,0.97,-0.71648,46.058,52.326,13.60893
Case_14-04,avg,otsu,3,38.623,36.187,-6.30712,0.988,0.983,-0.50607,45.934,52.383,14.03971
Case_14-05,avg,otsu,3,38.06,35.733,-6.11403,0.978,0.971,-0.71575,46.942,53.674,14.3411
Case_14-06,avg,otsu,3,38.021,35.922,-5.52063,0.984,0.978,-0.60976,46.851,53.181,13.51092
Case_14-07,avg,otsu,3,37.883,35.669,-5.84431,0.979,0.971,-0.81716,45.816,50.697,10.65348
Case_14-08,avg,otsu,3,38.2,36.147,-5.37435,0.982,0.977,-0.50916,46.737,51.855,10.95064
Case_14-09,avg,otsu,3,38.105,35.955,-5.6423,0.979,0.972,-0.71502,45.498,50.811,11.67744
Case_14-11,avg,otsu,3,37.956,35.822,-5.6223,0.974,0.966,-0.82136,45.267,49.672,9.73115
Case_14-12,avg,otsu,3,38.281,36.156,-5.55106,0.974,0.967,-0.71869,45.82,51.739,12.91794
Case_15-02,avg,otsu,3,39.226,37.751,-3.76026,0.982,0.98,-0.20367,50.353,52.385,4.03551
Case_15-03,avg,otsu,3,38.134,36.417,-4.50254,0.979,0.977,-0.20429,50.143,56.203,12.08544
Case_15-04,avg,otsu,3,39.066,37.981,-2.77735,0.982,0.981,-0.10183,49.777,52.526,5.52263
Case_15-05,avg,otsu,3,39.362,38.365,-2.5329,0.986,0.984,-0.20284,50.283,52.789,4.98379
Case_15-06,avg,otsu,3,39.253,38.359,-2.27753,0.986,0.985,-0.10142,47.694,50.33,5.5269
Case_15-07,avg,otsu,3,39.455,38.702,-1.9085,0.989,0.988,-0.10111,52.821,53.59,1.45586
Case_15-08,avg,otsu,3,39.088,38.162,-2.36901,0.986,0.985,-0.10142,51.204,52.441,2.41583
Case_15-09,avg,otsu,3,38.704,37.348,-3.50351,0.984,0.982,-0.20325,48.625,52.871,8.73213
