name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,11,40.124,27.439,-31.6145,0.993,0.951,-4.22961,48.578,49.507,1.91239
Case_1-02,avg,multilevel_tresholding,11,40.294,27.081,-32.79148,0.993,0.951,-4.22961,53.816,48.457,-9.95801
Case_1-03,avg,multilevel_tresholding,11,40.758,29.169,-28.43368,0.994,0.967,-2.7163,47.54,56.505,18.8578
Case_1-04,avg,multilevel_tresholding,11,40.757,29.076,-28.66011,0.995,0.97,-2.51256,53.792,56.375,4.80183
Case_1-05,avg,multilevel_tresholding,11,40.656,28.908,-28.8961,0.994,0.965,-2.91751,46.334,56.615,22.18889
Case_1-06,avg,multilevel_tresholding,11,40.142,27.309,-31.96901,0.994,0.956,-3.82294,52.807,49.334,-6.57678
Case_1-07,avg,multilevel_tresholding,11,40.462,28.171,-30.37665,0.995,0.962,-3.31658,49.158,52.148,6.08243
Case_1-08,avg,multilevel_tresholding,11,40.894,29.277,-28.40759,0.994,0.965,-2.91751,49.059,54.413,10.91339
Case_10-01,avg,multilevel_tresholding,11,39.593,24.862,-37.20607,0.991,0.856,-13.6226,44.341,55.824,25.89703
Case_10-02,avg,multilevel_tresholding,11,40.734,25.156,-38.24324,0.993,0.87,-12.38671,45.806,54.162,18.24215
Case_10-03,avg,multilevel_tresholding,11,38.835,24.628,-36.58298,0.989,0.846,-14.45905,43.98,54.717,24.41337
Case_10-04,avg,multilevel_tresholding,11,39.831,24.398,-38.7462,0.992,0.856,-13.70968,44.569,53,18.91674
Case_10-05,avg,multilevel_tresholding,11,41.79,28.031,-32.92414,0.993,0.923,-7.04935,49.507,54.677,10.44297
Case_10-06,avg,multilevel_tresholding,11,40.731,25.353,-37.75503,0.993,0.881,-11.27895,46.657,51.993,11.43665
Case_10-07,avg,multilevel_tresholding,11,40.561,25.108,-38.09817,0.993,0.878,-11.58107,45.585,54.153,18.79566
Case_10-08,avg,multilevel_tresholding,11,40.523,25.192,-37.83284,0.993,0.879,-11.48036,45.624,54.286,18.98562
Case_10-09,avg,multilevel_tresholding,11,40.008,25.259,-36.86513,0.993,0.877,-11.68177,44.324,54.83,23.70273
Case_10-10,avg,multilevel_tresholding,11,40.71,26.569,-34.73594,0.991,0.876,-11.60444,44.168,58.4,32.22242
Case_11-07,avg,multilevel_tresholding,11,40.937,26.434,-35.42761,0.989,0.878,-11.22346,48.022,57.578,19.89921
Case_11-09,avg,multilevel_tresholding,11,44.503,33.06,-25.71287,0.985,0.956,-2.94416,37.659,54.827,45.58804
Case_11-10,avg,multilevel_tresholding,11,42.576,29.785,-30.04275,0.986,0.925,-6.18661,36.004,53.64,48.98345
Case_11-11,avg,multilevel_tresholding,11,42.828,29.728,-30.58747,0.987,0.925,-6.28166,36.227,54.459,50.3271
Case_11-12,avg,multilevel_tresholding,11,42.453,29.297,-30.98956,0.988,0.919,-6.98381,35.143,58.512,66.49688
Case_11-13,avg,multilevel_tresholding,11,43.838,31.336,-28.51864,0.985,0.939,-4.67005,33.158,56.395,70.07962
Case_11-15,avg,multilevel_tresholding,11,42.004,28.375,-32.44691,0.992,0.926,-6.65323,45.871,59.413,29.52192
Case_12-01,avg,multilevel_tresholding,11,41.011,30.258,-26.21979,0.994,0.965,-2.91751,44.763,59.245,32.35261
Case_12-02,avg,multilevel_tresholding,11,40.787,30.187,-25.98867,0.995,0.966,-2.91457,47.114,60.611,28.64754
Case_12-03,avg,multilevel_tresholding,11,40.661,30.045,-26.10856,0.994,0.965,-2.91751,46.468,57.837,24.4663
Case_12-04,avg,multilevel_tresholding,11,41.757,28.663,-31.35762,0.995,0.947,-4.82412,48.837,56.984,16.68202
Case_12-05,avg,multilevel_tresholding,11,41.28,28.09,-31.95252,0.995,0.936,-5.92965,47.772,57.29,19.9238
Case_12-06,avg,multilevel_tresholding,11,40.684,28.305,-30.42719,0.994,0.943,-5.13078,46.888,58.446,24.65023
Case_12-07,avg,multilevel_tresholding,11,41.006,28.213,-31.19787,0.994,0.934,-6.03622,47.251,57.299,21.26516
Case_12-08,avg,multilevel_tresholding,11,40.991,28.585,-30.26518,0.995,0.946,-4.92462,47.245,58.081,22.93576
