name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,13,40.124,25.906,-35.43515,0.993,0.938,-5.53877,48.578,55.197,13.62551
Case_1-02,avg,multilevel_tresholding,13,40.294,25.355,-37.075,0.993,0.936,-5.74018,53.816,55.063,2.31715
Case_1-03,avg,multilevel_tresholding,13,40.758,27.668,-32.11639,0.994,0.959,-3.52113,47.54,61.417,29.19016
Case_1-04,avg,multilevel_tresholding,13,40.757,27.439,-32.6766,0.995,0.961,-3.41709,53.792,61.85,14.97992
Case_1-05,avg,multilevel_tresholding,13,40.656,27.44,-32.50689,0.994,0.957,-3.72233,46.334,62.309,34.47792
Case_1-06,avg,multilevel_tresholding,13,40.142,25.633,-36.14419,0.994,0.942,-5.23139,52.807,54.029,2.31409
Case_1-07,avg,multilevel_tresholding,13,40.462,26.624,-34.19999,0.995,0.952,-4.32161,49.158,58.228,18.45071
Case_1-08,avg,multilevel_tresholding,13,40.894,27.732,-32.18565,0.994,0.956,-3.82294,49.059,60.513,23.3474
Case_10-01,avg,multilevel_tresholding,13,39.593,23.786,-39.92372,0.991,0.833,-15.94349,44.341,57.351,29.34079
Case_10-02,avg,multilevel_tresholding,13,40.734,23.877,-41.38312,0.993,0.844,-15.00504,45.806,54.583,19.16125
Case_10-03,avg,multilevel_tresholding,13,38.835,23.592,-39.25068,0.989,0.823,-16.78463,43.98,57.872,31.58709
Case_10-04,avg,multilevel_tresholding,13,39.831,23.243,-41.64595,0.992,0.832,-16.12903,44.569,55.572,24.68756
Case_10-05,avg,multilevel_tresholding,13,41.79,26.728,-36.04212,0.993,0.908,-8.55992,49.507,61.831,24.89345
Case_10-06,avg,multilevel_tresholding,13,40.731,24.022,-41.02281,0.993,0.856,-13.79658,46.657,53.001,13.5971
Case_10-07,avg,multilevel_tresholding,13,40.561,23.904,-41.06654,0.993,0.855,-13.89728,45.585,56.891,24.80202
Case_10-08,avg,multilevel_tresholding,13,40.523,23.98,-40.82373,0.993,0.857,-13.69587,45.624,56.998,24.92986
Case_10-09,avg,multilevel_tresholding,13,40.008,24.134,-39.67706,0.993,0.856,-13.79658,44.324,58.589,32.18347
Case_10-10,avg,multilevel_tresholding,13,40.71,25.535,-37.27585,0.991,0.858,-13.42079,44.168,62.179,40.77839
Case_11-07,avg,multilevel_tresholding,13,40.937,25.293,-38.21482,0.989,0.856,-13.44793,48.022,56.442,17.53363
Case_11-09,avg,multilevel_tresholding,13,44.503,31.795,-28.55538,0.985,0.948,-3.75635,37.659,53.503,42.07228
Case_11-10,avg,multilevel_tresholding,13,42.576,28.72,-32.54416,0.986,0.913,-7.40365,36.004,54.688,51.89423
Case_11-11,avg,multilevel_tresholding,13,42.828,28.578,-33.27263,0.987,0.912,-7.59878,36.227,54.941,51.6576
Case_11-12,avg,multilevel_tresholding,13,42.453,28.156,-33.67724,0.988,0.906,-8.2996,35.143,56.736,61.44325
Case_11-13,avg,multilevel_tresholding,13,43.838,30.216,-31.0735,0.985,0.93,-5.58376,33.158,56.258,69.66645
Case_11-15,avg,multilevel_tresholding,13,42.004,27.267,-35.08475,0.992,0.914,-7.8629,45.871,58.254,26.99527
Case_12-01,avg,multilevel_tresholding,13,41.011,28.916,-29.49209,0.994,0.958,-3.62173,44.763,65.426,46.16089
Case_12-02,avg,multilevel_tresholding,13,40.787,28.864,-29.23235,0.995,0.96,-3.51759,47.114,67.065,42.34622
Case_12-03,avg,multilevel_tresholding,13,40.661,28.69,-29.44099,0.994,0.958,-3.62173,46.468,63.919,37.55488
Case_12-04,avg,multilevel_tresholding,13,41.757,27.333,-34.54271,0.995,0.937,-5.82915,48.837,61.149,25.21039
Case_12-05,avg,multilevel_tresholding,13,41.28,26.845,-34.96851,0.995,0.924,-7.13568,47.772,60.498,26.63904
Case_12-06,avg,multilevel_tresholding,13,40.684,27.098,-33.39396,0.994,0.933,-6.13682,46.888,62.778,33.88927
Case_12-07,avg,multilevel_tresholding,13,41.006,27.015,-34.1194,0.994,0.923,-7.14286,47.251,62.685,32.66386
Case_12-08,avg,multilevel_tresholding,13,40.991,27.365,-33.24144,0.995,0.937,-5.82915,47.245,63.533,34.47561
Case_12-09,avg,multilevel_tresholding,13,41.197,27.356,-33.59711,0.995,0.942,-5.32663,47.838,63.423,32.5787
Case_12-10,avg,multilevel_tresholding,13,40.505,28.295,-30.14443,0.994,0.958,-3.62173,47.234,62.284,31.86264
Case_12-11,avg,multilevel_tresholding,13,41.32,26.826,-35.07744,0.995,0.939,-5.62814,45.996,64.287,39.7665
Case_12-12,avg,multilevel_tresholding,13,40.941,27.605,-32.5737,0.994,0.939,-5.5332,45.606,64.516,41.46384
Case_13-01,avg,multilevel_tresholding,13,40.311,25.181,-37.53318,0.991,0.862,-13.01715,44.01,60.406,37.25517
Case_13-02,avg,multilevel_tresholding,13,40.347,24.688,-38.81082,0.991,0.833,-15.94349,43.522,59.238,36.11047
Case_13-03,avg,multilevel_tresholding,13,40.575,24.708,-39.10536,0.992,0.848,-14.51613,44.191,59.745,35.19721
Case_13-04,avg,multilevel_tresholding,13,40.927,27.021,-33.97757,0.99,0.888,-10.30303,45.104,66.151,46.66327
Case_13-05,avg,multilevel_tresholding,13,40.451,27.007,-33.23527,0.99,0.901,-8.9899,43.19,64.592,49.55314
Case_13-06,avg,multilevel_tresholding,13,40.716,25.017,-38.55732,0.992,0.863,-13.00403,44.646,59.666,33.64243
