name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,3,40.124,35.034,-12.68567,0.993,0.989,-0.40282,48.578,53.499,10.1301
Case_1-02,avg,multilevel_tresholding,3,40.294,35.442,-12.0415,0.993,0.99,-0.30211,53.816,54.016,0.37164
Case_1-03,avg,multilevel_tresholding,3,40.758,35.697,-12.41719,0.994,0.991,-0.30181,47.54,54.132,13.86622
Case_1-04,avg,multilevel_tresholding,3,40.757,37.135,-8.88682,0.995,0.993,-0.20101,53.792,55.698,3.54328
Case_1-05,avg,multilevel_tresholding,3,40.656,36.716,-9.69107,0.994,0.992,-0.20121,46.334,53.325,15.08827
Case_1-06,avg,multilevel_tresholding,3,40.142,35.375,-11.87534,0.994,0.991,-0.30181,52.807,55.624,5.33452
Case_1-07,avg,multilevel_tresholding,3,40.462,35.536,-12.17439,0.995,0.992,-0.30151,49.158,55.044,11.97364
Case_1-08,avg,multilevel_tresholding,3,40.894,35.981,-12.01399,0.994,0.991,-0.30181,49.059,54.473,11.03569
Case_10-01,avg,multilevel_tresholding,3,39.593,35.021,-11.5475,0.991,0.985,-0.60545,44.341,46.242,4.28723
Case_10-02,avg,multilevel_tresholding,3,40.734,33.72,-17.21903,0.993,0.984,-0.90634,45.806,46.376,1.24438
Case_10-03,avg,multilevel_tresholding,3,38.835,35.343,-8.99189,0.989,0.984,-0.50556,43.98,45.197,2.76717
Case_10-04,avg,multilevel_tresholding,3,39.831,34.458,-13.48949,0.992,0.985,-0.70565,44.569,46.481,4.28998
Case_10-05,avg,multilevel_tresholding,3,41.79,36.103,-13.60852,0.993,0.988,-0.50352,49.507,53.546,8.15844
Case_10-06,avg,multilevel_tresholding,3,40.731,33.158,-18.59272,0.993,0.983,-1.00705,46.657,47.76,2.36406
Case_10-07,avg,multilevel_tresholding,3,40.561,34.797,-14.2107,0.993,0.987,-0.60423,45.585,47.851,4.97093
Case_10-08,avg,multilevel_tresholding,3,40.523,35.046,-13.51578,0.993,0.987,-0.60423,45.624,47.735,4.62695
Case_10-09,avg,multilevel_tresholding,3,40.008,35.078,-12.32254,0.993,0.987,-0.60423,44.324,45.784,3.29393
Case_10-10,avg,multilevel_tresholding,3,40.71,36.407,-10.56988,0.991,0.986,-0.50454,44.168,47.237,6.94847
Case_11-07,avg,multilevel_tresholding,3,40.937,36.106,-11.80106,0.989,0.985,-0.40445,48.022,50.559,5.283
Case_11-09,avg,multilevel_tresholding,3,44.503,40.077,-9.9454,0.985,0.984,-0.10152,37.659,48.92,29.90255
Case_11-10,avg,multilevel_tresholding,3,42.576,39.16,-8.0233,0.986,0.985,-0.10142,36.004,38.159,5.98545
Case_11-11,avg,multilevel_tresholding,3,42.828,37.792,-11.75866,0.987,0.984,-0.30395,36.227,40.985,13.13385
Case_11-12,avg,multilevel_tresholding,3,42.453,37.361,-11.99444,0.988,0.984,-0.40486,35.143,43.569,23.97633
Case_11-13,avg,multilevel_tresholding,3,43.838,39.069,-10.87869,0.985,0.984,-0.10152,33.158,40.614,22.48628
Case_11-15,avg,multilevel_tresholding,3,42.004,38.05,-9.41339,0.992,0.99,-0.20161,45.871,48.021,4.68706
Case_12-01,avg,multilevel_tresholding,3,41.011,38.597,-5.88623,0.994,0.993,-0.1006,44.763,51.171,14.31539
Case_12-02,avg,multilevel_tresholding,3,40.787,39.25,-3.76836,0.995,0.994,-0.1005,47.114,52.84,12.1535
Case_12-03,avg,multilevel_tresholding,3,40.661,37.751,-7.15673,0.994,0.993,-0.1006,46.468,52.568,13.12731
Case_12-04,avg,multilevel_tresholding,3,41.757,37.349,-10.55631,0.995,0.992,-0.30151,48.837,54.289,11.16367
Case_12-05,avg,multilevel_tresholding,3,41.28,36.289,-12.0906,0.995,0.99,-0.50251,47.772,53.736,12.4843
Case_12-06,avg,multilevel_tresholding,3,40.684,37.48,-7.87533,0.994,0.992,-0.20121,46.888,53.327,13.73272
Case_12-07,avg,multilevel_tresholding,3,41.006,36.801,-10.2546,0.994,0.99,-0.40241,47.251,53.549,13.32882
Case_12-08,avg,multilevel_tresholding,3,40.991,37.62,-8.22376,0.995,0.992,-0.30151,47.245,53.744,13.75595
Case_12-09,avg,multilevel_tresholding,3,41.197,37.484,-9.01279,0.995,0.993,-0.20101,47.838,53.809,12.48171
Case_12-10,avg,multilevel_tresholding,3,40.505,38.858,-4.06616,0.994,0.994,0,47.234,51.453,8.93213
Case_12-11,avg,multilevel_tresholding,3,41.32,36.779,-10.98984,0.995,0.992,-0.30151,45.996,51.677,12.35107
Case_12-12,avg,multilevel_tresholding,3,40.941,37.974,-7.24701,0.994,0.992,-0.20121,45.606,52.148,14.3446
Case_13-01,avg,multilevel_tresholding,3,40.311,35.965,-10.78118,0.991,0.986,-0.50454,44.01,46.76,6.24858
Case_13-02,avg,multilevel_tresholding,3,40.347,35.861,-11.11855,0.991,0.985,-0.60545,43.522,44.108,1.34645
Case_13-03,avg,multilevel_tresholding,3,40.575,35.3,-13.00062,0.992,0.985,-0.70565,44.191,45.941,3.96008
Case_13-04,avg,multilevel_tresholding,3,40.927,36.887,-9.87123,0.99,0.987,-0.30303,45.104,51.432,14.0298
Case_13-05,avg,multilevel_tresholding,3,40.451,36.525,-9.70557,0.99,0.987,-0.30303,43.19,49.332,14.22088
Case_13-06,avg,multilevel_tresholding,3,40.716,35.699,-12.32194,0.992,0.987,-0.50403,44.646,47.446,6.27156
Case_13-07,avg,multilevel_tresholding,3,40.046,36.605,-8.59262,0.991,0.987,-0.40363,43.378,47.449,9.38494
Case_13-10,avg,multilevel_tresholding,3,40.343,36.093,-10.53467,0.989,0.985,-0.40445,44.592,48.932,9.73269
Case_13-11,avg,multilevel_tresholding,3,40.368,34.675,-14.10275,0.99,0.983,-0.70707,44.525,47.474,6.62325
Case_13-12,avg,multilevel_tresholding,3,41.185,35.167,-14.61212,0.991,0.984,-0.70636,48.505,53.35,9.98866
Case_14-01,avg,multilevel_tresholding,3,40.608,38.118,-6.1318,0.984,0.981,-0.30488,48.956,54.703,11.73911
Case_14-02,avg,multilevel_tresholding,3,40.599,38.149,-6.03463,0.984,0.979,-0.50813,45.773,51.389,12.26924
Case_14-03,avg,multilevel_tresholding,3,40.862,36.521,-10.62356,0.987,0.98,-0.70922,46.629,53.974,15.752
Case_14-04,avg,multilevel_tresholding,3,41.4,36.635,-11.50966,0.994,0.988,-0.60362,46.697,53.868,15.35645
Case_14-05,avg,multilevel_tresholding,3,40.827,35.855,-12.17822,0.987,0.981,-0.6079,47.305,54.599,15.41909
Case_14-06,avg,multilevel_tresholding,3,40.759,37.264,-8.57479,0.991,0.986,-0.50454,47.136,54.408,15.4277
Case_14-07,avg,multilevel_tresholding,3,40.576,36.351,-10.41256,0.988,0.98,-0.80972,45.825,52.314,14.16039
Case_14-08,avg,multilevel_tresholding,3,40.983,38.368,-6.38069,0.99,0.987,-0.30303,47.441,53.175,12.08659
Case_14-09,avg,multilevel_tresholding,3,40.879,37.628,-7.95274,0.988,0.983,-0.50607,46.323,52.656,13.67139
Case_14-11,avg,multilevel_tresholding,3,40.635,37.117,-8.65756,0.985,0.978,-0.71066,45.087,50.858,12.7997
Case_14-12,avg,multilevel_tresholding,3,40.992,37.121,-9.44331,0.985,0.978,-0.71066,46.286,52.88,14.24621
Case_15-02,avg,multilevel_tresholding,3,42.06,38.306,-8.92534,0.99,0.988,-0.20202,42.936,51.516,19.98323
Case_15-03,avg,multilevel_tresholding,3,40.923,37.225,-9.03648,0.988,0.986,-0.20243,50.247,56.365,12.17585
Case_15-04,avg,multilevel_tresholding,3,41.905,40.187,-4.09975,0.99,0.989,-0.10101,40.702,49.178,20.82453
Case_15-05,avg,multilevel_tresholding,3,42.153,40.284,-4.43385,0.992,0.991,-0.10081,41.69,50.201,20.41497
Case_15-06,avg,multilevel_tresholding,3,42.066,39.621,-5.81229,0.992,0.99,-0.20161,40.056,49.846,24.44078
Case_15-07,avg,multilevel_tresholding,3,42.31,39.458,-6.74072,0.994,0.992,-0.20121,46.824,53.075,13.34999
Case_15-08,avg,multilevel_tresholding,3,41.907,39.001,-6.9344,0.992,0.991,-0.10081,43.074,50.684,17.66727
Case_15-09,avg,multilevel_tresholding,3,41.596,38.873,-6.5463,0.991,0.99,-0.10091,46.059,52.268,13.48054
Case_15-10,avg,multilevel_tresholding,3,40.97,39.502,-3.58311,0.992,0.991,-0.10081,50.055,55.861,11.59924
Case_15-11,avg,multilevel_tresholding,3,40.711,38.003,-6.65176,0.991,0.989,-0.20182,49.681,54.197,9.08999
Case_15-12,avg,multilevel_tresholding,3,42.175,38.476,-8.7706,0.993,0.991,-0.20141,43.373,51.199,18.04348
Case_16-01,avg,multilevel_tresholding,3,41.751,39.243,-6.00704,0.986,0.985,-0.10142,38.225,47.467,24.17789
Case_16-02,avg,multilevel_tresholding,3,41.89,39.039,-6.80592,0.99,0.989,-0.10101,41.265,50.672,22.79656
Case_16-03,avg,multilevel_tresholding,3,41.555,38.41,-7.56828,0.988,0.986,-0.20243,35.611,47.594,33.64971
Case_16-04,avg,multilevel_tresholding,3,42.044,38.868,-7.55399,0.987,0.986,-0.10132,37.699,48.757,29.33234
Case_16-05,avg,multilevel_tresholding,3,41.98,39.435,-6.06241,0.986,0.986,0,37.888,49.614,30.94911
Case_16-06,avg,multilevel_tresholding,3,40.864,38.794,-5.06558,0.992,0.991,-0.10081,44.481,52.934,19.00362
Case_16-07,avg,multilevel_tresholding,3,41.907,39.384,-6.02047,0.99,0.989,-0.10101,40.167,49.91,24.25623
Case_16-08,avg,multilevel_tresholding,3,40.981,38.511,-6.02718,0.993,0.991,-0.20141,47.138,54.363,15.32734
Case_16-09,avg,multilevel_tresholding,3,41.448,38.652,-6.7458,0.991,0.989,-0.20182,45.775,54.132,18.25669
Case_16-10,avg,multilevel_tresholding,3,41.914,40.299,-3.85313,0.99,0.988,-0.20202,41.333,49.857,20.62275
Case_16-11,avg,multilevel_tresholding,3,41.153,39.469,-4.09205,0.993,0.992,-0.1007,46.517,53.607,15.24174
