name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,3,35.513,34.179,-3.75637,0.982,0.98,-0.20367,52.735,54.263,2.89751
Case_1-02,avg,otsu,3,35.612,34.017,-4.47883,0.982,0.98,-0.20367,54.475,52.11,-4.34144
Case_1-03,avg,otsu,3,36.059,35.111,-2.62902,0.985,0.984,-0.10152,51.448,53.728,4.43166
Case_1-04,avg,otsu,3,36.06,35.216,-2.34054,0.986,0.986,0,54.6,55.56,1.75824
Case_1-05,avg,otsu,3,36.008,35.048,-2.66607,0.985,0.985,0,51.409,53.297,3.67251
Case_1-06,avg,otsu,3,35.482,34.117,-3.84702,0.985,0.983,-0.20305,54.128,54.031,-0.1792
Case_1-07,avg,otsu,3,35.785,34.752,-2.88668,0.987,0.986,-0.10132,51.387,56.434,9.82155
Case_1-08,avg,otsu,3,36.215,35.245,-2.67845,0.983,0.983,0,51.919,54.369,4.71889
Case_10-01,avg,otsu,3,34.946,33.198,-5.002,0.976,0.971,-0.5123,42.96,46.015,7.11127
Case_10-02,avg,otsu,3,35.813,33.746,-5.77165,0.98,0.975,-0.5102,45.966,43.897,-4.50115
Case_10-03,avg,otsu,3,34.463,32.816,-4.77904,0.973,0.969,-0.4111,42.322,45.812,8.2463
Case_10-04,avg,otsu,3,35.063,33.012,-5.84947,0.978,0.973,-0.51125,43.414,45.868,5.65255
Case_10-05,avg,otsu,3,36.909,35.545,-3.69558,0.982,0.979,-0.3055,53.361,53.898,1.00635
Case_10-06,avg,otsu,3,35.791,33.765,-5.66064,0.98,0.976,-0.40816,46.239,44.312,-4.16748
Case_10-07,avg,otsu,3,35.684,33.68,-5.61596,0.981,0.976,-0.50968,44.532,46.702,4.8729
Case_10-08,avg,otsu,3,35.654,33.733,-5.38789,0.981,0.976,-0.50968,44.582,46.634,4.60275
Case_10-09,avg,otsu,3,35.198,33.527,-4.74743,0.98,0.975,-0.5102,44.956,44.722,-0.52051
Case_10-10,avg,otsu,3,35.995,34.57,-3.95888,0.977,0.973,-0.40942,42.752,46.765,9.3867
Case_11-07,avg,otsu,3,36.157,34.466,-4.67683,0.975,0.97,-0.51282,45.684,45.888,0.44655
Case_11-09,avg,otsu,3,40.644,39.372,-3.12961,0.974,0.974,0,47.147,48.331,2.51129
Case_11-10,avg,otsu,3,38.256,36.838,-3.70661,0.973,0.972,-0.10277,38.639,40.363,4.46181
Case_11-11,avg,otsu,3,38.322,36.839,-3.86984,0.974,0.972,-0.20534,41.793,43.042,2.98854
Case_11-12,avg,otsu,3,37.84,36.441,-3.69715,0.973,0.971,-0.20555,52.506,52.774,0.51042
Case_11-13,avg,otsu,3,39.641,38.194,-3.65026,0.974,0.973,-0.10267,44.545,47.801,7.30946
Case_11-15,avg,otsu,3,37.002,35.794,-3.26469,0.981,0.978,-0.30581,51.014,48.118,-5.67687
Case_12-01,avg,otsu,3,36.767,36.174,-1.61286,0.986,0.986,0,52.954,53.409,0.85924
Case_12-02,avg,otsu,3,36.615,36.102,-1.40107,0.987,0.987,0,52.77,54.807,3.86015
Case_12-03,avg,otsu,3,36.529,35.936,-1.62337,0.986,0.986,0,52.071,54.91,5.45217
Case_12-04,avg,otsu,3,36.886,35.769,-3.02825,0.987,0.985,-0.20263,50.243,54.313,8.10063
Case_12-05,avg,otsu,3,36.478,35.313,-3.19371,0.985,0.983,-0.20305,46.963,52.797,12.42255
Case_12-06,avg,otsu,3,36.103,35.213,-2.46517,0.985,0.983,-0.20305,46.111,52.785,14.47377
Case_12-07,avg,otsu,3,36.32,35.277,-2.8717,0.984,0.982,-0.20325,46.224,52.556,13.69851
Case_12-08,avg,otsu,3,36.373,35.457,-2.51835,0.986,0.984,-0.20284,47.316,53.333,12.71663
Case_12-09,avg,otsu,3,36.466,35.524,-2.58323,0.987,0.986,-0.10132,47.507,53.552,12.72444
Case_12-10,avg,otsu,3,36.297,35.554,-2.047,0.986,0.986,0,53.454,54.457,1.87638
Case_12-11,avg,otsu,3,36.468,35.242,-3.36185,0.987,0.985,-0.20263,52.939,52.46,-0.90481
Case_12-12,avg,otsu,3,36.436,35.575,-2.36305,0.984,0.983,-0.10163,50.755,52.396,3.23318
Case_13-01,avg,otsu,3,35.595,34.155,-4.04551,0.976,0.973,-0.30738,43.483,46.787,7.59837
Case_13-02,avg,otsu,3,35.631,33.988,-4.61115,0.975,0.97,-0.51282,44.567,44.334,-0.52281
Case_13-03,avg,otsu,3,35.83,34.154,-4.67764,0.977,0.973,-0.40942,45.031,45.599,1.26135
Case_13-04,avg,otsu,3,36.31,35.302,-2.77609,0.974,0.973,-0.10267,44.778,50.995,13.88405
Case_13-05,avg,otsu,3,35.974,35.22,-2.09596,0.976,0.976,0,43.414,49.73,14.5483
Case_13-06,avg,otsu,3,35.914,34.327,-4.41889,0.979,0.975,-0.40858,44.094,46.789,6.11194
Case_13-07,avg,otsu,3,35.477,34.375,-3.10624,0.975,0.974,-0.10256,42.582,48.139,13.05012
Case_13-10,avg,otsu,3,35.719,34.441,-3.57793,0.972,0.97,-0.20576,44.158,49.122,11.24145
Case_13-11,avg,otsu,3,35.605,33.916,-4.74372,0.973,0.97,-0.30832,44.437,46.591,4.84731
Case_13-12,avg,otsu,3,36.334,34.336,-5.49898,0.976,0.971,-0.5123,53.295,53.235,-0.11258
Case_14-01,avg,otsu,3,36.306,35.355,-2.6194,0.963,0.961,-0.20768,49.816,53.051,6.4939
Case_14-02,avg,otsu,3,36.13,35.018,-3.07777,0.959,0.956,-0.31283,45.68,51.272,12.24168
Case_14-03,avg,otsu,3,36.309,34.995,-3.61894,0.967,0.963,-0.41365,47.178,52.622,11.53928
Case_14-04,avg,otsu,3,36.849,35.367,-4.02182,0.983,0.98,-0.30519,47.988,52.5,9.40235
Case_14-05,avg,otsu,3,36.21,34.837,-3.79177,0.968,0.964,-0.41322,49.127,53.695,9.29835
Case_14-06,avg,otsu,3,36.267,35.023,-3.43012,0.977,0.973,-0.40942,48.443,53.264,9.9519
Case_14-07,avg,otsu,3,36.106,34.806,-3.60051,0.969,0.965,-0.4128,46.947,50.964,8.55646
Case_14-08,avg,otsu,3,36.381,35.236,-3.14725,0.974,0.971,-0.30801,46.815,52.57,12.29307
Case_14-09,avg,otsu,3,36.277,35.031,-3.43468,0.969,0.965,-0.4128,45.417,51.295,12.94229
Case_14-11,avg,otsu,3,36.22,34.97,-3.45113,0.963,0.959,-0.41537,45.06,50.289,11.60453
Case_14-12,avg,otsu,3,36.482,35.241,-3.40168,0.962,0.958,-0.4158,46.855,52.242,11.49717
Case_15-02,avg,otsu,3,37.426,36.686,-1.97724,0.974,0.974,0,51.56,54.074,4.87587
Case_15-03,avg,otsu,3,36.389,35.416,-2.67388,0.97,0.97,0,51.642,56.112,8.65575
Case_15-04,avg,otsu,3,37.255,36.787,-1.25621,0.975,0.975,0,49.542,53.982,8.96209
