name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,5,35.513,33.474,-5.74156,0.982,0.98,-0.20367,52.735,54.589,3.51569
Case_1-02,avg,otsu,5,35.612,33.337,-6.3883,0.982,0.98,-0.20367,54.475,49.661,-8.83708
Case_1-03,avg,otsu,5,36.059,34.484,-4.36784,0.985,0.984,-0.10152,51.448,54.651,6.2257
Case_1-04,avg,otsu,5,36.06,34.679,-3.82973,0.986,0.986,0,54.6,54.562,-0.0696
Case_1-05,avg,otsu,5,36.008,34.425,-4.39625,0.985,0.984,-0.10152,51.409,55.346,7.65819
Case_1-06,avg,otsu,5,35.482,33.551,-5.4422,0.985,0.982,-0.30457,54.128,51.2,-5.4094
Case_1-07,avg,otsu,5,35.785,34.182,-4.47953,0.987,0.985,-0.20263,51.387,57.352,11.60799
Case_1-08,avg,otsu,5,36.215,34.575,-4.52851,0.983,0.983,0,51.919,54.081,4.16418
Case_10-01,avg,otsu,5,34.946,31.716,-9.24283,0.976,0.958,-1.84426,42.96,51.202,19.18529
Case_10-02,avg,otsu,5,35.813,32.412,-9.49655,0.98,0.965,-1.53061,45.966,44.232,-3.77235
Case_10-03,avg,otsu,5,34.463,31.37,-8.97484,0.973,0.954,-1.95272,42.322,51.768,22.31936
Case_10-04,avg,otsu,5,35.063,31.518,-10.11037,0.978,0.96,-1.84049,43.414,49.203,13.33441
Case_10-05,avg,otsu,5,36.909,34.45,-6.66233,0.982,0.974,-0.81466,53.361,56.443,5.77575
Case_10-06,avg,otsu,5,35.791,32.469,-9.28166,0.98,0.966,-1.42857,46.239,44.19,-4.43132
Case_10-07,avg,otsu,5,35.684,32.253,-9.61495,0.981,0.966,-1.52905,44.532,49.473,11.09539
Case_10-08,avg,otsu,5,35.654,32.386,-9.16587,0.981,0.967,-1.42712,44.582,49.787,11.67512
Case_10-09,avg,otsu,5,35.198,32.237,-8.41241,0.98,0.965,-1.53061,44.956,48.782,8.51054
Case_10-10,avg,otsu,5,35.995,32.992,-8.34283,0.977,0.961,-1.63767,42.752,56.033,31.06521
Case_11-07,avg,otsu,5,36.157,33.42,-7.56977,0.975,0.964,-1.12821,45.684,48.32,5.77007
Case_11-09,avg,otsu,5,40.644,38.295,-5.77945,0.974,0.973,-0.10267,47.147,49.392,4.7617
Case_11-10,avg,otsu,5,38.256,35.661,-6.78325,0.973,0.968,-0.51387,38.639,45.245,17.09672
Case_11-11,avg,otsu,5,38.322,35.803,-6.57325,0.974,0.969,-0.51335,41.793,47.32,13.2247
Case_11-12,avg,otsu,5,37.84,35.422,-6.39006,0.973,0.967,-0.61665,52.506,56.304,7.23346
Case_11-13,avg,otsu,5,39.641,36.92,-6.86411,0.974,0.97,-0.41068,44.545,50.647,13.69851
Case_11-15,avg,otsu,5,37.002,34.805,-5.93752,0.981,0.974,-0.71356,51.014,50.395,-1.21339
Case_12-01,avg,otsu,5,36.767,35.567,-3.2638,0.986,0.985,-0.10142,52.954,56.06,5.86547
Case_12-02,avg,otsu,5,36.615,35.618,-2.72293,0.987,0.986,-0.10132,52.77,56.628,7.31097
Case_12-03,avg,otsu,5,36.529,35.456,-2.93739,0.986,0.985,-0.10142,52.071,56.806,9.09335
Case_12-04,avg,otsu,5,36.886,34.556,-6.31676,0.987,0.981,-0.6079,50.243,58.39,16.21519
Case_12-05,avg,otsu,5,36.478,34.056,-6.63962,0.985,0.977,-0.81218,46.963,58.761,25.1219
Case_12-06,avg,otsu,5,36.103,34.197,-5.27934,0.985,0.979,-0.60914,46.111,58.525,26.92199
Case_12-07,avg,otsu,5,36.32,34.117,-6.06553,0.984,0.976,-0.81301,46.224,58.783,27.16987
Case_12-08,avg,otsu,5,36.373,34.455,-5.27314,0.986,0.98,-0.60852,47.316,58.453,23.53749
Case_12-09,avg,otsu,5,36.466,34.429,-5.58603,0.987,0.982,-0.50659,47.507,58.225,22.56089
Case_12-10,avg,otsu,5,36.297,35.171,-3.10218,0.986,0.985,-0.10142,53.454,55.18,3.22894
Case_12-11,avg,otsu,5,36.468,34.035,-6.6716,0.987,0.981,-0.6079,52.939,57.2,8.04889
Case_12-12,avg,otsu,5,36.436,34.652,-4.89626,0.984,0.979,-0.50813,50.755,57.249,12.7948
Case_13-01,avg,otsu,5,35.595,32.84,-7.73985,0.976,0.963,-1.33197,43.483,53.091,22.09599
Case_13-02,avg,otsu,5,35.631,32.501,-8.78449,0.975,0.958,-1.74359,44.567,48.231,8.22133
Case_13-03,avg,otsu,5,35.83,32.75,-8.59615,0.977,0.963,-1.43296,45.031,49.75,10.47945
Case_13-04,avg,otsu,5,36.31,34.158,-5.92674,0.974,0.966,-0.82136,44.778,57.223,27.79267
Case_13-05,avg,otsu,5,35.974,34.086,-5.24823,0.976,0.969,-0.71721,43.414,58.524,34.80444
Case_13-06,avg,otsu,5,35.914,32.918,-8.34215,0.979,0.965,-1.43003,44.094,52.508,19.08196
Case_13-07,avg,otsu,5,35.477,33.146,-6.57045,0.975,0.965,-1.02564,42.582,55.987,31.48044
Case_13-10,avg,otsu,5,35.719,33.318,-6.72191,0.972,0.962,-1.02881,44.158,56.885,28.8215
Case_13-11,avg,otsu,5,35.605,32.692,-8.18144,0.973,0.959,-1.43885,44.437,51.933,16.86883
Case_13-12,avg,otsu,5,36.334,33.071,-8.98057,0.976,0.962,-1.43443,53.295,55.147,3.475
Case_14-01,avg,otsu,5,36.306,34.47,-5.05702,0.963,0.952,-1.14226,49.816,55.411,11.23133
Case_14-02,avg,otsu,5,36.13,33.759,-6.56241,0.959,0.94,-1.98123,45.68,56.203,23.03634
Case_14-03,avg,otsu,5,36.309,33.681,-7.23787,0.967,0.95,-1.75801,47.178,57.394,21.65416
Case_14-04,avg,otsu,5,36.849,33.815,-8.2336,0.983,0.972,-1.11902,47.988,57.76,20.36342
Case_14-05,avg,otsu,5,36.21,33.56,-7.31842,0.968,0.952,-1.65289,49.127,57.781,17.61557
Case_14-06,avg,otsu,5,36.267,33.789,-6.83266,0.977,0.965,-1.22825,48.443,57.861,19.44141
Case_14-07,avg,otsu,5,36.106,33.439,-7.38658,0.969,0.95,-1.96078,46.947,56.791,20.96833
Case_14-08,avg,otsu,5,36.381,33.997,-6.55287,0.974,0.961,-1.3347,46.815,58.264,24.45584
Case_14-09,avg,otsu,5,36.277,33.734,-7.00995,0.969,0.951,-1.85759,45.417,58.135,28.00273
Case_14-11,avg,otsu,5,36.22,33.701,-6.95472,0.963,0.943,-2.07684,45.06,55.027,22.1194
Case_14-12,avg,otsu,5,36.482,33.9,-7.07746,0.962,0.942,-2.079,46.855,57.771,23.29741
Case_15-02,avg,otsu,5,37.426,35.807,-4.32587,0.974,0.971,-0.30801,51.56,55.853,8.32622
Case_15-03,avg,otsu,5,36.389,34.501,-5.18838,0.97,0.966,-0.41237,51.642,57.771,11.86825
Case_15-04,avg,otsu,5,37.255,36.11,-3.07341,0.975,0.972,-0.30769,49.542,57.01,15.07408
Case_15-05,avg,otsu,5,37.537,36.452,-2.89048,0.979,0.977,-0.20429,50.103,57.151,14.06702
Case_15-06,avg,otsu,5,37.464,36.435,-2.74664,0.98,0.977,-0.30612,51.358,56.664,10.3314
Case_15-07,avg,otsu,5,37.629,36.825,-2.13665,0.984,0.983,-0.10163,53.735,55.97,4.1593
Case_15-08,avg,otsu,5,37.312,36.36,-2.55146,0.98,0.979,-0.10204,51.613,56.579,9.62161
Case_15-09,avg,otsu,5,36.909,35.489,-3.8473,0.977,0.974,-0.30706,51.95,56.678,9.10106
