name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,13,35.513,25.889,-27.09994,0.982,0.937,-4.58248,52.735,55.052,4.39367
Case_1-02,avg,multilevel_tresholding,13,35.612,25.359,-28.79086,0.982,0.935,-4.78615,54.475,55.228,1.38229
Case_1-03,avg,multilevel_tresholding,13,36.059,27.642,-23.3423,0.985,0.958,-2.74112,51.448,61.383,19.31076
Case_1-04,avg,multilevel_tresholding,13,36.06,27.406,-23.99889,0.986,0.96,-2.63692,54.6,61.726,13.05128
Case_1-05,avg,multilevel_tresholding,13,36.008,27.421,-23.84748,0.985,0.956,-2.94416,51.409,62.059,20.71622
Case_1-06,avg,multilevel_tresholding,13,35.482,25.636,-27.74928,0.985,0.942,-4.36548,54.128,53.659,-0.86646
Case_1-07,avg,multilevel_tresholding,13,35.785,26.626,-25.59452,0.987,0.952,-3.5461,51.387,57.731,12.34553
Case_1-08,avg,multilevel_tresholding,13,36.215,27.725,-23.44332,0.983,0.955,-2.84842,51.919,60.065,15.68982
Case_10-01,avg,multilevel_tresholding,13,34.946,23.772,-31.97505,0.976,0.831,-14.85656,42.96,57.429,33.68017
Case_10-02,avg,multilevel_tresholding,13,35.813,23.85,-33.40407,0.98,0.842,-14.08163,45.966,54.833,19.29035
Case_10-03,avg,multilevel_tresholding,13,34.463,23.586,-31.56138,0.973,0.822,-15.51901,42.322,57.615,36.13487
Case_10-04,avg,multilevel_tresholding,13,35.063,23.24,-33.71931,0.978,0.831,-15.03067,43.414,55.293,27.36214
Case_10-05,avg,multilevel_tresholding,13,36.909,26.7,-27.65992,0.982,0.906,-7.73931,53.361,62.153,16.47645
Case_10-06,avg,multilevel_tresholding,13,35.791,24.007,-32.92448,0.98,0.855,-12.7551,46.239,52.871,14.34287
Case_10-07,avg,multilevel_tresholding,13,35.684,23.891,-33.04843,0.981,0.854,-12.94597,44.532,56.864,27.69245
Case_10-08,avg,multilevel_tresholding,13,35.654,23.969,-32.77332,0.981,0.855,-12.84404,44.582,56.936,27.71074
Case_10-09,avg,multilevel_tresholding,13,35.198,24.111,-31.49895,0.98,0.854,-12.85714,44.956,58.708,30.58991
Case_10-10,avg,multilevel_tresholding,13,35.995,25.519,-29.10404,0.977,0.857,-12.2825,42.752,62.145,45.36162
Case_11-07,avg,multilevel_tresholding,13,36.157,25.282,-30.07716,0.975,0.854,-12.41026,45.684,56.565,23.81797
Case_11-09,avg,multilevel_tresholding,13,40.644,31.755,-21.87039,0.974,0.945,-2.97741,47.147,51.398,9.01648
Case_11-10,avg,multilevel_tresholding,13,38.256,28.714,-24.94249,0.973,0.911,-6.37205,38.639,55.767,44.32827
Case_11-11,avg,multilevel_tresholding,13,38.322,28.541,-25.5232,0.974,0.909,-6.67351,41.793,54.953,31.48853
Case_11-12,avg,multilevel_tresholding,13,37.84,28.128,-25.66596,0.973,0.902,-7.29702,52.506,55.683,6.05074
Case_11-13,avg,multilevel_tresholding,13,39.641,30.185,-23.85409,0.974,0.926,-4.92813,44.545,56.159,26.07251
Case_11-15,avg,multilevel_tresholding,13,37.002,27.249,-26.35803,0.981,0.911,-7.13558,51.014,56.963,11.6615
