name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,17,35.513,23.639,-33.43564,0.982,0.913,-7.02648,52.735,60.504,14.73215
Case_1-02,avg,multilevel_tresholding,17,35.612,22.867,-35.7885,0.982,0.905,-7.84114,54.475,57.583,5.70537
Case_1-03,avg,multilevel_tresholding,17,36.059,25.36,-29.67082,0.985,0.943,-4.26396,51.448,63.516,23.45669
Case_1-04,avg,multilevel_tresholding,17,36.06,25.005,-30.65724,0.986,0.943,-4.36105,54.6,64.42,17.98535
Case_1-05,avg,multilevel_tresholding,17,36.008,25.208,-29.99333,0.985,0.941,-4.46701,51.409,65.176,26.77936
Case_1-06,avg,multilevel_tresholding,17,35.482,23.195,-34.62883,0.985,0.917,-6.90355,54.128,60.533,11.83306
Case_1-07,avg,multilevel_tresholding,17,35.785,24.35,-31.95473,0.987,0.935,-5.26849,51.387,66.065,28.56364
Case_1-08,avg,multilevel_tresholding,17,36.215,25.392,-29.88541,0.983,0.938,-4.57782,51.919,63.773,22.83172
Case_10-01,avg,multilevel_tresholding,17,34.946,22.363,-36.00698,0.976,0.803,-17.72541,42.96,67.09,56.16853
Case_10-02,avg,multilevel_tresholding,17,35.813,22.184,-38.05601,0.98,0.807,-17.65306,45.966,66.71,45.12901
Case_10-03,avg,multilevel_tresholding,17,34.463,22.223,-35.51635,0.973,0.795,-18.29394,42.322,66.699,57.59888
Case_10-04,avg,multilevel_tresholding,17,35.063,21.707,-38.09144,0.978,0.799,-18.30266,43.414,65.642,51.20007
Case_10-05,avg,multilevel_tresholding,17,36.909,24.94,-32.4284,0.982,0.884,-9.97963,53.361,66.604,24.81775
Case_10-06,avg,multilevel_tresholding,17,35.791,22.219,-37.92015,0.98,0.82,-16.32653,46.239,65.24,41.09302
Case_10-07,avg,multilevel_tresholding,17,35.684,22.322,-37.44535,0.981,0.824,-16.00408,44.532,66.761,49.91691
Case_10-08,avg,multilevel_tresholding,17,35.654,22.387,-37.21041,0.981,0.825,-15.90214,44.582,66.841,49.92822
Case_10-09,avg,multilevel_tresholding,17,35.198,22.644,-35.6668,0.98,0.829,-15.40816,44.956,67.138,49.34158
Case_10-10,avg,multilevel_tresholding,17,35.995,24.148,-32.9129,0.977,0.835,-14.53429,42.752,67.233,57.26282
Case_11-07,avg,multilevel_tresholding,17,36.157,23.84,-34.06533,0.975,0.827,-15.17949,45.684,56.723,24.16382
Case_11-09,avg,multilevel_tresholding,17,40.644,30.076,-26.00138,0.974,0.935,-4.00411,47.147,50.435,6.97393
Case_11-10,avg,multilevel_tresholding,17,38.256,27.295,-28.65171,0.973,0.897,-7.81089,38.639,55.922,44.72942
Case_11-11,avg,multilevel_tresholding,17,38.322,27.044,-29.42957,0.974,0.893,-8.31622,41.793,55.402,32.56287
Case_11-12,avg,multilevel_tresholding,17,37.84,26.639,-29.60095,0.973,0.886,-8.94142,52.506,55.461,5.62793
Case_11-13,avg,multilevel_tresholding,17,39.641,28.748,-27.47913,0.974,0.915,-6.05749,44.545,54.586,22.54125
Case_11-15,avg,multilevel_tresholding,17,37.002,25.825,-30.20648,0.981,0.897,-8.56269,51.014,57.201,12.12804
Case_12-01,avg,multilevel_tresholding,17,36.767,26.946,-26.71145,0.986,0.946,-4.0568,52.954,68.679,29.69558
Case_12-02,avg,multilevel_tresholding,17,36.615,26.94,-26.4236,0.987,0.949,-3.85005,52.77,67.988,28.83836
Case_12-03,avg,multilevel_tresholding,17,36.529,26.702,-26.90191,0.986,0.946,-4.0568,52.071,68.697,31.92948
Case_12-04,avg,multilevel_tresholding,17,36.886,25.447,-31.01177,0.987,0.921,-6.68693,50.243,68.941,37.21513
Case_12-05,avg,multilevel_tresholding,17,36.478,25.067,-31.28187,0.985,0.908,-7.81726,46.963,69.02,46.96676
Case_12-06,avg,multilevel_tresholding,17,36.103,25.358,-29.76207,0.985,0.919,-6.70051,46.111,68.819,49.24638
Case_12-07,avg,multilevel_tresholding,17,36.32,25.301,-30.33866,0.984,0.908,-7.72358,46.224,69.091,49.46997
Case_12-08,avg,multilevel_tresholding,17,36.373,25.626,-29.54664,0.986,0.923,-6.38945,47.316,69.173,46.19368
Case_12-09,avg,multilevel_tresholding,17,36.466,25.612,-29.76471,0.987,0.929,-5.87639,47.507,68.923,45.07967
Case_12-10,avg,multilevel_tresholding,17,36.297,26.168,-27.90589,0.986,0.945,-4.15822,53.454,68.924,28.94077
Case_12-11,avg,multilevel_tresholding,17,36.468,24.949,-31.5866,0.987,0.924,-6.38298,52.939,67.482,27.47124
Case_12-12,avg,multilevel_tresholding,17,36.436,25.802,-29.18542,0.984,0.925,-5.99593,50.755,68.806,35.56497
Case_13-01,avg,multilevel_tresholding,17,35.595,23.779,-33.19567,0.976,0.839,-14.03689,43.483,67.04,54.17519
Case_13-02,avg,multilevel_tresholding,17,35.631,23.365,-34.42508,0.975,0.806,-17.33333,44.567,66.362,48.9039
Case_13-03,avg,multilevel_tresholding,17,35.83,23.264,-35.07117,0.977,0.821,-15.96725,45.031,66.939,48.65093
Case_13-04,avg,multilevel_tresholding,17,36.31,25.622,-29.43542,0.974,0.869,-10.78029,44.778,62.886,40.4395
Case_13-05,avg,multilevel_tresholding,17,35.974,25.466,-29.20998,0.976,0.883,-9.52869,43.414,63.445,46.13949
Case_13-06,avg,multilevel_tresholding,17,35.914,23.59,-34.31531,0.979,0.839,-14.30031,44.094,66.918,51.76214
Case_13-07,avg,multilevel_tresholding,17,35.477,24.524,-30.87352,0.975,0.862,-11.58974,42.582,66.169,55.39195
Case_13-10,avg,multilevel_tresholding,17,35.719,24.106,-32.51211,0.972,0.835,-14.09465,44.158,67.52,52.90548
Case_13-11,avg,multilevel_tresholding,17,35.605,22.998,-35.40795,0.973,0.808,-16.95786,44.437,66.989,50.7505
Case_13-12,avg,multilevel_tresholding,17,36.334,23.102,-36.41768,0.976,0.81,-17.0082,53.295,62.936,18.08988
Case_14-01,avg,multilevel_tresholding,17,36.306,25.169,-30.67537,0.963,0.805,-16.40706,49.816,67.441,35.3802
Case_14-02,avg,multilevel_tresholding,17,36.13,24.698,-31.6413,0.959,0.762,-20.54223,45.68,67.519,47.80867
Case_14-03,avg,multilevel_tresholding,17,36.309,24.563,-32.35011,0.967,0.803,-16.95967,47.178,68.732,45.68655
Case_14-04,avg,multilevel_tresholding,17,36.849,24.744,-32.85028,0.983,0.889,-9.56256,47.988,68.507,42.75861
Case_14-05,avg,multilevel_tresholding,17,36.21,24.133,-33.35267,0.968,0.805,-16.83884,49.127,67.951,38.31702
Case_14-06,avg,multilevel_tresholding,17,36.267,24.501,-32.44272,0.977,0.856,-12.38485,48.443,68.531,41.46729
Case_14-07,avg,multilevel_tresholding,17,36.106,24.468,-32.23287,0.969,0.804,-17.02786,46.947,67.579,43.94743
Case_14-08,avg,multilevel_tresholding,17,36.381,24.768,-31.92051,0.974,0.843,-13.44969,46.815,68.232,45.74816
Case_14-09,avg,multilevel_tresholding,17,36.277,24.745,-31.78874,0.969,0.806,-16.82147,45.417,67.997,49.71707
Case_14-11,avg,multilevel_tresholding,17,36.22,24.534,-32.26394,0.963,0.771,-19.93769,45.06,67.423,49.62938
Case_14-12,avg,multilevel_tresholding,17,36.482,24.858,-31.86229,0.962,0.774,-19.54262,46.855,67.984,45.09444
Case_15-02,avg,multilevel_tresholding,17,37.426,26.606,-28.91038,0.974,0.894,-8.21355,51.56,68.418,32.69589
Case_15-03,avg,multilevel_tresholding,17,36.389,24.747,-31.99318,0.97,0.855,-11.85567,51.642,68.837,33.29654
Case_15-04,avg,multilevel_tresholding,17,37.255,27.581,-25.96698,0.975,0.909,-6.76923,49.542,64.938,31.07666
Case_15-05,avg,multilevel_tresholding,17,37.537,27.964,-25.50284,0.979,0.924,-5.61798,50.103,62.817,25.37573
Case_15-06,avg,multilevel_tresholding,17,37.464,28.163,-24.8265,0.98,0.927,-5.40816,51.358,62.105,20.92566
Case_15-07,avg,multilevel_tresholding,17,37.629,28.342,-24.68043,0.984,0.942,-4.26829,53.735,61.47,14.39471
Case_15-08,avg,multilevel_tresholding,17,37.312,27.885,-25.26533,0.98,0.928,-5.30612,51.613,61.26,18.69103
Case_15-09,avg,multilevel_tresholding,17,36.909,26.379,-28.52963,0.977,0.902,-7.67656,51.95,67.337,29.61886
Case_15-10,avg,multilevel_tresholding,17,36.396,26.092,-28.3108,0.98,0.911,-7.04082,53.547,66.387,23.97893
Case_15-11,avg,multilevel_tresholding,17,36.103,25.13,-30.3936,0.976,0.882,-9.63115,50.066,68.202,36.22418
Case_15-12,avg,multilevel_tresholding,17,37.534,27.287,-27.30058,0.982,0.928,-5.49898,52.717,65.731,24.68653
Case_16-01,avg,multilevel_tresholding,17,37.282,27.088,-27.34295,0.969,0.892,-7.94634,52.859,58.582,10.82692
Case_16-02,avg,multilevel_tresholding,17,37.25,27.423,-26.38121,0.976,0.921,-5.63525,43.662,64.09,46.78668
Case_16-03,avg,multilevel_tresholding,17,37.059,26.764,-27.78003,0.971,0.888,-8.54789,41.108,65.403,59.10042
Case_16-04,avg,multilevel_tresholding,17,37.506,27.539,-26.57441,0.971,0.902,-7.10608,44.439,63.972,43.95463
Case_16-05,avg,multilevel_tresholding,17,37.549,26.977,-28.15521,0.971,0.902,-7.10608,53.725,60.058,11.78781
Case_16-06,avg,multilevel_tresholding,17,36.268,25.705,-29.12485,0.98,0.908,-7.34694,50.777,67.667,33.26309
Case_16-07,avg,multilevel_tresholding,17,37.269,26.765,-28.18428,0.976,0.912,-6.55738,43.671,63.052,44.37957
Case_16-08,avg,multilevel_tresholding,17,36.406,26.181,-28.08603,0.981,0.913,-6.9317,48.702,65.668,34.83635
Case_16-09,avg,multilevel_tresholding,17,36.996,26.665,-27.92464,0.979,0.91,-7.04801,52.787,63.902,21.05632
Case_16-10,avg,multilevel_tresholding,17,37.434,28.541,-23.75648,0.975,0.915,-6.15385,50.069,59.85,19.53504
Case_16-11,avg,multilevel_tresholding,17,36.625,27.103,-25.99863,0.982,0.932,-5.09165,51.617,62.542,21.16551
Case_16-12,avg,multilevel_tresholding,17,36.566,27.027,-26.08708,0.982,0.93,-5.29532,51.344,64.508,25.63883
Case_16-13,avg,multilevel_tresholding,17,36.396,26.154,-28.14045,0.979,0.913,-6.74157,50.321,66.455,32.06216
Case_17-01,avg,multilevel_tresholding,17,35.88,24.429,-31.91472,0.982,0.903,-8.04481,47.318,67.491,42.63282
Case_17-02,avg,multilevel_tresholding,17,35.744,24.455,-31.58292,0.983,0.907,-7.73143,49.345,67.295,36.37653
Case_17-03,avg,multilevel_tresholding,17,35.756,24.04,-32.76653,0.979,0.886,-9.49949,47.809,68.577,43.43952
Case_17-04,avg,multilevel_tresholding,17,35.523,23.957,-32.55919,0.982,0.898,-8.55397,47.022,67.98,44.57063
Case_17-05,avg,multilevel_tresholding,17,35.927,24.095,-32.93345,0.976,0.873,-10.55328,47.806,68.4,43.07827
Case_17-06,avg,multilevel_tresholding,17,35.13,23.384,-33.43581,0.98,0.88,-10.20408,46.52,67.852,45.85555
Case_17-07,avg,multilevel_tresholding,17,35.869,23.858,-33.48574,0.981,0.886,-9.684,49.486,68.516,38.45532
Case_17-08,avg,multilevel_tresholding,17,36.17,24.431,-32.45507,0.985,0.912,-7.41117,50.73,67.703,33.45752
Case_17-09,avg,multilevel_tresholding,17,35.97,24.539,-31.77926,0.981,0.904,-7.84913,50.956,67.707,32.87346
Case_17-10,avg,multilevel_tresholding,17,36.195,24.631,-31.94916,0.979,0.894,-8.68233,49.294,68.397,38.7532
Case_17-11,avg,multilevel_tresholding,17,35.071,23.594,-32.72504,0.984,0.904,-8.13008,47.317,66.862,41.30651
Case_17-12,avg,multilevel_tresholding,17,35.655,24.037,-32.58449,0.98,0.89,-9.18367,48.704,67.801,39.21033
Case_2-01,avg,multilevel_tresholding,17,37.96,28.568,-24.74183,0.981,0.947,-3.46585,48.608,63.628,30.90026
