name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,7,40.124,31.876,-20.55628,0.993,0.976,-1.71198,48.578,52.736,8.55943
Case_1-02,avg,multilevel_tresholding,7,40.294,32.099,-20.33802,0.993,0.979,-1.40987,53.816,51.933,-3.49896
Case_1-03,avg,multilevel_tresholding,7,40.758,33.264,-18.38657,0.994,0.983,-1.10664,47.54,57.13,20.17249
Case_1-04,avg,multilevel_tresholding,7,40.757,33.692,-17.33445,0.995,0.986,-0.90452,53.792,57.46,6.81886
Case_1-05,avg,multilevel_tresholding,7,40.656,33.043,-18.7254,0.994,0.983,-1.10664,46.334,58.009,25.19748
Case_1-06,avg,multilevel_tresholding,7,40.142,32.104,-20.02392,0.994,0.98,-1.40845,52.807,52.962,0.29352
Case_1-07,avg,multilevel_tresholding,7,40.462,32.634,-19.34655,0.995,0.982,-1.30653,49.158,55.544,12.99076
Case_1-08,avg,multilevel_tresholding,7,40.894,33.519,-18.03443,0.994,0.983,-1.10664,49.059,56.207,14.57021
Case_10-01,avg,multilevel_tresholding,7,39.593,28.649,-27.64125,0.991,0.924,-6.76085,44.341,56.876,28.26955
Case_10-02,avg,multilevel_tresholding,7,40.734,29.499,-27.58138,0.993,0.938,-5.53877,45.806,54.712,19.44287
Case_10-03,avg,multilevel_tresholding,7,38.835,28.296,-27.13789,0.989,0.917,-7.28008,43.98,57.148,29.94088
Case_10-04,avg,multilevel_tresholding,7,39.831,28.398,-28.70377,0.992,0.927,-6.55242,44.569,56.435,26.62389
Case_10-05,avg,multilevel_tresholding,7,41.79,32.21,-22.92414,0.993,0.962,-3.12185,49.507,58.198,17.55509
Case_10-06,avg,multilevel_tresholding,7,40.731,29.752,-26.9549,0.993,0.943,-5.03525,46.657,53.915,15.55608
Case_10-07,avg,multilevel_tresholding,7,40.561,29.249,-27.88886,0.993,0.94,-5.33736,45.585,56.513,23.9728
Case_10-08,avg,multilevel_tresholding,7,40.523,29.374,-27.51277,0.993,0.941,-5.23666,45.624,56.471,23.77477
Case_10-09,avg,multilevel_tresholding,7,40.008,29.199,-27.0171,0.993,0.938,-5.53877,44.324,56.383,27.20648
Case_10-10,avg,multilevel_tresholding,7,40.71,30.168,-25.89536,0.991,0.932,-5.95358,44.168,57.643,30.50851
Case_11-07,avg,multilevel_tresholding,7,40.937,30.489,-25.52214,0.989,0.94,-4.9545,48.022,51.185,6.58656
Case_11-09,avg,multilevel_tresholding,7,44.503,37.216,-16.37418,0.985,0.974,-1.11675,37.659,53.254,41.41108
Case_11-10,avg,multilevel_tresholding,7,42.576,33.503,-21.31013,0.986,0.957,-2.94118,36.004,57.874,60.74325
Case_11-11,avg,multilevel_tresholding,7,42.828,33.73,-21.24311,0.987,0.96,-2.73556,36.227,59.933,65.43738
Case_11-12,avg,multilevel_tresholding,7,42.453,33.275,-21.6192,0.988,0.957,-3.13765,35.143,57.255,62.92007
Case_11-13,avg,multilevel_tresholding,7,43.838,35.233,-19.62909,0.985,0.965,-2.03046,33.158,51.248,54.55697
Case_11-15,avg,multilevel_tresholding,7,42.004,32.267,-23.18113,0.992,0.962,-3.02419,45.871,53.7,17.06743
Case_12-01,avg,multilevel_tresholding,7,41.011,34.3,-16.3639,0.994,0.982,-1.20724,44.763,57.256,27.90921
Case_12-02,avg,multilevel_tresholding,7,40.787,34.198,-16.15466,0.995,0.982,-1.30653,47.114,57.143,21.28667
Case_12-03,avg,multilevel_tresholding,7,40.661,34.137,-16.04486,0.994,0.982,-1.20724,46.468,54.943,18.23836
Case_12-04,avg,multilevel_tresholding,7,41.757,32.823,-21.39522,0.995,0.973,-2.21106,48.837,55.41,13.45906
Case_12-05,avg,multilevel_tresholding,7,41.28,32.05,-22.3595,0.995,0.966,-2.91457,47.772,55.55,16.2815
Case_12-06,avg,multilevel_tresholding,7,40.684,32.158,-20.95664,0.994,0.969,-2.51509,46.888,56.083,19.61056
Case_12-07,avg,multilevel_tresholding,7,41.006,32.037,-21.87241,0.994,0.964,-3.01811,47.251,56.188,18.91389
Case_12-08,avg,multilevel_tresholding,7,40.991,32.479,-20.76553,0.995,0.971,-2.41206,47.245,56.068,18.67499
Case_12-09,avg,multilevel_tresholding,7,41.197,32.467,-21.19086,0.995,0.974,-2.11055,47.838,56.34,17.77248
Case_12-10,avg,multilevel_tresholding,7,40.505,34.082,-15.8573,0.994,0.983,-1.10664,47.234,55.29,17.05551
Case_12-11,avg,multilevel_tresholding,7,41.32,32.175,-22.13214,0.995,0.974,-2.11055,45.996,59.42,29.18515
Case_12-12,avg,multilevel_tresholding,7,40.941,32.787,-19.91647,0.994,0.972,-2.21328,45.606,56.565,24.02973
Case_13-01,avg,multilevel_tresholding,7,40.311,29.927,-25.75972,0.991,0.936,-5.54995,44.01,57.264,30.11588
Case_13-02,avg,multilevel_tresholding,7,40.347,29.437,-27.04042,0.991,0.924,-6.76085,43.522,57.172,31.36345
Case_13-03,avg,multilevel_tresholding,7,40.575,29.756,-26.6642,0.992,0.934,-5.84677,44.191,56.941,28.85203
Case_13-04,avg,multilevel_tresholding,7,40.927,31.665,-22.63054,0.99,0.947,-4.34343,45.104,59.11,31.05268
Case_13-05,avg,multilevel_tresholding,7,40.451,31.766,-21.47042,0.99,0.952,-3.83838,43.19,57.147,32.31535
Case_13-06,avg,multilevel_tresholding,7,40.716,29.923,-26.50801,0.992,0.939,-5.34274,44.646,57.51,28.81333
Case_13-07,avg,multilevel_tresholding,7,40.046,30.45,-23.96244,0.991,0.942,-4.9445,43.378,57.071,31.56669
Case_13-10,avg,multilevel_tresholding,7,40.343,30.563,-24.24212,0.989,0.937,-5.25784,44.592,57.057,27.95344
Case_13-11,avg,multilevel_tresholding,7,40.368,29.702,-26.42192,0.99,0.93,-6.06061,44.525,56.933,27.86749
Case_13-12,avg,multilevel_tresholding,7,41.185,30.36,-26.28384,0.991,0.938,-5.34813,48.505,56.787,17.07453
Case_14-01,avg,multilevel_tresholding,7,40.608,32.643,-19.61436,0.984,0.934,-5.0813,48.956,56.793,16.00825
Case_14-02,avg,multilevel_tresholding,7,40.599,31.546,-22.29858,0.984,0.908,-7.72358,45.773,57.017,24.5647
Case_14-03,avg,multilevel_tresholding,7,40.862,31.537,-22.82071,0.987,0.924,-6.38298,46.629,56.278,20.69313
Case_14-04,avg,multilevel_tresholding,7,41.4,31.622,-23.61836,0.994,0.957,-3.72233,46.697,56.581,21.16624
Case_14-05,avg,multilevel_tresholding,7,40.827,31.491,-22.86722,0.987,0.928,-5.97771,47.305,56.177,18.75489
Case_14-06,avg,multilevel_tresholding,7,40.759,31.583,-22.51282,0.991,0.947,-4.43996,47.136,56.82,20.54481
Case_14-07,avg,multilevel_tresholding,7,40.576,31.071,-23.42518,0.988,0.921,-6.78138,45.825,57.155,24.7245
Case_14-08,avg,multilevel_tresholding,7,40.983,31.833,-22.32633,0.99,0.941,-4.94949,47.441,56.966,20.07757
Case_14-09,avg,multilevel_tresholding,7,40.879,31.522,-22.8895,0.988,0.924,-6.47773,46.323,57.339,23.78084
Case_14-11,avg,multilevel_tresholding,7,40.635,31.371,-22.79808,0.985,0.912,-7.41117,45.087,57.049,26.53093
Case_14-12,avg,multilevel_tresholding,7,40.992,31.656,-22.77518,0.985,0.91,-7.61421,46.286,56.864,22.85356
Case_15-02,avg,multilevel_tresholding,7,42.06,34.542,-17.87447,0.99,0.966,-2.42424,42.936,58.066,35.23849
Case_15-03,avg,multilevel_tresholding,7,40.923,32.743,-19.98876,0.988,0.956,-3.23887,50.247,57.032,13.50329
Case_15-04,avg,multilevel_tresholding,7,41.905,34.707,-17.17695,0.99,0.966,-2.42424,40.702,60.41,48.42023
