name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,9,40.124,29.387,-26.75955,0.993,0.964,-2.92044,48.578,52.637,8.35563
Case_1-02,avg,multilevel_tresholding,9,40.294,29.289,-27.31176,0.993,0.967,-2.61833,53.816,51.7,-3.93192
Case_1-03,avg,multilevel_tresholding,9,40.758,31.02,-23.89224,0.994,0.976,-1.81087,47.54,52.484,10.39966
Case_1-04,avg,multilevel_tresholding,9,40.757,31.139,-23.5984,0.995,0.979,-1.60804,53.792,53.092,-1.30131
Case_1-05,avg,multilevel_tresholding,9,40.656,30.739,-24.39246,0.994,0.974,-2.01207,46.334,53.496,15.45733
Case_1-06,avg,multilevel_tresholding,9,40.142,29.432,-26.68028,0.994,0.969,-2.51509,52.807,52.851,0.08332
Case_1-07,avg,multilevel_tresholding,9,40.462,30.127,-25.54248,0.995,0.972,-2.31156,49.158,53.971,9.79088
Case_1-08,avg,multilevel_tresholding,9,40.894,31.193,-23.72231,0.994,0.974,-2.01207,49.059,52.292,6.59002
Case_10-01,avg,multilevel_tresholding,9,39.593,26.38,-33.37206,0.991,0.886,-10.59536,44.341,56.811,28.12296
Case_10-02,avg,multilevel_tresholding,9,40.734,26.937,-33.87097,0.993,0.902,-9.16415,45.806,53.746,17.33397
Case_10-03,avg,multilevel_tresholding,9,38.835,26.091,-32.81576,0.989,0.878,-11.22346,43.98,57.087,29.80218
Case_10-04,avg,multilevel_tresholding,9,39.831,26.011,-34.69659,0.992,0.888,-10.48387,44.569,55.587,24.72122
Case_10-05,avg,multilevel_tresholding,9,41.79,29.789,-28.7174,0.993,0.942,-5.13595,49.507,55.661,12.43057
Case_10-06,avg,multilevel_tresholding,9,40.731,27.173,-33.28669,0.993,0.91,-8.35851,46.657,52.694,12.93911
Case_10-07,avg,multilevel_tresholding,9,40.561,26.789,-33.9538,0.993,0.907,-8.66062,45.585,56.121,23.11287
Case_10-08,avg,multilevel_tresholding,9,40.523,26.888,-33.64756,0.993,0.908,-8.55992,45.624,56.227,23.23996
Case_10-09,avg,multilevel_tresholding,9,40.008,26.844,-32.90342,0.993,0.904,-8.96274,44.324,57.185,29.01588
Case_10-10,avg,multilevel_tresholding,9,40.71,28.017,-31.17907,0.991,0.901,-9.08174,44.168,59.943,35.7159
Case_11-07,avg,multilevel_tresholding,9,40.937,28.063,-31.44832,0.989,0.907,-8.2912,48.022,56.484,17.62109
Case_11-09,avg,multilevel_tresholding,9,44.503,34.793,-21.81875,0.985,0.964,-2.13198,37.659,55.868,48.35232
Case_11-10,avg,multilevel_tresholding,9,42.576,31.281,-26.52903,0.986,0.939,-4.76673,36.004,53.773,49.35285
Case_11-11,avg,multilevel_tresholding,9,42.828,31.348,-26.80489,0.987,0.941,-4.66059,36.227,56.522,56.02175
Case_11-12,avg,multilevel_tresholding,9,42.453,30.908,-27.19478,0.988,0.937,-5.16194,35.143,61.212,74.17978
Case_11-13,avg,multilevel_tresholding,9,43.838,32.918,-24.9099,0.985,0.951,-3.45178,33.158,54.887,65.5317
Case_11-15,avg,multilevel_tresholding,9,42.004,29.947,-28.70441,0.992,0.942,-5.04032,45.871,56.107,22.31475
Case_12-01,avg,multilevel_tresholding,9,41.011,31.999,-21.97459,0.994,0.973,-2.11268,44.763,57.553,28.57271
Case_12-02,avg,multilevel_tresholding,9,40.787,31.911,-21.76184,0.995,0.974,-2.11055,47.114,58.061,23.23513
Case_12-03,avg,multilevel_tresholding,9,40.661,31.807,-21.77517,0.994,0.973,-2.11268,46.468,56.914,22.47999
Case_12-04,avg,multilevel_tresholding,9,41.757,30.419,-27.15233,0.995,0.96,-3.51759,48.837,57.714,18.17679
Case_12-05,avg,multilevel_tresholding,9,41.28,29.747,-27.93847,0.995,0.95,-4.52261,47.772,57.632,20.63971
Case_12-06,avg,multilevel_tresholding,9,40.684,29.913,-26.47478,0.994,0.955,-3.92354,46.888,58.645,25.07465
Case_12-07,avg,multilevel_tresholding,9,41.006,29.811,-27.30088,0.994,0.948,-4.62777,47.251,58.679,24.18573
Case_12-08,avg,multilevel_tresholding,9,40.991,30.215,-26.2887,0.995,0.958,-3.71859,47.245,58.478,23.77606
Case_12-09,avg,multilevel_tresholding,9,41.197,30.216,-26.65485,0.995,0.962,-3.31658,47.838,58.738,22.78523
Case_12-10,avg,multilevel_tresholding,9,40.505,31.613,-21.95285,0.994,0.974,-2.01207,47.234,56.288,19.1684
Case_12-11,avg,multilevel_tresholding,9,41.32,29.847,-27.76621,0.995,0.961,-3.41709,45.996,57.263,24.49561
Case_12-12,avg,multilevel_tresholding,9,40.941,30.507,-25.48545,0.994,0.959,-3.52113,45.606,58.662,28.62781
Case_13-01,avg,multilevel_tresholding,9,40.311,27.717,-31.24209,0.991,0.905,-8.6781,44.01,58.649,33.26289
Case_13-02,avg,multilevel_tresholding,9,40.347,27.199,-32.58731,0.991,0.886,-10.59536,43.522,57.601,32.34916
Case_13-03,avg,multilevel_tresholding,9,40.575,27.404,-32.46087,0.992,0.899,-9.375,44.191,58.325,31.98389
Case_13-04,avg,multilevel_tresholding,9,40.927,29.521,-27.86913,0.99,0.922,-6.86869,45.104,61.005,35.25408
Case_13-05,avg,multilevel_tresholding,9,40.451,29.621,-26.77313,0.99,0.932,-5.85859,43.19,60.583,40.2709
Case_13-06,avg,multilevel_tresholding,9,40.716,27.64,-32.11514,0.992,0.907,-8.56855,44.646,58.179,30.31179
Case_13-07,avg,multilevel_tresholding,9,40.046,28.35,-29.20641,0.991,0.916,-7.56811,43.378,59.601,37.39914
Case_13-10,avg,multilevel_tresholding,9,40.343,28.272,-29.92093,0.989,0.905,-8.49343,44.592,59.107,32.55068
Case_13-11,avg,multilevel_tresholding,9,40.368,27.298,-32.37713,0.99,0.893,-9.79798,44.525,57.604,29.37451
Case_13-12,avg,multilevel_tresholding,9,41.185,27.834,-32.41714,0.991,0.903,-8.87992,48.505,53.234,9.74951
Case_14-01,avg,multilevel_tresholding,9,40.608,30.267,-25.46543,0.984,0.903,-8.23171,48.956,59.429,21.39268
Case_14-02,avg,multilevel_tresholding,9,40.599,29.341,-27.72975,0.984,0.868,-11.78862,45.773,59.897,30.85662
Case_14-03,avg,multilevel_tresholding,9,40.862,29.329,-28.22427,0.987,0.891,-9.72644,46.629,58.583,25.63641
Case_14-04,avg,multilevel_tresholding,9,41.4,29.455,-28.85266,0.994,0.938,-5.6338,46.697,59.022,26.39356
Case_14-05,avg,multilevel_tresholding,9,40.827,29.209,-28.45666,0.987,0.897,-9.11854,47.305,57.585,21.73132
Case_14-06,avg,multilevel_tresholding,9,40.759,29.325,-28.0527,0.991,0.923,-6.86176,47.136,58.91,24.97878
Case_14-07,avg,multilevel_tresholding,9,40.576,28.918,-28.73127,0.988,0.888,-10.12146,45.825,59.428,29.68467
Case_14-08,avg,multilevel_tresholding,9,40.983,29.562,-27.86765,0.99,0.914,-7.67677,47.441,59.843,26.14194
Case_14-09,avg,multilevel_tresholding,9,40.879,29.336,-28.23699,0.988,0.891,-9.81781,46.323,60.037,29.60516
Case_14-11,avg,multilevel_tresholding,9,40.635,29.163,-28.23182,0.985,0.874,-11.26904,45.087,59.584,32.15339
Case_14-12,avg,multilevel_tresholding,9,40.992,29.487,-28.06645,0.985,0.873,-11.37056,46.286,59.237,27.98038
Case_15-02,avg,multilevel_tresholding,9,42.06,32.166,-23.52354,0.99,0.951,-3.93939,42.936,57.578,34.10192
Case_15-03,avg,multilevel_tresholding,9,40.923,30.235,-26.11734,0.988,0.933,-5.5668,50.247,57.919,15.26857
Case_15-04,avg,multilevel_tresholding,9,41.905,32.529,-22.37442,0.99,0.952,-3.83838,40.702,59.074,45.13783
Case_15-05,avg,multilevel_tresholding,9,42.153,32.992,-21.73274,0.992,0.961,-3.125,41.69,59.705,43.2118
Case_15-06,avg,multilevel_tresholding,9,42.066,33.001,-21.54947,0.992,0.961,-3.125,40.056,59.899,49.53815
Case_15-07,avg,multilevel_tresholding,9,42.31,33.807,-20.0969,0.994,0.973,-2.11268,46.824,59.123,26.26644
Case_15-08,avg,multilevel_tresholding,9,41.907,32.861,-21.58589,0.992,0.965,-2.72177,43.074,59.902,39.06765
Case_15-09,avg,multilevel_tresholding,9,41.596,31.537,-24.18261,0.991,0.952,-3.93542,46.059,58.423,26.84383
Case_15-10,avg,multilevel_tresholding,9,40.97,31.167,-23.92726,0.992,0.958,-3.42742,50.055,58.432,16.73559
Case_15-11,avg,multilevel_tresholding,9,40.711,30.343,-25.46732,0.991,0.945,-4.64178,49.681,57.806,16.35434
Case_15-12,avg,multilevel_tresholding,9,42.175,32.762,-22.31891,0.993,0.966,-2.71903,43.373,57.917,33.53238
Case_16-01,avg,multilevel_tresholding,9,41.751,31.798,-23.83895,0.986,0.943,-4.36105,38.225,59.761,56.34009
Case_16-02,avg,multilevel_tresholding,9,41.89,32.377,-22.70948,0.99,0.959,-3.13131,41.265,54.945,33.15158
Case_16-03,avg,multilevel_tresholding,9,41.555,31.235,-24.83456,0.988,0.938,-5.06073,35.611,57.896,62.57898
Case_16-04,avg,multilevel_tresholding,9,42.044,32.323,-23.12102,0.987,0.947,-4.05268,37.699,58.517,55.22162
Case_16-05,avg,multilevel_tresholding,9,41.98,32.04,-23.67794,0.986,0.949,-3.75254,37.888,56.313,48.63017
Case_16-06,avg,multilevel_tresholding,9,40.864,30.495,-25.37441,0.992,0.953,-3.93145,44.481,59.113,32.89494
Case_16-07,avg,multilevel_tresholding,9,41.907,31.857,-23.98167,0.99,0.955,-3.53535,40.167,56.858,41.55401
Case_16-08,avg,multilevel_tresholding,9,40.981,30.886,-24.63337,0.993,0.955,-3.82679,47.138,60.089,27.47465
Case_16-09,avg,multilevel_tresholding,9,41.448,31.536,-23.9143,0.991,0.952,-3.93542,45.775,59.204,29.33697
Case_16-10,avg,multilevel_tresholding,9,41.914,33.007,-21.25066,0.99,0.951,-3.93939,41.333,60.811,47.12457
Case_16-11,avg,multilevel_tresholding,9,41.153,31.753,-22.84159,0.993,0.964,-2.92044,46.517,59.548,28.01341
Case_16-12,avg,multilevel_tresholding,9,41.204,31.626,-23.24532,0.993,0.962,-3.12185,44.435,59.4,33.67841
Case_16-13,avg,multilevel_tresholding,9,41.039,30.83,-24.87634,0.992,0.954,-3.83065,47.335,59.543,25.79064
Case_17-01,avg,multilevel_tresholding,9,40.489,29.776,-26.45904,0.993,0.955,-3.82679,46.404,57.871,24.71123
Case_17-02,avg,multilevel_tresholding,9,40.266,30.057,-25.3539,0.993,0.961,-3.22256,48.722,57.378,17.7661
Case_17-03,avg,multilevel_tresholding,9,40.34,29.48,-26.92117,0.992,0.947,-4.53629,46.672,56.853,21.81394
Case_17-04,avg,multilevel_tresholding,9,40.183,29.233,-27.25033,0.993,0.952,-4.1289,46.571,56.307,20.90571
Case_17-05,avg,multilevel_tresholding,9,40.582,29.38,-27.60337,0.991,0.939,-5.24723,47.202,57.73,22.30414
Case_17-06,avg,multilevel_tresholding,9,39.725,28.501,-28.25425,0.992,0.942,-5.04032,45.782,56.012,22.34503
Case_17-07,avg,multilevel_tresholding,9,40.445,29.606,-26.79936,0.993,0.951,-4.22961,48.575,55.57,14.40041
Case_17-08,avg,multilevel_tresholding,9,40.757,30.27,-25.73055,0.994,0.963,-3.11871,49.992,58.44,16.8987
Case_17-09,avg,multilevel_tresholding,9,40.612,29.856,-26.48478,0.993,0.955,-3.82679,47.958,56.64,18.10334
Case_17-10,avg,multilevel_tresholding,9,40.9,30.066,-26.489,0.992,0.95,-4.23387,49.37,57.131,15.72007
Case_17-11,avg,multilevel_tresholding,9,39.689,28.824,-27.37534,0.994,0.956,-3.82294,46.988,55.749,18.64519
Case_17-12,avg,multilevel_tresholding,9,40.305,29.444,-26.94703,0.992,0.95,-4.23387,48.428,56.334,16.32527
Case_2-01,avg,multilevel_tresholding,9,42.518,33.934,-20.1891,0.992,0.974,-1.81452,43.93,56.522,28.66378
