name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,19,37.295,22.789,-38.89529,0.988,0.903,-8.60324,51.378,61.044,18.8135
Case_1-02,avg,multilevel_tresholding,19,37.441,21.924,-41.44387,0.988,0.891,-9.81781,54.693,59.055,7.97543
Case_1-03,avg,multilevel_tresholding,19,37.908,24.431,-35.55186,0.99,0.936,-5.45455,51.283,65.384,27.49644
Case_1-04,avg,multilevel_tresholding,19,37.908,24.098,-36.4303,0.991,0.935,-5.65086,54.941,66.015,20.15617
Case_1-05,avg,multilevel_tresholding,19,37.837,24.321,-35.72165,0.99,0.934,-5.65657,50.689,67.014,32.2062
Case_1-06,avg,multilevel_tresholding,19,37.314,22.278,-40.29587,0.99,0.906,-8.48485,53.472,61.637,15.26967
Case_1-07,avg,multilevel_tresholding,19,37.618,23.481,-37.58041,0.991,0.927,-6.45812,49.355,67.963,37.70236
Case_1-08,avg,multilevel_tresholding,19,38.068,24.471,-35.71766,0.989,0.93,-5.96562,51.963,65.327,25.7183
Case_10-01,avg,multilevel_tresholding,19,36.735,21.878,-40.44372,0.984,0.795,-19.20732,43.705,67.17,53.68951
Case_10-02,avg,multilevel_tresholding,19,37.742,21.623,-42.70839,0.987,0.796,-19.35157,46.218,67.8,46.69609
Case_10-03,avg,multilevel_tresholding,19,36.142,21.75,-39.82071,0.981,0.787,-19.77574,43.096,66.687,54.74058
Case_10-04,avg,multilevel_tresholding,19,36.918,21.181,-42.6269,0.985,0.79,-19.79695,44.159,66.802,51.27607
Case_10-05,avg,multilevel_tresholding,19,38.855,24.322,-37.40317,0.988,0.877,-11.23482,52.992,66.608,25.69444
Case_10-06,avg,multilevel_tresholding,19,37.736,21.598,-42.76553,0.987,0.809,-18.03445,46.754,66.475,42.18035
Case_10-07,avg,multilevel_tresholding,19,37.601,21.793,-42.04144,0.988,0.815,-17.51012,45.283,67.055,48.07985
Case_10-08,avg,multilevel_tresholding,19,37.554,21.855,-41.8038,0.987,0.816,-17.32523,45.328,67.134,48.10713
Case_10-09,avg,multilevel_tresholding,19,37.065,22.146,-40.25091,0.986,0.821,-16.73428,45.081,67.373,49.44877
Case_10-10,avg,multilevel_tresholding,19,37.843,23.665,-37.46532,0.984,0.829,-15.75203,43.628,64.454,47.7354
Case_11-07,avg,multilevel_tresholding,19,38.024,23.37,-38.53882,0.982,0.82,-16.49695,44.148,56.35,27.63885
Case_11-09,avg,multilevel_tresholding,19,42.35,29.497,-30.34947,0.981,0.934,-4.79103,48.725,50.053,2.7255
Case_11-10,avg,multilevel_tresholding,19,39.988,26.794,-32.9949,0.981,0.894,-8.8685,41.393,56.414,36.28874
Case_11-11,avg,multilevel_tresholding,19,40.143,26.535,-33.89881,0.982,0.89,-9.36864,49.617,55.739,12.33851
Case_11-12,avg,multilevel_tresholding,19,39.724,26.125,-34.23371,0.982,0.883,-10.08147,53.37,55.743,4.44632
Case_11-13,avg,multilevel_tresholding,19,41.452,28.272,-31.79581,0.981,0.914,-6.82977,42.819,54.226,26.64004
Case_11-15,avg,multilevel_tresholding,19,38.995,25.34,-35.01731,0.988,0.894,-9.51417,44.192,56.802,28.53458
Case_12-01,avg,multilevel_tresholding,19,38.402,26.201,-31.77178,0.99,0.943,-4.74747,50.097,67.941,35.6189
Case_12-02,avg,multilevel_tresholding,19,38.242,26.212,-31.45756,0.991,0.945,-4.64178,49.819,66.987,34.46075
Case_12-03,avg,multilevel_tresholding,19,38.127,25.947,-31.94587,0.99,0.942,-4.84848,49.223,68.157,38.46576
Case_12-04,avg,multilevel_tresholding,19,38.793,24.734,-36.24107,0.992,0.915,-7.7621,48.536,68.392,40.90984
Case_12-05,avg,multilevel_tresholding,19,38.354,24.402,-36.37691,0.99,0.902,-8.88889,46.434,69.227,49.08688
Case_12-06,avg,multilevel_tresholding,19,37.886,24.717,-34.75954,0.99,0.915,-7.57576,45.506,68.375,50.25491
Case_12-07,avg,multilevel_tresholding,19,38.145,24.641,-35.40176,0.989,0.903,-8.69565,45.91,68.863,49.99564
Case_12-08,avg,multilevel_tresholding,19,38.154,24.971,-34.55208,0.99,0.919,-7.17172,46.115,68.768,49.12285
Case_12-09,avg,multilevel_tresholding,19,38.295,24.957,-34.82961,0.991,0.924,-6.76085,46.502,68.646,47.61946
Case_12-10,avg,multilevel_tresholding,19,37.952,25.355,-33.19193,0.99,0.94,-5.05051,51.444,69.737,35.55905
Case_12-11,avg,multilevel_tresholding,19,38.375,24.258,-36.78697,0.991,0.919,-7.26539,50.627,68.712,35.72205
Case_12-12,avg,multilevel_tresholding,19,38.201,25.102,-34.28968,0.989,0.921,-6.87563,46.266,68.901,48.92362
Case_13-01,avg,multilevel_tresholding,19,37.432,23.292,-37.77517,0.984,0.832,-15.44715,44.058,65.448,48.54964
Case_13-02,avg,multilevel_tresholding,19,37.484,22.928,-38.83257,0.983,0.799,-18.71821,44.568,65.261,46.43017
