name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,11,37.295,27.447,-26.40568,0.988,0.95,-3.84615,51.378,49.402,-3.846
Case_1-02,avg,multilevel_tresholding,11,37.441,27.06,-27.72629,0.988,0.951,-3.74494,54.693,48.542,-11.24641
Case_1-03,avg,multilevel_tresholding,11,37.908,29.114,-23.19827,0.99,0.967,-2.32323,51.283,56.854,10.86325
Case_1-04,avg,multilevel_tresholding,11,37.908,29.075,-23.30115,0.991,0.97,-2.11907,54.941,55.876,1.70183
Case_1-05,avg,multilevel_tresholding,11,37.837,28.87,-23.69902,0.99,0.965,-2.52525,50.689,56.703,11.86451
Case_1-06,avg,multilevel_tresholding,11,37.314,27.305,-26.82371,0.99,0.955,-3.53535,53.472,49.301,-7.80034
Case_1-07,avg,multilevel_tresholding,11,37.618,28.151,-25.16614,0.991,0.962,-2.92634,49.355,52.182,5.72789
Case_1-08,avg,multilevel_tresholding,11,38.068,29.274,-23.10077,0.989,0.965,-2.42669,51.963,54.406,4.70142
Case_10-01,avg,multilevel_tresholding,11,36.735,24.852,-32.3479,0.984,0.855,-13.10976,43.705,55.774,27.61469
Case_10-02,avg,multilevel_tresholding,11,37.742,25.139,-33.39251,0.987,0.869,-11.95542,46.218,54.476,17.8675
Case_10-03,avg,multilevel_tresholding,11,36.142,24.628,-31.85767,0.981,0.846,-13.76147,43.096,54.386,26.19733
Case_10-04,avg,multilevel_tresholding,11,36.918,24.41,-33.88049,0.985,0.856,-13.09645,44.159,52.516,18.92479
Case_10-05,avg,multilevel_tresholding,11,38.855,28.017,-27.89345,0.988,0.923,-6.57895,52.992,54.834,3.476
Case_10-06,avg,multilevel_tresholding,11,37.736,25.342,-32.84397,0.987,0.88,-10.84093,46.754,52.122,11.48137
Case_10-07,avg,multilevel_tresholding,11,37.601,25.101,-33.2438,0.988,0.877,-11.23482,45.283,53.973,19.19042
Case_10-08,avg,multilevel_tresholding,11,37.554,25.192,-32.91793,0.987,0.879,-10.94225,45.328,54.04,19.21991
Case_10-09,avg,multilevel_tresholding,11,37.065,25.256,-31.86025,0.986,0.876,-11.15619,45.081,54.543,20.98889
Case_10-10,avg,multilevel_tresholding,11,37.843,26.564,-29.80472,0.984,0.876,-10.97561,43.628,58.276,33.57477
Case_11-07,avg,multilevel_tresholding,11,38.024,26.439,-30.4676,0.982,0.877,-10.69246,44.148,57.173,29.50304
Case_11-09,avg,multilevel_tresholding,11,42.35,33.055,-21.94805,0.981,0.955,-2.65036,48.725,51.747,6.20215
Case_11-10,avg,multilevel_tresholding,11,39.988,29.785,-25.51515,0.981,0.924,-5.8104,41.393,54.051,30.58005
Case_11-11,avg,multilevel_tresholding,11,40.143,29.734,-25.9298,0.982,0.925,-5.80448,49.617,54.309,9.45644
Case_11-12,avg,multilevel_tresholding,11,39.724,29.287,-26.27379,0.982,0.919,-6.41548,53.37,58.698,9.98314
Case_11-13,avg,multilevel_tresholding,11,41.452,31.333,-24.41137,0.981,0.939,-4.28135,42.819,55.983,30.74336
Case_11-15,avg,multilevel_tresholding,11,38.995,28.366,-27.25734,0.988,0.926,-6.2753,44.192,58.036,31.32694
Case_12-01,avg,multilevel_tresholding,11,38.402,30.229,-21.28275,0.99,0.965,-2.52525,50.097,59.283,18.33643
Case_12-02,avg,multilevel_tresholding,11,38.242,30.167,-21.11553,0.991,0.966,-2.5227,49.819,60.522,21.48377
