name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,17,37.295,23.651,-36.58399,0.988,0.914,-7.48988,51.378,60.451,17.65931
Case_1-02,avg,multilevel_tresholding,17,37.441,22.851,-38.96798,0.988,0.905,-8.40081,54.693,57.837,5.74845
Case_1-03,avg,multilevel_tresholding,17,37.908,25.338,-33.15923,0.99,0.943,-4.74747,51.283,63.988,24.77429
Case_1-04,avg,multilevel_tresholding,17,37.908,25.025,-33.98491,0.991,0.943,-4.84359,54.941,64.16,16.77982
Case_1-05,avg,multilevel_tresholding,17,37.837,25.195,-33.41174,0.99,0.941,-4.94949,50.689,65.495,29.20949
Case_1-06,avg,multilevel_tresholding,17,37.314,23.189,-37.85442,0.99,0.917,-7.37374,53.472,60.623,13.37335
Case_1-07,avg,multilevel_tresholding,17,37.618,24.34,-35.29693,0.991,0.935,-5.65086,49.355,66.263,34.25793
Case_1-08,avg,multilevel_tresholding,17,38.068,25.392,-33.29831,0.989,0.938,-5.15672,51.963,63.883,22.9394
Case_10-01,avg,multilevel_tresholding,17,36.735,22.367,-39.11256,0.984,0.804,-18.29268,43.705,67.121,53.57739
Case_10-02,avg,multilevel_tresholding,17,37.742,22.191,-41.20343,0.987,0.807,-18.23708,46.218,66.7,44.31607
Case_10-03,avg,multilevel_tresholding,17,36.142,22.227,-38.50091,0.981,0.795,-18.96024,43.096,66.554,54.43197
Case_10-04,avg,multilevel_tresholding,17,36.918,21.712,-41.18858,0.985,0.8,-18.78173,44.159,65.522,48.37745
Case_10-05,avg,multilevel_tresholding,17,38.855,24.95,-35.7869,0.988,0.885,-10.4251,52.992,66.657,25.78691
Case_10-06,avg,multilevel_tresholding,17,37.736,22.223,-41.10929,0.987,0.82,-16.91996,46.754,65.244,39.54742
Case_10-07,avg,multilevel_tresholding,17,37.601,22.326,-40.62392,0.988,0.825,-16.49798,45.283,66.854,47.63598
Case_10-08,avg,multilevel_tresholding,17,37.554,22.392,-40.37386,0.987,0.826,-16.31206,45.328,66.841,47.46073
Case_10-09,avg,multilevel_tresholding,17,37.065,22.654,-38.88035,0.986,0.829,-15.92292,45.081,67.119,48.88534
Case_10-10,avg,multilevel_tresholding,17,37.843,24.154,-36.17314,0.984,0.836,-15.04065,43.628,67.148,53.91033
Case_11-07,avg,multilevel_tresholding,17,38.024,23.847,-37.28435,0.982,0.828,-15.68228,44.148,56.845,28.76008
Case_11-09,avg,multilevel_tresholding,17,42.35,30.099,-28.92798,0.981,0.937,-4.48522,48.725,50.225,3.0785
Case_11-10,avg,multilevel_tresholding,17,39.988,27.301,-31.72702,0.981,0.898,-8.46075,41.393,56.15,35.65096
Case_11-11,avg,multilevel_tresholding,17,40.143,27.066,-32.57604,0.982,0.895,-8.85947,49.617,55.379,11.61296
