name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,5,33.476,32.887,-1.75947,0.972,0.975,0.30864,52.435,56.258,7.29093
Case_1-02,avg,fixed_multilevel_tresholding,5,33.482,32.855,-1.87265,0.972,0.976,0.41152,52.75,54.38,3.09005
Case_1-03,avg,fixed_multilevel_tresholding,5,33.98,33.442,-1.58328,0.977,0.98,0.30706,49.548,55.936,12.89255
Case_1-04,avg,fixed_multilevel_tresholding,5,33.947,33.892,-0.16202,0.979,0.983,0.40858,52.916,56.062,5.94527
Case_1-05,avg,fixed_multilevel_tresholding,5,33.969,33.625,-1.01269,0.978,0.981,0.30675,49.426,56.929,15.18027
Case_1-06,avg,fixed_multilevel_tresholding,5,33.434,32.877,-1.66597,0.977,0.979,0.20471,53.791,55.375,2.94473
Case_1-07,avg,fixed_multilevel_tresholding,5,33.741,33.335,-1.20328,0.981,0.982,0.10194,52.955,57.196,8.00869
Case_1-08,avg,fixed_multilevel_tresholding,5,34.152,33.746,-1.1888,0.975,0.979,0.41026,49.907,56.185,12.5794
Case_10-01,avg,fixed_multilevel_tresholding,5,32.913,31.06,-5.62999,0.964,0.951,-1.34855,41.999,53.519,27.42922
Case_10-02,avg,fixed_multilevel_tresholding,5,33.662,31.613,-6.08698,0.969,0.959,-1.03199,44.972,48.229,7.24228
Case_10-03,avg,fixed_multilevel_tresholding,5,32.564,30.769,-5.51222,0.961,0.947,-1.45682,41.347,54.039,30.6963
Case_10-04,avg,fixed_multilevel_tresholding,5,32.984,30.899,-6.32125,0.967,0.954,-1.34436,42.219,53.15,25.89119
Case_10-05,avg,fixed_multilevel_tresholding,5,34.767,33.55,-3.50045,0.972,0.969,-0.30864,50.273,57.054,13.48835
Case_10-06,avg,fixed_multilevel_tresholding,5,33.637,31.772,-5.54449,0.97,0.961,-0.92784,45.244,49.177,8.69287
Case_10-07,avg,fixed_multilevel_tresholding,5,33.555,31.501,-6.12129,0.971,0.96,-1.13285,43.705,54.486,24.66766
Case_10-08,avg,fixed_multilevel_tresholding,5,33.535,31.652,-5.61503,0.971,0.961,-1.02987,43.72,54.265,24.1194
Case_10-09,avg,fixed_multilevel_tresholding,5,33.125,31.491,-4.93283,0.969,0.959,-1.03199,44.105,52.721,19.5352
Case_10-10,avg,fixed_multilevel_tresholding,5,33.951,32.26,-4.98071,0.965,0.954,-1.1399,42.055,56.929,35.36797
Case_11-07,avg,fixed_multilevel_tresholding,5,34.089,32.642,-4.24477,0.963,0.957,-0.62305,54.242,49.765,-8.25375
Case_11-09,avg,fixed_multilevel_tresholding,5,38.547,37.479,-2.77064,0.965,0.967,0.20725,48.089,48.257,0.34935
Case_11-10,avg,fixed_multilevel_tresholding,5,36.241,35.078,-3.20907,0.964,0.963,-0.10373,39.272,44.943,14.44031
Case_11-11,avg,fixed_multilevel_tresholding,5,36.246,35.013,-3.40175,0.965,0.964,-0.10363,39.729,45.015,13.30514
Case_11-12,avg,fixed_multilevel_tresholding,5,35.801,34.678,-3.13678,0.962,0.961,-0.10395,45.986,50.862,10.60323
Case_11-13,avg,fixed_multilevel_tresholding,5,37.679,36.33,-3.58024,0.966,0.965,-0.10352,45.616,49.889,9.36733
Case_11-15,avg,fixed_multilevel_tresholding,5,34.824,33.954,-2.49828,0.971,0.969,-0.20597,54.989,50.768,-7.67608
Case_12-01,avg,fixed_multilevel_tresholding,5,34.878,34.8,-0.22364,0.98,0.982,0.20408,51.159,56.572,10.58074
Case_12-02,avg,fixed_multilevel_tresholding,5,34.763,34.801,0.10931,0.981,0.983,0.20387,53.067,56.097,5.70976
