name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,3,28.50617,29.0174,1.7934,0.92862,0.94114,1.34824,44.20611,50.98143,15.32666
Case_1-01,avg,multilevel_tresholding,5,28.50617,29.65545,4.03169,0.92862,0.94808,2.09558,44.20611,55.07796,24.59355
Case_1-01,avg,multilevel_tresholding,7,28.50617,29.19437,2.41421,0.92862,0.94663,1.93944,44.20611,54.4426,23.15628
Case_1-01,avg,multilevel_tresholding,9,28.50617,27.99402,-1.79663,0.92862,0.93963,1.18563,44.20611,52.41625,18.57241
Case_1-01,avg,multilevel_tresholding,11,28.50617,26.66348,-6.46418,0.92862,0.93032,0.18307,44.20611,49.60735,12.21831
Case_1-01,avg,multilevel_tresholding,13,28.50617,25.43252,-10.7824,0.92862,0.92041,-0.88411,44.20611,55.84737,26.33405
Case_1-02,avg,multilevel_tresholding,3,28.43951,28.75331,1.10339,0.92672,0.93857,1.2787,45.46036,49.7937,9.53213
Case_1-02,avg,multilevel_tresholding,5,28.43951,29.54389,3.88326,0.92672,0.94729,2.21966,45.46036,53.5763,17.85278
Case_1-02,avg,multilevel_tresholding,7,28.43951,29.20396,2.68799,0.92672,0.94735,2.22613,45.46036,52.47636,15.43323
Case_1-02,avg,multilevel_tresholding,9,28.43951,27.88633,-1.94511,0.92672,0.94048,1.48481,45.46036,51.26796,12.77509
Case_1-02,avg,multilevel_tresholding,11,28.43951,26.36096,-7.30867,0.92672,0.92981,0.33343,45.46036,48.65657,7.03076
Case_1-02,avg,multilevel_tresholding,13,28.43951,24.94648,-12.28231,0.92672,0.91738,-1.00786,45.46036,56.39647,24.05636
Case_1-03,avg,multilevel_tresholding,3,28.90018,29.48598,2.02698,0.93991,0.95057,1.13415,44.40646,47.51695,7.00459
Case_1-03,avg,multilevel_tresholding,5,28.90018,30.10903,4.18285,0.93991,0.95678,1.79485,44.40646,55.9234,25.93528
Case_1-03,avg,multilevel_tresholding,7,28.90018,29.95265,3.64174,0.93991,0.95734,1.85443,44.40646,56.63738,27.54311
Case_1-03,avg,multilevel_tresholding,9,28.90018,29.09505,0.67429,0.93991,0.95394,1.4927,44.40646,52.93533,19.20637
Case_1-03,avg,multilevel_tresholding,11,28.90018,28.01435,-3.06514,0.93991,0.94886,0.95222,44.40646,57.6707,29.87007
Case_1-03,avg,multilevel_tresholding,13,28.90018,26.93124,-6.8129,0.93991,0.94322,0.35216,44.40646,61.83873,39.25616
Case_1-04,avg,multilevel_tresholding,3,28.84174,29.63988,2.76731,0.94415,0.95521,1.17142,44.23323,49.09164,10.98362
Case_1-04,avg,multilevel_tresholding,5,28.84174,30.20746,4.73522,0.94415,0.96109,1.79421,44.23323,56.29269,27.26335
Case_1-04,avg,multilevel_tresholding,7,28.84174,29.9773,3.93721,0.94415,0.96174,1.86305,44.23323,57.33192,29.61278
Case_1-04,avg,multilevel_tresholding,9,28.84174,29.05747,0.74798,0.94415,0.95851,1.52094,44.23323,53.18574,20.23933
Case_1-04,avg,multilevel_tresholding,11,28.84174,27.87641,-3.34699,0.94415,0.95308,0.94582,44.23323,56.6417,28.05237
Case_1-04,avg,multilevel_tresholding,13,28.84174,26.69933,-7.42816,0.94415,0.94666,0.26585,44.23323,62.01238,40.1941
Case_1-05,avg,multilevel_tresholding,3,28.93539,29.38694,1.56055,0.94115,0.95093,1.03915,45.13338,48.09404,6.5598
Case_1-05,avg,multilevel_tresholding,5,28.93539,29.97711,3.60016,0.94115,0.95691,1.67455,45.13338,55.8131,23.66258
Case_1-05,avg,multilevel_tresholding,7,28.93539,29.86536,3.21395,0.94115,0.95731,1.71705,45.13338,57.06618,26.43897
Case_1-05,avg,multilevel_tresholding,9,28.93539,28.9824,0.16247,0.94115,0.9535,1.31222,45.13338,52.72565,16.82185
Case_1-05,avg,multilevel_tresholding,11,28.93539,27.88335,-3.63582,0.94115,0.94798,0.72571,45.13338,56.61353,25.43605
Case_1-05,avg,multilevel_tresholding,13,28.93539,26.8005,-7.37813,0.94115,0.94201,0.09138,45.13338,61.78202,36.88764
Case_1-06,avg,multilevel_tresholding,3,28.46618,28.90953,1.55746,0.93898,0.94941,1.11078,45.90516,52.30965,13.95157
Case_1-06,avg,multilevel_tresholding,5,28.46618,29.58646,3.93548,0.93898,0.95562,1.77214,45.90516,54.70446,19.16843
Case_1-06,avg,multilevel_tresholding,7,28.46618,29.22183,2.65455,0.93898,0.95436,1.63795,45.90516,53.59706,16.75607
Case_1-06,avg,multilevel_tresholding,9,28.46618,27.98282,-1.69801,0.93898,0.94745,0.90204,45.90516,53.41016,16.34892
Case_1-06,avg,multilevel_tresholding,11,28.46618,26.54569,-6.74657,0.93898,0.93776,-0.12993,45.90516,48.7105,6.11116
Case_1-06,avg,multilevel_tresholding,13,28.46618,25.19672,-11.48542,0.93898,0.92702,-1.27372,45.90516,53.99759,17.62858
Case_1-07,avg,multilevel_tresholding,3,28.85317,29.63466,2.70851,0.94956,0.95979,1.07734,45.99836,52.32565,13.75547
Case_1-07,avg,multilevel_tresholding,5,28.85317,30.15202,4.50159,0.94956,0.96364,1.48279,45.99836,55.08114,19.74588
Case_1-07,avg,multilevel_tresholding,7,28.85317,29.65365,2.77432,0.94956,0.96114,1.21951,45.99836,56.37306,22.5545
Case_1-07,avg,multilevel_tresholding,9,28.85317,28.53311,-1.10927,0.94956,0.95484,0.55605,45.99836,54.0124,17.42245
Case_1-07,avg,multilevel_tresholding,11,28.85317,27.26341,-5.50983,0.94956,0.9471,-0.25907,45.99836,52.36533,13.84173
Case_1-07,avg,multilevel_tresholding,13,28.85317,26.06746,-9.65478,0.94956,0.9392,-1.09103,45.99836,58.53253,27.24917
Case_1-08,avg,multilevel_tresholding,3,29.02288,29.56419,1.86511,0.93454,0.94618,1.24553,46.05699,46.50309,0.96858
Case_1-08,avg,multilevel_tresholding,5,29.02288,30.22062,4.12688,0.93454,0.9533,2.0074,46.05699,54.64269,18.64147
Case_1-08,avg,multilevel_tresholding,7,29.02288,30.08145,3.64736,0.93454,0.95429,2.11334,46.05699,56.12708,21.86441
Case_1-08,avg,multilevel_tresholding,9,29.02288,29.20891,0.64098,0.93454,0.95087,1.74738,46.05699,52.38131,13.73151
Case_1-08,avg,multilevel_tresholding,11,29.02288,28.097,-3.19017,0.93454,0.94537,1.15886,46.05699,55.58305,20.6832
Case_1-08,avg,multilevel_tresholding,13,29.02288,26.98259,-7.02994,0.93454,0.93908,0.4858,46.05699,60.89574,32.21824
Case_10-01,avg,multilevel_tresholding,3,28.26467,28.80121,1.89827,0.90857,0.92515,1.82485,52.36848,49.36303,-5.73904
Case_10-01,avg,multilevel_tresholding,5,28.26467,28.78602,1.84453,0.90857,0.91981,1.23711,52.36848,54.10721,3.32018
Case_10-01,avg,multilevel_tresholding,7,28.26467,27.36522,-3.18224,0.90857,0.89392,-1.61242,52.36848,56.64955,8.1749
Case_10-01,avg,multilevel_tresholding,9,28.26467,25.77762,-8.79915,0.90857,0.86194,-5.13224,52.36848,56.72143,8.31216
