name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,3,28.50617,20.78199,-27.09652,0.92862,0.84853,-8.62463,44.20611,59.5868,34.79313
Case_1-01,avg,fixed_multilevel_tresholding,5,28.50617,29.22109,2.50795,0.92862,0.94552,1.8199,44.20611,53.23308,20.42019
Case_1-01,avg,fixed_multilevel_tresholding,7,28.50617,29.15991,2.29333,0.92862,0.94639,1.91359,44.20611,54.18424,22.57183
Case_1-01,avg,fixed_multilevel_tresholding,9,28.50617,27.99198,-1.80378,0.92862,0.93963,1.18563,44.20611,53.64901,21.36107
Case_1-01,avg,fixed_multilevel_tresholding,11,28.50617,26.66561,-6.45671,0.92862,0.93034,0.18522,44.20611,49.58016,12.1568
Case_1-01,avg,fixed_multilevel_tresholding,13,28.50617,25.43197,-10.78433,0.92862,0.92039,-0.88626,44.20611,55.71732,26.03986
Case_1-02,avg,fixed_multilevel_tresholding,3,28.43951,20.32819,-28.52131,0.92672,0.83912,-9.45269,45.46036,60.3504,32.7539
Case_1-02,avg,fixed_multilevel_tresholding,5,28.43951,28.9992,1.968,0.92672,0.94407,1.87219,45.46036,51.53988,13.37323
Case_1-02,avg,fixed_multilevel_tresholding,7,28.43951,29.1438,2.47645,0.92672,0.94694,2.18189,45.46036,52.56091,15.61921
Case_1-02,avg,fixed_multilevel_tresholding,9,28.43951,27.87766,-1.9756,0.92672,0.94042,1.47833,45.46036,52.55326,15.60238
Case_1-02,avg,fixed_multilevel_tresholding,11,28.43951,26.36178,-7.30579,0.92672,0.92981,0.33343,45.46036,48.51202,6.71279
Case_1-02,avg,fixed_multilevel_tresholding,13,28.43951,24.9453,-12.28646,0.92672,0.91734,-1.01217,45.46036,56.2727,23.78411
Case_1-03,avg,fixed_multilevel_tresholding,3,28.90018,21.10826,-26.96149,0.93991,0.8658,-7.8848,44.40646,55.72248,25.48282
Case_1-03,avg,fixed_multilevel_tresholding,5,28.90018,29.52037,2.14597,0.93991,0.95377,1.47461,44.40646,52.31211,17.80293
Case_1-03,avg,fixed_multilevel_tresholding,7,28.90018,29.91035,3.49538,0.93991,0.95709,1.82783,44.40646,57.32805,29.09845
Case_1-03,avg,fixed_multilevel_tresholding,9,28.90018,29.0897,0.65577,0.93991,0.95391,1.4895,44.40646,53.40536,20.26484
Case_1-03,avg,fixed_multilevel_tresholding,11,28.90018,28.01875,-3.04991,0.93991,0.94888,0.95435,44.40646,57.27288,28.97421
Case_1-03,avg,fixed_multilevel_tresholding,13,28.90018,26.93548,-6.79823,0.93991,0.94323,0.35323,44.40646,62.23629,40.15143
Case_1-04,avg,fixed_multilevel_tresholding,3,28.84174,21.12767,-26.7462,0.94415,0.87264,-7.57401,44.23323,56.84492,28.5118
Case_1-04,avg,fixed_multilevel_tresholding,5,28.84174,29.62817,2.72671,0.94415,0.95832,1.50082,44.23323,53.29334,20.48259
Case_1-04,avg,fixed_multilevel_tresholding,7,28.84174,29.95044,3.84408,0.94415,0.96157,1.84505,44.23323,57.79018,30.64879
Case_1-04,avg,fixed_multilevel_tresholding,9,28.84174,29.05947,0.75491,0.94415,0.95852,1.522,44.23323,53.88918,21.82963
Case_1-04,avg,fixed_multilevel_tresholding,11,28.84174,27.88298,-3.32421,0.94415,0.95312,0.95006,44.23323,56.29692,27.27291
Case_1-04,avg,fixed_multilevel_tresholding,13,28.84174,26.70335,-7.41422,0.94415,0.94668,0.26797,44.23323,62.345,40.94607
Case_1-05,avg,fixed_multilevel_tresholding,3,28.93539,20.93226,-27.65862,0.94115,0.86207,-8.40249,45.13338,55.86387,23.77506
Case_1-05,avg,fixed_multilevel_tresholding,5,28.93539,29.44452,1.75954,0.94115,0.95406,1.37173,45.13338,52.24495,15.75679
Case_1-05,avg,fixed_multilevel_tresholding,7,28.93539,29.83023,3.09255,0.94115,0.95708,1.69261,45.13338,57.48545,27.36793
