name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,3,40.124,36.158,-9.88436,0.993,0.989,-0.40282,48.578,54.76,12.72593
Case_1-02,avg,otsu,3,40.294,35.925,-10.84281,0.993,0.989,-0.40282,53.816,46.073,-14.38791
Case_1-03,avg,otsu,3,40.758,37.396,-8.24869,0.994,0.991,-0.30181,47.54,52.296,10.00421
Case_1-04,avg,otsu,3,40.757,37.608,-7.72628,0.995,0.992,-0.30151,53.792,55.427,3.03949
Case_1-05,avg,otsu,3,40.656,37.294,-8.26938,0.994,0.991,-0.30181,46.334,52.127,12.5027
Case_1-06,avg,otsu,3,40.142,36.119,-10.02192,0.994,0.99,-0.40241,52.807,53.086,0.52834
Case_1-07,avg,otsu,3,40.462,36.936,-8.71435,0.995,0.992,-0.30151,49.158,56.22,14.36592
Case_1-08,avg,otsu,3,40.894,37.519,-8.25304,0.994,0.991,-0.30181,49.059,53.121,8.27983
Case_10-01,avg,otsu,3,39.593,34.847,-11.98697,0.991,0.982,-0.90817,44.341,44.471,0.29318
Case_10-02,avg,otsu,3,40.734,35.32,-13.29111,0.993,0.984,-0.90634,45.806,43.595,-4.82688
Case_10-03,avg,otsu,3,38.835,34.454,-11.28106,0.989,0.98,-0.91001,43.98,44.01,0.06821
Case_10-04,avg,otsu,3,39.831,34.541,-13.28111,0.992,0.982,-1.00806,44.569,44.069,-1.12186
Case_10-05,avg,otsu,3,41.79,37.54,-10.1699,0.993,0.987,-0.60423,49.507,53.543,8.15238
Case_10-06,avg,otsu,3,40.731,35.378,-13.14232,0.993,0.984,-0.90634,46.657,43.916,-5.87479
Case_10-07,avg,otsu,3,40.561,35.266,-13.05441,0.993,0.984,-0.90634,45.585,44.449,-2.49205
Case_10-08,avg,otsu,3,40.523,35.363,-12.73351,0.993,0.985,-0.80564,45.624,44.532,-2.39348
Case_10-09,avg,otsu,3,40.008,35.282,-11.81264,0.993,0.984,-0.90634,44.324,43.885,-0.99043
Case_10-10,avg,otsu,3,40.71,36.333,-10.75166,0.991,0.983,-0.80727,44.168,45.747,3.57499
Case_11-07,avg,otsu,3,40.937,36.276,-11.38579,0.989,0.981,-0.8089,48.022,48.935,1.90121
Case_11-09,avg,otsu,3,44.503,41.291,-7.21749,0.985,0.983,-0.20305,37.659,47.505,26.14514
Case_11-10,avg,otsu,3,42.576,38.762,-8.9581,0.986,0.982,-0.40568,36.004,36.202,0.54994
Case_11-11,avg,otsu,3,42.828,38.787,-9.43542,0.987,0.983,-0.40527,36.227,38.487,6.23844
Case_11-12,avg,otsu,3,42.453,38.438,-9.45752,0.988,0.983,-0.50607,35.143,41.398,17.79871
Case_11-13,avg,otsu,3,43.838,40.078,-8.57703,0.985,0.982,-0.30457,33.158,39.671,19.64232
Case_11-15,avg,otsu,3,42.004,37.914,-9.73717,0.992,0.987,-0.50403,45.871,46.328,0.99627
Case_12-01,avg,otsu,3,41.011,38.473,-6.18858,0.994,0.992,-0.20121,44.763,52.934,18.25392
Case_12-02,avg,otsu,3,40.787,38.441,-5.75183,0.995,0.992,-0.30151,47.114,54.612,15.91459
Case_12-03,avg,otsu,3,40.661,38.185,-6.08937,0.994,0.992,-0.20121,46.468,54.895,18.13506
Case_12-04,avg,otsu,3,41.757,37.828,-9.4092,0.995,0.991,-0.40201,48.837,54.067,10.70909
Case_12-05,avg,otsu,3,41.28,37.293,-9.65843,0.995,0.989,-0.60302,47.772,52.123,9.10785
Case_12-06,avg,otsu,3,40.684,37.295,-8.33006,0.994,0.99,-0.40241,46.888,52.435,11.83032
Case_12-07,avg,otsu,3,41.006,37.331,-8.9621,0.994,0.989,-0.50302,47.251,52.037,10.12889
Case_12-08,avg,otsu,3,40.991,37.584,-8.31158,0.995,0.991,-0.40201,47.245,53.136,12.46904
Case_12-09,avg,otsu,3,41.197,37.682,-8.53217,0.995,0.991,-0.40201,47.838,53.322,11.46369
Case_12-10,avg,otsu,3,40.505,37.809,-6.65597,0.994,0.992,-0.20121,47.234,54.173,14.69069
Case_12-11,avg,otsu,3,41.32,37.239,-9.87657,0.995,0.991,-0.40201,45.996,52.637,14.43821
Case_12-12,avg,otsu,3,40.941,37.648,-8.04328,0.994,0.99,-0.40241,45.606,53.309,16.89032
Case_13-01,avg,otsu,3,40.311,35.992,-10.7142,0.991,0.984,-0.70636,44.01,45.72,3.88548
Case_13-02,avg,otsu,3,40.347,35.693,-11.53493,0.991,0.981,-1.00908,43.522,43.48,-0.0965
Case_13-03,avg,otsu,3,40.575,35.849,-11.64757,0.992,0.983,-0.90726,44.191,44.019,-0.38922
Case_13-04,avg,otsu,3,40.927,37.371,-8.68864,0.99,0.984,-0.60606,45.104,49.672,10.1277
Case_13-05,avg,otsu,3,40.451,37.352,-7.66112,0.99,0.986,-0.40404,43.19,48.111,11.39384
Case_13-06,avg,otsu,3,40.716,36.056,-11.44513,0.992,0.984,-0.80645,44.646,45.531,1.98226
Case_13-07,avg,otsu,3,40.046,36.356,-9.2144,0.991,0.984,-0.70636,43.378,46.942,8.21615
Case_13-10,avg,otsu,3,40.343,36.353,-9.89019,0.989,0.982,-0.70779,44.592,47.425,6.35316
Case_13-11,avg,otsu,3,40.368,35.593,-11.82868,0.99,0.982,-0.80808,44.525,44.601,0.17069
Case_13-12,avg,otsu,3,41.185,35.981,-12.63567,0.991,0.982,-0.90817,48.505,50.587,4.29234
Case_14-01,avg,otsu,3,40.608,37.443,-7.79403,0.984,0.976,-0.81301,48.956,52.279,6.78773
Case_14-02,avg,otsu,3,40.599,36.992,-8.88446,0.984,0.973,-1.11789,45.773,50.415,10.14135
Case_14-03,avg,otsu,3,40.862,36.802,-9.93588,0.987,0.977,-1.01317,46.629,51.957,11.42637
Case_14-04,avg,otsu,3,41.4,37.068,-10.46377,0.994,0.986,-0.80483,46.697,52.038,11.43757
Case_14-05,avg,otsu,3,40.827,36.689,-10.13545,0.987,0.978,-0.91185,47.305,53.301,12.67519
Case_14-06,avg,otsu,3,40.759,36.894,-9.48257,0.991,0.983,-0.80727,47.136,52.835,12.09055
Case_14-07,avg,otsu,3,40.576,36.603,-9.7915,0.988,0.977,-1.11336,45.825,49.885,8.85979
Case_14-08,avg,otsu,3,40.983,37.173,-9.29654,0.99,0.982,-0.80808,47.441,51.609,8.78565
Case_14-09,avg,otsu,3,40.879,36.921,-9.68223,0.988,0.978,-1.01215,46.323,50.527,9.07541
Case_14-11,avg,otsu,3,40.635,36.776,-9.49674,0.985,0.974,-1.11675,45.087,49.197,9.11571
Case_14-12,avg,otsu,3,40.992,37.078,-9.5482,0.985,0.974,-1.11675,46.286,50.978,10.13697
Case_15-02,avg,otsu,3,42.06,39.041,-7.17784,0.99,0.986,-0.40404,42.936,51.109,19.03531
Case_15-03,avg,otsu,3,40.923,37.597,-8.12746,0.988,0.983,-0.50607,50.247,56.334,12.11416
Case_15-04,avg,otsu,3,41.905,39.398,-5.98258,0.99,0.986,-0.40404,40.702,49.064,20.54444
Case_15-05,avg,otsu,3,42.153,39.77,-5.65322,0.992,0.989,-0.30242,41.69,50.012,19.96162
Case_15-06,avg,otsu,3,42.066,39.789,-5.41292,0.992,0.989,-0.30242,40.056,49.167,22.74566
