sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.7,17,2.64871276915847,1.45335655876803,2.28559864027582,-56.7654557850311,10
1.1,17,3.80525796430701,1.97788659681611,6.47470352003377,-41.7826025011772,10
1.4,17,3.85665473392103,2.02943454151239,7.55728476803391,-35.5249327474711,10
1.7,17,3.28786905027898,1.86665713322943,9.11370433055638,-26.5226026773169,10
2.3,17,0.887375375282,1.12900332877206,10.1234428413879,-10.5212150520501,10
2.6,17,-0.598941247845122,0.666455697636746,10.2278065840459,-3.58038558434887,10
2.9,17,-2.09405515195652,0.194272618047674,10.4243828170294,2.55754170019678,10
2,17,2.23352163478876,1.54245586382635,9.51866062097024,-17.9783155129981,10
0.4,19,0.442123432245793,0.27730230269731,-1.82278617506646,-19.8539242265377,10
0.7,19,2.64871276915847,1.45335655876803,2.28559864027582,-56.7654557850311,10
1.1,19,3.80525796430701,1.97788659681611,6.47470352003377,-41.7826025011772,10
1.4,19,3.85665467848319,2.0294345203897,7.55728480150138,-35.524811785337,10
1.7,19,3.28786390586856,1.86665645622551,9.11411924648226,-26.522127826754,10
2.3,19,0.882856096506588,1.12843025691932,10.1264301868247,-10.4982322425897,10
2.6,19,-0.623045303797455,0.662922819209929,10.2385863515887,-3.5286840943109,10
2.9,19,-2.16785530841935,0.182096134997812,10.4697166855355,2.76432873959092,10
2,19,2.23316407855375,1.5424129140837,9.51644129718212,-17.9826156404688,10
