name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,3,35.51305,32.79082,-7.66544,0.98182,0.98033,-0.15176,52.73484,53.93239,2.27089
Case_1-01,avg,multilevel_tresholding,5,35.51305,33.39582,-5.96184,0.98182,0.98065,-0.11917,52.73484,55.98384,6.16101
Case_1-01,avg,multilevel_tresholding,7,35.51305,31.61552,-10.97492,0.98182,0.97326,-0.87185,52.73484,53.15274,0.79246
Case_1-01,avg,multilevel_tresholding,9,35.51305,29.29846,-17.49945,0.98182,0.96183,-2.03601,52.73484,52.84116,0.20161
Case_1-01,avg,multilevel_tresholding,11,35.51305,27.40544,-22.82995,0.98182,0.94921,-3.32138,52.73484,49.49721,-6.13945
Case_1-01,avg,multilevel_tresholding,13,35.51305,25.88929,-27.09922,0.98182,0.93664,-4.60166,52.73484,55.05242,4.39478
Case_1-02,avg,multilevel_tresholding,3,35.61162,32.87456,-7.68586,0.98193,0.98073,-0.12221,54.4745,53.15251,-2.42681
Case_1-02,avg,multilevel_tresholding,5,35.61162,33.68835,-5.40068,0.98193,0.9822,0.0275,54.4745,55.1168,1.17908
Case_1-02,avg,multilevel_tresholding,7,35.61162,31.8241,-10.63563,0.98193,0.97606,-0.5978,54.4745,52.02408,-4.49829
Case_1-02,avg,multilevel_tresholding,9,35.61162,29.22779,-17.92626,0.98193,0.96453,-1.77202,54.4745,51.46617,-5.52246
Case_1-02,avg,multilevel_tresholding,11,35.61162,27.0737,-23.9751,0.98193,0.95019,-3.23241,54.4745,48.38852,-11.17216
Case_1-02,avg,multilevel_tresholding,13,35.61162,25.35921,-28.78951,0.98193,0.93476,-4.8038,54.4745,55.22836,1.38388
Case_1-03,avg,multilevel_tresholding,3,36.05928,33.31431,-7.61238,0.98515,0.98315,-0.20301,51.44845,55.49351,7.86236
Case_1-03,avg,multilevel_tresholding,5,36.05928,33.70907,-6.51763,0.98515,0.98419,-0.09745,51.44845,56.47173,9.76371
Case_1-03,avg,multilevel_tresholding,7,36.05928,32.9023,-8.75497,0.98515,0.98064,-0.4578,51.44845,57.38233,11.53364
Case_1-03,avg,multilevel_tresholding,9,36.05928,30.88001,-14.36321,0.98515,0.97376,-1.15617,51.44845,52.61494,2.2673
Case_1-03,avg,multilevel_tresholding,11,36.05928,29.11014,-19.27143,0.98515,0.96603,-1.94082,51.44845,56.35171,9.53043
Case_1-03,avg,multilevel_tresholding,13,36.05928,27.64157,-23.34409,0.98515,0.95823,-2.73258,51.44845,61.38291,19.30954
Case_1-04,avg,multilevel_tresholding,3,36.0602,34.6963,-3.78229,0.98644,0.98695,0.0517,54.59981,56.44496,3.37941
Case_1-04,avg,multilevel_tresholding,5,36.0602,34.94821,-3.0837,0.98644,0.98757,0.11455,54.59981,56.51447,3.50672
Case_1-04,avg,multilevel_tresholding,7,36.0602,33.27106,-7.73468,0.98644,0.98385,-0.26256,54.59981,57.64677,5.58053
Case_1-04,avg,multilevel_tresholding,9,36.0602,30.97789,-14.09396,0.98644,0.97711,-0.94583,54.59981,53.54995,-1.92283
Case_1-04,avg,multilevel_tresholding,11,36.0602,29.00905,-19.55383,0.98644,0.96888,-1.78014,54.59981,56.25319,3.02818
Case_1-04,avg,multilevel_tresholding,13,36.0602,27.40612,-23.99898,0.98644,0.96013,-2.66717,54.59981,61.72557,13.05089
Case_1-05,avg,multilevel_tresholding,3,36.00786,34.07865,-5.35775,0.98527,0.98489,-0.03857,51.40937,55.80101,8.54249
Case_1-05,avg,multilevel_tresholding,5,36.00786,34.13584,-5.19892,0.98527,0.98476,-0.05176,51.40937,57.17714,11.2193
Case_1-05,avg,multilevel_tresholding,7,36.00786,32.70646,-9.16855,0.98527,0.97987,-0.54807,51.40937,58.12587,13.06474
Case_1-05,avg,multilevel_tresholding,9,36.00786,30.62174,-14.95818,0.98527,0.97228,-1.31842,51.40937,53.37654,3.82648
Case_1-05,avg,multilevel_tresholding,11,36.00786,28.86317,-19.84203,0.98527,0.96405,-2.15372,51.40937,56.38197,9.67256
Case_1-05,avg,multilevel_tresholding,13,36.00786,27.42145,-23.84593,0.98527,0.9559,-2.98091,51.40937,62.05852,20.71441
Case_1-06,avg,multilevel_tresholding,3,35.48192,32.72232,-7.77748,0.98486,0.98268,-0.22135,54.12843,53.52539,-1.11409
Case_1-06,avg,multilevel_tresholding,5,35.48192,33.57729,-5.36789,0.98486,0.98372,-0.11575,54.12843,56.09229,3.62815
Case_1-06,avg,multilevel_tresholding,7,35.48192,31.82496,-10.30654,0.98486,0.97756,-0.74122,54.12843,52.86783,-2.32891
Case_1-06,avg,multilevel_tresholding,9,35.48192,29.36056,-17.25205,0.98486,0.96707,-1.80635,54.12843,52.79438,-2.4646
Case_1-06,avg,multilevel_tresholding,11,35.48192,27.29668,-23.06876,0.98486,0.95464,-3.06846,54.12843,49.1119,-9.26783
Case_1-06,avg,multilevel_tresholding,13,35.48192,25.63551,-27.7505,0.98486,0.94162,-4.39047,54.12843,53.6586,-0.86799
Case_1-07,avg,multilevel_tresholding,3,35.78537,32.79591,-8.35386,0.98745,0.98435,-0.31394,51.38684,54.00032,5.08589
Case_1-07,avg,multilevel_tresholding,5,35.78537,33.96158,-5.09647,0.98745,0.98555,-0.19241,51.38684,57.19818,11.309
Case_1-07,avg,multilevel_tresholding,7,35.78537,32.34725,-9.60761,0.98745,0.97975,-0.77979,51.38684,55.18381,7.38899
Case_1-07,avg,multilevel_tresholding,9,35.78537,30.05201,-16.02152,0.98745,0.9707,-1.69629,51.38684,53.79694,4.69011
Case_1-07,avg,multilevel_tresholding,11,35.78537,28.15661,-21.3181,0.98745,0.96102,-2.67659,51.38684,51.73015,0.66809
Case_1-07,avg,multilevel_tresholding,13,35.78537,26.62568,-25.59619,0.98745,0.95155,-3.63563,51.38684,57.73081,12.34551
Case_1-08,avg,multilevel_tresholding,3,36.21513,33.16056,-8.43451,0.98338,0.98141,-0.20033,51.91946,55.10173,6.12924
Case_1-08,avg,multilevel_tresholding,5,36.21513,33.85718,-6.51095,0.98338,0.98304,-0.03457,51.91946,55.64861,7.18257
Case_1-08,avg,multilevel_tresholding,7,36.21513,33.13547,-8.50379,0.98338,0.97953,-0.39151,51.91946,56.38626,8.60333
Case_1-08,avg,multilevel_tresholding,9,36.21513,31.07195,-14.20174,0.98338,0.9723,-1.12673,51.91946,52.00864,0.17177
Case_1-08,avg,multilevel_tresholding,11,36.21513,29.24245,-19.2535,0.98338,0.96384,-1.98702,51.91946,53.87776,3.7718
Case_1-08,avg,multilevel_tresholding,13,36.21513,27.72546,-23.44233,0.98338,0.9551,-2.8758,51.91946,60.06536,15.68949
Case_10-01,avg,multilevel_tresholding,3,34.94611,33.04005,-5.45428,0.97624,0.97529,-0.09731,42.95972,47.58509,10.76676
Case_10-01,avg,multilevel_tresholding,5,34.94611,31.52464,-9.7907,0.97624,0.95687,-1.98414,42.95972,54.3037,26.40608
Case_10-01,avg,multilevel_tresholding,7,34.94611,28.52078,-18.3864,0.97624,0.92065,-5.6943,42.95972,56.85361,32.34167
Case_10-01,avg,multilevel_tresholding,9,34.94611,26.33267,-24.64778,0.97624,0.88372,-9.47718,42.95972,56.88759,32.42077
Case_10-01,avg,multilevel_tresholding,11,34.94611,24.83937,-28.92093,0.97624,0.85372,-12.55019,42.95972,55.60214,29.42854
Case_10-01,avg,multilevel_tresholding,13,34.94611,23.77165,-31.97626,0.97624,0.83124,-14.85291,42.95972,57.42857,33.68004
Case_10-02,avg,multilevel_tresholding,3,35.81313,32.48777,-9.28531,0.97998,0.97617,-0.38878,45.96619,47.52048,3.38138
Case_10-02,avg,multilevel_tresholding,5,35.81313,32.12081,-10.30996,0.97998,0.96464,-1.56534,45.96619,49.77895,8.29471
Case_10-02,avg,multilevel_tresholding,7,35.81313,29.3183,-18.13533,0.97998,0.93478,-4.61234,45.96619,54.99864,19.6502
Case_10-02,avg,multilevel_tresholding,9,35.81313,26.85196,-25.02202,0.97998,0.89954,-8.20833,45.96619,54.05906,17.60614
Case_10-02,avg,multilevel_tresholding,11,35.81313,25.11173,-29.88122,0.97998,0.86794,-11.43289,45.96619,54.84566,19.31739
Case_10-02,avg,multilevel_tresholding,13,35.81313,23.85049,-33.40294,0.97998,0.84225,-14.05437,45.96619,54.83309,19.29005
Case_10-03,avg,multilevel_tresholding,3,34.46328,32.95236,-4.38414,0.97326,0.97324,-0.00205,42.32207,46.92189,10.86861
Case_10-03,avg,multilevel_tresholding,5,34.46328,31.24044,-9.35152,0.97326,0.9529,-2.09194,42.32207,54.59726,29.00423
Case_10-03,avg,multilevel_tresholding,7,34.46328,28.19811,-18.17926,0.97326,0.914,-6.08881,42.32207,57.0582,34.81902
Case_10-03,avg,multilevel_tresholding,9,34.46328,26.06203,-24.3774,0.97326,0.87537,-10.05795,42.32207,56.90345,34.45337
Case_10-03,avg,multilevel_tresholding,11,34.46328,24.61653,-28.57171,0.97326,0.84469,-13.21024,42.32207,54.50046,28.77551
Case_10-03,avg,multilevel_tresholding,13,34.46328,23.58581,-31.56249,0.97326,0.82217,-15.52411,42.32207,57.61523,36.13519
