name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,3,28.506,28.935,1.50495,0.929,0.938,0.96878,44.206,51.927,17.46595
Case_1-02,avg,otsu,3,28.44,28.789,1.22714,0.927,0.936,0.97087,45.46,51.632,13.57677
Case_1-03,avg,otsu,3,28.9,29.447,1.89273,0.94,0.949,0.95745,44.406,48.372,8.93123
Case_1-04,avg,otsu,3,28.842,29.387,1.88961,0.944,0.952,0.84746,44.233,49.55,12.02044
Case_1-05,avg,otsu,3,28.935,29.458,1.8075,0.941,0.95,0.95643,45.133,49.043,8.66328
Case_1-06,avg,otsu,3,28.466,28.864,1.39816,0.939,0.947,0.85197,45.905,53.947,17.51879
Case_1-07,avg,otsu,3,28.853,29.325,1.63588,0.95,0.956,0.63158,45.998,52.7,14.5702
Case_1-08,avg,otsu,3,29.023,29.555,1.83303,0.935,0.944,0.96257,46.057,47.354,2.81608
Case_10-01,avg,otsu,3,28.265,28.646,1.34796,0.909,0.92,1.21012,52.368,47.655,-8.99977
Case_10-02,avg,otsu,3,28.705,29.099,1.37258,0.916,0.928,1.31004,51.719,47.191,-8.755
Case_10-03,avg,otsu,3,28.034,28.423,1.3876,0.902,0.915,1.44124,51.503,47.295,-8.1704
Case_10-04,avg,otsu,3,28.155,28.481,1.15788,0.913,0.924,1.20482,51.346,47.861,-6.78729
Case_10-05,avg,otsu,3,29.55,30.105,1.87817,0.922,0.934,1.30152,53.272,48.546,-8.87145
Case_10-06,avg,otsu,3,28.622,29.007,1.34512,0.918,0.929,1.19826,52.41,47.979,-8.45449
Case_10-07,avg,otsu,3,28.615,28.995,1.32797,0.922,0.932,1.0846,52.779,48.584,-7.94824
Case_10-08,avg,otsu,3,28.629,29.011,1.33431,0.921,0.931,1.08578,52.79,48.579,-7.97689
Case_10-09,avg,otsu,3,28.283,28.71,1.50974,0.918,0.929,1.19826,51.182,48.036,-6.14669
Case_10-10,avg,otsu,3,28.849,29.34,1.70197,0.901,0.914,1.44284,52.489,50.858,-3.10732
Case_11-07,avg,otsu,3,29.139,29.543,1.38646,0.902,0.913,1.21951,61.466,52.751,-14.17857
Case_11-09,avg,otsu,3,31.972,32.273,0.94145,0.863,0.872,1.04287,52.452,48.809,-6.9454
Case_11-10,avg,otsu,3,30.632,30.972,1.10995,0.871,0.881,1.14811,44.608,44.326,-0.63217
Case_11-11,avg,otsu,3,30.611,30.974,1.18585,0.868,0.878,1.15207,43.352,43.583,0.53285
Case_11-12,avg,otsu,3,30.484,30.888,1.32529,0.869,0.88,1.26582,41.542,45.355,9.17866
Case_11-13,avg,otsu,3,32.161,32.539,1.17534,0.875,0.883,0.91429,50.534,47.483,-6.03752
Case_11-15,avg,otsu,3,29.593,30.085,1.66256,0.909,0.918,0.9901,58.655,61.618,5.05157
Case_12-01,avg,otsu,3,29.991,30.553,1.8739,0.949,0.957,0.84299,51.284,47.481,-7.41557
Case_12-02,avg,otsu,3,29.884,30.435,1.8438,0.951,0.958,0.73607,50.238,49.066,-2.3329
Case_12-03,avg,otsu,3,29.796,30.358,1.88616,0.949,0.957,0.84299,51.081,47.927,-6.17451
Case_12-04,avg,otsu,3,29.475,30.073,2.02884,0.943,0.952,0.9544,48.971,53.59,9.43211
Case_12-05,avg,otsu,3,29.323,29.896,1.9541,0.936,0.946,1.06838,49.715,54.321,9.26481
Case_12-06,avg,otsu,3,29.17,29.743,1.96435,0.939,0.949,1.06496,50.272,53.443,6.30769
Case_12-07,avg,otsu,3,29.274,29.852,1.97445,0.934,0.944,1.07066,49.713,53.924,8.47062
