name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,7,28.506,29.2,2.43458,0.929,0.946,1.82992,44.206,50.287,13.75605
Case_1-02,avg,otsu,7,28.44,29.147,2.48594,0.927,0.946,2.04962,45.46,48.924,7.61989
Case_1-03,avg,otsu,7,28.9,29.89,3.42561,0.94,0.957,1.80851,44.406,53.529,20.54452
Case_1-04,avg,otsu,7,28.842,29.936,3.79308,0.944,0.961,1.80085,44.233,52.51,18.71227
Case_1-05,avg,otsu,7,28.935,29.837,3.11733,0.941,0.957,1.70032,45.133,52.668,16.6951
Case_1-06,avg,otsu,7,28.466,29.2,2.57851,0.939,0.954,1.59744,45.905,49.311,7.41967
Case_1-07,avg,otsu,7,28.853,29.647,2.75188,0.95,0.961,1.15789,45.998,50.902,10.66133
Case_1-08,avg,otsu,7,29.023,30.012,3.40764,0.935,0.954,2.03209,46.057,53.026,15.13125
Case_10-01,avg,otsu,7,28.265,27.513,-2.66053,0.909,0.897,-1.32013,52.368,53.429,2.02605
Case_10-02,avg,otsu,7,28.705,28.119,-2.04146,0.916,0.911,-0.54585,51.719,48.988,-5.28046
Case_10-03,avg,otsu,7,28.034,27.271,-2.7217,0.902,0.891,-1.21951,51.503,54.022,4.89098
Case_10-04,avg,otsu,7,28.155,27.291,-3.06873,0.913,0.901,-1.31435,51.346,52.177,1.61843
Case_10-05,avg,otsu,7,29.55,29.842,0.98816,0.922,0.932,1.0846,53.272,51.795,-2.77256
Case_10-06,avg,otsu,7,28.622,28.178,-1.55125,0.918,0.916,-0.21786,52.41,48.248,-7.94123
Case_10-07,avg,otsu,7,28.615,27.952,-2.31697,0.922,0.916,-0.65076,52.779,52.197,-1.10271
Case_10-08,avg,otsu,7,28.629,28.032,-2.0853,0.921,0.916,-0.54289,52.79,51.943,-1.60447
Case_10-09,avg,otsu,7,28.283,27.818,-1.6441,0.918,0.913,-0.54466,51.182,52.214,2.01633
Case_10-10,avg,otsu,7,28.849,28.568,-0.97404,0.901,0.899,-0.22198,52.489,54.588,3.99893
