name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,11,28.506,26.663,-6.46531,0.929,0.93,0.10764,44.206,49.607,12.2178
Case_1-02,avg,multilevel_tresholding,11,28.44,26.361,-7.31013,0.927,0.93,0.32362,45.46,48.657,7.03256
Case_1-03,avg,multilevel_tresholding,11,28.9,28.014,-3.06574,0.94,0.949,0.95745,44.406,57.671,29.87209
Case_1-04,avg,multilevel_tresholding,11,28.842,27.876,-3.34928,0.944,0.953,0.95339,44.233,56.642,28.05372
Case_1-05,avg,multilevel_tresholding,11,28.935,27.883,-3.63574,0.941,0.948,0.74389,45.133,56.614,25.43815
Case_1-06,avg,multilevel_tresholding,11,28.466,26.546,-6.74489,0.939,0.938,-0.1065,45.905,48.71,6.11045
Case_1-07,avg,multilevel_tresholding,11,28.853,27.263,-5.51069,0.95,0.947,-0.31579,45.998,52.365,13.84191
Case_1-08,avg,multilevel_tresholding,11,29.023,28.097,-3.19057,0.935,0.945,1.06952,46.057,55.583,20.68307
Case_10-01,avg,multilevel_tresholding,11,28.265,24.516,-13.26375,0.909,0.834,-8.25083,52.368,53.739,2.61801
Case_10-02,avg,multilevel_tresholding,11,28.705,24.746,-13.79202,0.916,0.849,-7.31441,51.719,53.929,4.27309
Case_10-03,avg,multilevel_tresholding,11,28.034,24.301,-13.31597,0.902,0.826,-8.42572,51.503,53.287,3.46388
Case_10-04,avg,multilevel_tresholding,11,28.155,24.084,-14.45924,0.913,0.837,-8.32421,51.346,51.303,-0.08375
Case_10-05,avg,multilevel_tresholding,11,29.55,27.267,-7.72589,0.922,0.901,-2.27766,53.272,55.888,4.91065
Case_10-06,avg,multilevel_tresholding,11,28.622,24.878,-13.08085,0.918,0.859,-6.42702,52.41,52.412,0.00382
Case_10-07,avg,multilevel_tresholding,11,28.615,24.734,-13.56282,0.922,0.859,-6.83297,52.779,52.376,-0.76356
Case_10-08,avg,multilevel_tresholding,11,28.629,24.796,-13.38852,0.921,0.86,-6.62324,52.79,52.534,-0.48494
Case_10-09,avg,multilevel_tresholding,11,28.283,24.825,-12.22643,0.918,0.858,-6.53595,51.182,53.924,5.35735
Case_10-10,avg,multilevel_tresholding,11,28.849,25.996,-9.88942,0.901,0.849,-5.77137,52.489,56.422,7.493
Case_11-07,avg,multilevel_tresholding,11,29.139,25.904,-11.10196,0.902,0.849,-5.87583,61.466,57.381,-6.64595
Case_11-09,avg,multilevel_tresholding,11,31.972,30.776,-3.74077,0.863,0.868,0.57937,52.452,48.162,-8.17891
Case_11-10,avg,multilevel_tresholding,11,30.632,28.617,-6.57809,0.871,0.857,-1.60735,44.608,54.586,22.36819
Case_11-11,avg,multilevel_tresholding,11,30.611,28.535,-6.78188,0.868,0.853,-1.72811,43.352,54.12,24.83853
Case_11-12,avg,multilevel_tresholding,11,30.484,28.345,-7.0168,0.869,0.852,-1.95627,41.542,52.8,27.10028
Case_11-13,avg,multilevel_tresholding,11,32.161,30.166,-6.20317,0.875,0.865,-1.14286,50.534,48.357,-4.30799
Case_11-15,avg,multilevel_tresholding,11,29.593,27.54,-6.93745,0.909,0.889,-2.20022,58.655,55.268,-5.77444
Case_12-01,avg,multilevel_tresholding,11,29.991,29.108,-2.94422,0.949,0.95,0.10537,51.284,58.177,13.44084
Case_12-02,avg,multilevel_tresholding,11,29.884,29.017,-2.90122,0.951,0.952,0.10515,50.238,59.532,18.49994
Case_12-03,avg,multilevel_tresholding,11,29.796,28.936,-2.88629,0.949,0.951,0.21075,51.081,56.35,10.31499
Case_12-04,avg,multilevel_tresholding,11,29.475,27.78,-5.75064,0.943,0.931,-1.27253,48.971,55.336,12.99749
Case_12-05,avg,multilevel_tresholding,11,29.323,27.294,-6.91948,0.936,0.919,-1.81624,49.715,55.631,11.89983
Case_12-06,avg,multilevel_tresholding,11,29.17,27.517,-5.66678,0.939,0.928,-1.17146,50.272,56.367,12.12405
Case_12-07,avg,multilevel_tresholding,11,29.274,27.481,-6.12489,0.934,0.919,-1.606,49.713,55.735,12.11353
Case_12-08,avg,multilevel_tresholding,11,29.306,27.712,-5.43916,0.941,0.931,-1.0627,49.925,56,12.16825
Case_12-09,avg,multilevel_tresholding,11,29.417,27.738,-5.70758,0.947,0.937,-1.05597,50.363,56.011,11.21458
Case_12-10,avg,multilevel_tresholding,11,29.454,28.652,-2.72289,0.948,0.951,0.31646,48.496,55.215,13.85475
Case_12-11,avg,multilevel_tresholding,11,29.266,27.35,-6.54685,0.946,0.935,-1.16279,49.17,58.193,18.35062
Case_12-12,avg,multilevel_tresholding,11,29.517,28.028,-5.04455,0.937,0.931,-0.64034,52.013,56.808,9.21885
Case_13-01,avg,multilevel_tresholding,11,28.726,25.754,-10.34603,0.908,0.859,-5.39648,52.872,55.336,4.66031
Case_13-02,avg,multilevel_tresholding,11,28.691,25.293,-11.84344,0.902,0.833,-7.64967,52.279,56.558,8.18493
Case_13-03,avg,multilevel_tresholding,11,28.794,25.382,-11.84969,0.909,0.849,-6.60066,53.546,55.502,3.65293
Case_13-04,avg,multilevel_tresholding,11,29.457,27.368,-7.09169,0.904,0.878,-2.87611,52.394,59.523,13.60652
Case_13-05,avg,multilevel_tresholding,11,29.365,27.401,-6.68823,0.914,0.893,-2.29759,54.25,58.172,7.22949
Case_13-06,avg,multilevel_tresholding,11,28.797,25.632,-10.99073,0.914,0.862,-5.68928,52.829,55.965,5.93613
Case_13-07,avg,multilevel_tresholding,11,28.785,26.357,-8.43495,0.909,0.874,-3.85039,51.808,56.199,8.47553
Case_13-10,avg,multilevel_tresholding,11,28.906,26.189,-9.39943,0.898,0.855,-4.78842,52.083,55.107,5.80612
Case_13-11,avg,multilevel_tresholding,11,28.661,25.262,-11.85932,0.897,0.837,-6.68896,53.121,53.293,0.32379
Case_13-12,avg,multilevel_tresholding,11,29.065,25.607,-11.89747,0.905,0.847,-6.40884,51.186,57.666,12.65971
Case_14-01,avg,multilevel_tresholding,11,29.383,27.656,-5.87755,0.864,0.839,-2.89352,49.834,55.752,11.87543
Case_14-02,avg,multilevel_tresholding,11,29.007,26.967,-7.03279,0.844,0.8,-5.21327,50.732,56.133,10.64614
Case_14-03,avg,multilevel_tresholding,11,29.364,27.062,-7.83953,0.877,0.839,-4.33295,48.867,54.324,11.16705
Case_14-04,avg,multilevel_tresholding,11,29.512,27.034,-8.39658,0.926,0.901,-2.69978,49.07,55.053,12.19279
