name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,7,28.506,29.195,2.41704,0.929,0.947,1.93757,44.206,54.443,23.15749
Case_1-02,avg,multilevel_tresholding,7,28.44,29.204,2.68636,0.927,0.947,2.1575,45.46,52.476,15.43335
Case_1-03,avg,multilevel_tresholding,7,28.9,29.953,3.6436,0.94,0.957,1.80851,44.406,56.637,27.54358
Case_1-04,avg,multilevel_tresholding,7,28.842,29.979,3.94217,0.944,0.962,1.90678,44.233,57.332,29.61364
Case_1-05,avg,multilevel_tresholding,7,28.935,29.867,3.22101,0.941,0.957,1.70032,45.133,57.05,26.40418
Case_1-06,avg,multilevel_tresholding,7,28.466,29.222,2.6558,0.939,0.954,1.59744,45.905,53.597,16.75634
Case_1-07,avg,multilevel_tresholding,7,28.853,29.654,2.77614,0.95,0.961,1.15789,45.998,56.373,22.55533
Case_1-08,avg,multilevel_tresholding,7,29.023,30.081,3.64538,0.935,0.954,2.03209,46.057,56.127,21.86421
Case_10-01,avg,multilevel_tresholding,7,28.265,27.366,-3.18061,0.909,0.894,-1.65017,52.368,56.654,8.18439
Case_10-02,avg,multilevel_tresholding,7,28.705,27.929,-2.70336,0.916,0.908,-0.87336,51.719,55.171,6.67453
Case_10-03,avg,multilevel_tresholding,7,28.034,27.101,-3.3281,0.902,0.887,-1.66297,51.503,56.816,10.3159
Case_10-04,avg,multilevel_tresholding,7,28.155,27.135,-3.6228,0.913,0.898,-1.64294,51.346,56.175,9.40482
Case_10-05,avg,multilevel_tresholding,7,29.55,29.757,0.70051,0.922,0.931,0.97614,53.272,55.749,4.64972
Case_10-06,avg,multilevel_tresholding,7,28.622,28.008,-2.1452,0.918,0.913,-0.54466,52.41,55.109,5.14978
Case_10-07,avg,multilevel_tresholding,7,28.615,27.784,-2.90407,0.922,0.913,-0.97614,52.779,56.309,6.68827
Case_10-08,avg,multilevel_tresholding,7,28.629,27.858,-2.69307,0.921,0.913,-0.86862,52.79,56.354,6.75128
Case_10-09,avg,multilevel_tresholding,7,28.283,27.627,-2.31941,0.918,0.909,-0.98039,51.182,56.449,10.29073
Case_10-10,avg,multilevel_tresholding,7,28.849,28.419,-1.49052,0.901,0.896,-0.55494,52.489,57.166,8.91044
Case_11-07,avg,multilevel_tresholding,7,29.139,28.648,-1.68503,0.902,0.899,-0.33259,61.466,51.854,-15.63791
Case_11-09,avg,multilevel_tresholding,7,31.972,32.26,0.90079,0.863,0.877,1.62225,52.452,47.692,-9.07496
Case_11-10,avg,multilevel_tresholding,7,30.632,30.588,-0.14364,0.871,0.88,1.0333,44.608,49.671,11.34998
Case_11-11,avg,multilevel_tresholding,7,30.611,30.624,0.04247,0.868,0.878,1.15207,43.352,48.673,12.27394
Case_11-12,avg,multilevel_tresholding,7,30.484,30.539,0.18042,0.869,0.878,1.03567,41.542,48.925,17.77237
Case_11-13,avg,multilevel_tresholding,7,32.161,32.194,0.10261,0.875,0.883,0.91429,50.534,47.282,-6.43527
Case_11-15,avg,multilevel_tresholding,7,29.593,29.736,0.48322,0.909,0.915,0.66007,58.655,55.856,-4.77197
Case_12-01,avg,multilevel_tresholding,7,29.991,30.927,3.12094,0.949,0.961,1.26449,51.284,58.499,14.06872
Case_12-02,avg,multilevel_tresholding,7,29.884,30.792,3.03842,0.951,0.962,1.15668,50.238,58.686,16.81596
Case_12-03,avg,multilevel_tresholding,7,29.796,30.741,3.17157,0.949,0.961,1.26449,51.081,56.878,11.34864
Case_12-04,avg,multilevel_tresholding,7,29.475,29.995,1.76421,0.943,0.951,0.84836,48.971,56.489,15.35194
Case_12-05,avg,multilevel_tresholding,7,29.323,29.594,0.92419,0.936,0.942,0.64103,49.715,55.792,12.22367
Case_12-06,avg,multilevel_tresholding,7,29.17,29.625,1.55982,0.939,0.947,0.85197,50.272,56.518,12.42441
Case_12-07,avg,multilevel_tresholding,7,29.274,29.655,1.3015,0.934,0.941,0.74946,49.713,56.599,13.85151
Case_12-08,avg,multilevel_tresholding,7,29.306,29.802,1.69249,0.941,0.949,0.85016,49.925,57.267,14.70606
Case_12-09,avg,multilevel_tresholding,7,29.417,29.846,1.45834,0.947,0.954,0.73918,50.363,57.609,14.38755
Case_12-10,avg,multilevel_tresholding,7,29.454,30.548,3.71427,0.948,0.962,1.47679,48.496,57.27,18.09221
Case_12-11,avg,multilevel_tresholding,7,29.266,29.648,1.30527,0.946,0.953,0.73996,49.17,58.923,19.83527
Case_12-12,avg,multilevel_tresholding,7,29.517,30.095,1.95819,0.937,0.947,1.06724,52.013,59.078,13.58314
Case_13-01,avg,multilevel_tresholding,7,28.726,28.281,-1.54912,0.908,0.904,-0.44053,52.872,56.526,6.91103
