name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,7,33.476,31.235,-6.69435,0.972,0.969,-0.30864,52.435,53.591,2.20463
Case_1-02,avg,fixed_multilevel_tresholding,7,33.482,31.362,-6.33176,0.972,0.971,-0.10288,52.75,52.777,0.05118
Case_1-03,avg,fixed_multilevel_tresholding,7,33.98,32.401,-4.64685,0.977,0.977,0,49.548,57.618,16.28724
Case_1-04,avg,fixed_multilevel_tresholding,7,33.947,32.693,-3.69399,0.979,0.98,0.10215,52.916,57.566,8.78751
Case_1-05,avg,fixed_multilevel_tresholding,7,33.969,32.259,-5.034,0.978,0.977,-0.10225,49.426,58.329,18.01279
Case_1-06,avg,fixed_multilevel_tresholding,7,33.434,31.414,-6.04175,0.977,0.974,-0.30706,53.791,53.269,-0.97042
Case_1-07,avg,fixed_multilevel_tresholding,7,33.741,31.898,-5.4622,0.981,0.977,-0.40775,52.955,55.451,4.71344
Case_1-08,avg,fixed_multilevel_tresholding,7,34.152,32.644,-4.41555,0.975,0.976,0.10256,49.907,57.007,14.22646
Case_10-01,avg,fixed_multilevel_tresholding,7,32.913,28.343,-13.88509,0.964,0.917,-4.87552,41.999,57.245,36.30086
Case_10-02,avg,fixed_multilevel_tresholding,7,33.662,29.15,-13.40384,0.969,0.931,-3.92157,44.972,55.268,22.89425
Case_10-03,avg,fixed_multilevel_tresholding,7,32.564,28.03,-13.92335,0.961,0.91,-5.30697,41.347,57.294,38.5687
Case_10-04,avg,fixed_multilevel_tresholding,7,32.984,28.127,-14.72532,0.967,0.92,-4.86039,42.219,56.692,34.28077
Case_10-05,avg,fixed_multilevel_tresholding,7,34.767,31.627,-9.03155,0.972,0.955,-1.74897,50.273,58.663,16.68888
Case_10-06,avg,fixed_multilevel_tresholding,7,33.637,29.325,-12.81922,0.97,0.936,-3.50515,45.244,55.277,22.17532
Case_10-07,avg,fixed_multilevel_tresholding,7,33.555,28.919,-13.81612,0.971,0.934,-3.8105,43.705,56.906,30.20478
Case_10-08,avg,fixed_multilevel_tresholding,7,33.535,29.037,-13.41285,0.971,0.935,-3.70752,43.72,56.903,30.15325
Case_10-09,avg,fixed_multilevel_tresholding,7,33.125,28.857,-12.88453,0.969,0.931,-3.92157,44.105,56.823,28.83573
Case_10-10,avg,fixed_multilevel_tresholding,7,33.951,29.829,-12.14103,0.965,0.925,-4.14508,42.055,57.705,37.21317
Case_11-07,avg,fixed_multilevel_tresholding,7,34.089,30.083,-11.75159,0.963,0.932,-3.21911,54.242,52.178,-3.80517
Case_11-09,avg,fixed_multilevel_tresholding,7,38.547,36.2,-6.08867,0.965,0.962,-0.31088,48.089,48.804,1.48683
Case_11-10,avg,fixed_multilevel_tresholding,7,36.241,32.962,-9.04776,0.964,0.949,-1.55602,39.272,48.563,23.65808
Case_11-11,avg,fixed_multilevel_tresholding,7,36.246,33.067,-8.77062,0.965,0.951,-1.45078,39.729,48.038,20.91419
Case_11-12,avg,fixed_multilevel_tresholding,7,35.801,32.672,-8.73998,0.962,0.946,-1.6632,45.986,52.089,13.27143
Case_11-13,avg,fixed_multilevel_tresholding,7,37.679,34.513,-8.40256,0.966,0.956,-1.0352,45.616,51.356,12.5833
Case_11-15,avg,fixed_multilevel_tresholding,7,34.824,31.705,-8.95647,0.971,0.954,-1.75077,54.989,52.451,-4.61547
Case_12-01,avg,fixed_multilevel_tresholding,7,34.878,33.406,-4.22043,0.98,0.977,-0.30612,51.159,57.376,12.15231
Case_12-02,avg,fixed_multilevel_tresholding,7,34.763,33.292,-4.23151,0.981,0.978,-0.30581,53.067,56.781,6.9987
Case_12-03,avg,fixed_multilevel_tresholding,7,34.647,33.236,-4.0725,0.98,0.977,-0.30612,52.704,54.498,3.40392
Case_12-04,avg,fixed_multilevel_tresholding,7,34.72,32.113,-7.50864,0.98,0.968,-1.22449,52.736,55.383,5.01934
Case_12-05,avg,fixed_multilevel_tresholding,7,34.393,31.448,-8.56279,0.977,0.961,-1.63767,50.315,55.749,10.79996
Case_12-06,avg,fixed_multilevel_tresholding,7,34.131,31.557,-7.54153,0.977,0.964,-1.3306,49.589,55.845,12.6157
Case_12-07,avg,fixed_multilevel_tresholding,7,34.275,31.452,-8.23632,0.976,0.959,-1.7418,49.935,55.899,11.94353
Case_12-08,avg,fixed_multilevel_tresholding,7,34.359,31.852,-7.29649,0.979,0.967,-1.22574,51.181,55.795,9.01506
Case_12-09,avg,fixed_multilevel_tresholding,7,34.458,31.835,-7.61217,0.98,0.969,-1.12245,51.664,56.2,8.77981
Case_12-10,avg,fixed_multilevel_tresholding,7,34.418,33.148,-3.68993,0.98,0.978,-0.20408,52.146,54.987,5.44816
Case_12-11,avg,fixed_multilevel_tresholding,7,34.365,31.547,-8.2002,0.98,0.969,-1.12245,51.479,59.897,16.3523
Case_12-12,avg,fixed_multilevel_tresholding,7,34.446,32.136,-6.70615,0.976,0.966,-1.02459,52.459,56.913,8.49044
Case_13-01,avg,fixed_multilevel_tresholding,7,33.573,29.587,-11.87264,0.964,0.929,-3.63071,42.426,57.583,35.72573
Case_13-02,avg,fixed_multilevel_tresholding,7,33.589,29.14,-13.24541,0.962,0.916,-4.7817,43.447,57.48,32.29912
Case_13-03,avg,fixed_multilevel_tresholding,7,33.767,29.442,-12.80836,0.965,0.927,-3.93782,43.664,57.235,31.08052
Case_13-04,avg,fixed_multilevel_tresholding,7,34.317,31.198,-9.08879,0.962,0.938,-2.4948,48.349,58.68,21.36756
Case_13-05,avg,fixed_multilevel_tresholding,7,34.043,31.261,-8.17202,0.964,0.945,-1.97095,45.51,57.123,25.51747
Case_13-06,avg,fixed_multilevel_tresholding,7,33.804,29.572,-12.51923,0.968,0.932,-3.71901,42.93,57.754,34.53063
Case_13-07,avg,fixed_multilevel_tresholding,7,33.52,30.06,-10.3222,0.964,0.935,-3.0083,42.153,57.212,35.72462
Case_13-10,avg,fixed_multilevel_tresholding,7,33.765,30.174,-10.63527,0.959,0.928,-3.23253,44.046,57.326,30.1503
Case_13-11,avg,fixed_multilevel_tresholding,7,33.582,29.379,-12.51563,0.96,0.921,-4.0625,43.169,57.408,32.98432
Case_13-12,avg,fixed_multilevel_tresholding,7,34.233,29.963,-12.47334,0.965,0.929,-3.73057,52.101,56.653,8.73688
