name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,2,37.29525,31.92807,-14.39106,0.98763,0.97945,-0.82825,51.37817,53.42677,3.9873
Case_1-01,avg,multilevel_tresholding,4,37.29525,31.26643,-16.16511,0.98763,0.97897,-0.87685,51.37817,54.23339,5.55726
Case_1-01,avg,multilevel_tresholding,6,37.29525,31.33797,-15.97329,0.98763,0.97622,-1.15529,51.37817,54.24357,5.57708
Case_1-01,avg,multilevel_tresholding,8,37.29525,29.69923,-20.36726,0.98763,0.96695,-2.0939,51.37817,52.8344,2.83434
Case_1-01,avg,multilevel_tresholding,10,37.29525,27.9242,-25.12666,0.98763,0.95504,-3.29982,51.37817,50.1085,-2.47122
Case_1-01,avg,multilevel_tresholding,12,37.29525,26.39186,-29.23533,0.98763,0.94249,-4.57054,51.37817,51.66674,0.56166
Case_1-02,avg,multilevel_tresholding,2,37.441,32.32944,-13.65231,0.98776,0.98141,-0.64287,54.69325,55.2053,0.93622
Case_1-02,avg,multilevel_tresholding,4,37.441,31.95332,-14.65687,0.98776,0.98168,-0.61553,54.69325,55.87448,2.15974
Case_1-02,avg,multilevel_tresholding,6,37.441,31.62028,-15.54638,0.98776,0.97889,-0.89799,54.69325,53.69207,-1.83054
Case_1-02,avg,multilevel_tresholding,8,37.441,29.68545,-20.71406,0.98776,0.9697,-1.82838,54.69325,51.69603,-5.48005
Case_1-02,avg,multilevel_tresholding,10,37.441,27.66181,-26.11893,0.98776,0.95667,-3.14753,54.69325,49.86404,-8.82963
Case_1-02,avg,multilevel_tresholding,12,37.441,25.92067,-30.76929,0.98776,0.94177,-4.65599,54.69325,50.91095,-6.91548
Case_1-03,avg,multilevel_tresholding,2,37.90849,33.21073,-12.39237,0.98997,0.9846,-0.54244,51.28308,53.71111,4.73456
Case_1-03,avg,multilevel_tresholding,4,37.90849,32.4563,-14.3825,0.98997,0.9842,-0.58285,51.28308,55.66759,8.54962
Case_1-03,avg,multilevel_tresholding,6,37.90849,32.52236,-14.20824,0.98997,0.98276,-0.7283,51.28308,57.35661,11.84315
Case_1-03,avg,multilevel_tresholding,8,37.90849,31.11253,-17.92728,0.98997,0.97703,-1.30711,51.28308,55.37663,7.98226
Case_1-03,avg,multilevel_tresholding,10,37.90849,29.48449,-22.22193,0.98997,0.96958,-2.05966,51.28308,53.44804,4.22159
Case_1-03,avg,multilevel_tresholding,12,37.90849,28.03846,-26.03646,0.98997,0.96176,-2.84958,51.28308,60.31001,17.60216
Case_1-04,avg,multilevel_tresholding,2,37.90833,33.36404,-11.98758,0.99093,0.98625,-0.47228,54.94051,56.12441,2.15488
Case_1-04,avg,multilevel_tresholding,4,37.90833,32.8552,-13.32987,0.99093,0.98635,-0.46219,54.94051,55.7675,1.50525
Case_1-04,avg,multilevel_tresholding,6,37.90833,32.82736,-13.40331,0.99093,0.98532,-0.56613,54.94051,56.61386,3.04575
Case_1-04,avg,multilevel_tresholding,8,37.90833,31.3049,-17.41947,0.99093,0.98014,-1.08888,54.94051,55.92136,1.78529
Case_1-04,avg,multilevel_tresholding,10,37.90833,29.52194,-22.12282,0.99093,0.97269,-1.8407,54.94051,52.82904,-3.84319
Case_1-04,avg,multilevel_tresholding,12,37.90833,27.92702,-26.33012,0.99093,0.96423,-2.69444,54.94051,59.52437,8.34332
Case_1-05,avg,multilevel_tresholding,2,37.8369,33.40818,-11.70476,0.99003,0.98514,-0.49392,50.68904,52.00273,2.59166
Case_1-05,avg,multilevel_tresholding,4,37.8369,32.92248,-12.98843,0.99003,0.9851,-0.49796,50.68904,56.15389,10.78113
Case_1-05,avg,multilevel_tresholding,6,37.8369,32.52286,-14.0446,0.99003,0.98237,-0.77371,50.68904,57.80048,14.02954
Case_1-05,avg,multilevel_tresholding,8,37.8369,30.92295,-18.27304,0.99003,0.97579,-1.43834,50.68904,56.32382,11.11637
Case_1-05,avg,multilevel_tresholding,10,37.8369,29.27291,-22.63396,0.99003,0.96783,-2.24236,50.68904,53.69317,5.92659
Case_1-05,avg,multilevel_tresholding,12,37.8369,27.83653,-26.4302,0.99003,0.95964,-3.0696,50.68904,60.1695,18.70318
Case_1-06,avg,multilevel_tresholding,2,37.31382,32.32862,-13.3602,0.98986,0.98323,-0.66979,53.47237,55.0541,2.95803
Case_1-06,avg,multilevel_tresholding,4,37.31382,31.90318,-14.50036,0.98986,0.98307,-0.68596,53.47237,56.17795,5.05977
Case_1-06,avg,multilevel_tresholding,6,37.31382,31.6598,-15.15262,0.98986,0.98022,-0.97388,53.47237,54.56546,2.04421
Case_1-06,avg,multilevel_tresholding,8,37.31382,29.81928,-20.08516,0.98986,0.97172,-1.83258,53.47237,52.91134,-1.0492
Case_1-06,avg,multilevel_tresholding,10,37.31382,27.87809,-25.28749,0.98986,0.9603,-2.98628,53.47237,50.53651,-5.49042
Case_1-06,avg,multilevel_tresholding,12,37.31382,26.19344,-29.80231,0.98986,0.94764,-4.26525,53.47237,50.7099,-5.16616
