name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,3,37.29525,23.46056,-37.09505,0.98763,0.9275,-6.08831,51.37817,45.63775,-11.17288
Case_1-01,avg,fixed_multilevel_tresholding,5,37.29525,33.18862,-11.01113,0.98763,0.98166,-0.60448,51.37817,54.06226,5.22418
Case_1-01,avg,fixed_multilevel_tresholding,7,37.29525,31.74587,-14.87959,0.98763,0.97492,-1.28692,51.37817,52.89557,2.95339
Case_1-01,avg,fixed_multilevel_tresholding,9,37.29525,29.36788,-21.25571,0.98763,0.96312,-2.4817,51.37817,53.08517,3.32242
Case_1-01,avg,fixed_multilevel_tresholding,11,37.29525,27.44437,-26.41323,0.98763,0.95017,-3.79292,51.37817,49.7101,-3.24665
Case_1-01,avg,fixed_multilevel_tresholding,13,37.29525,25.91084,-30.52509,0.98763,0.93729,-5.09705,51.37817,55.06547,7.17678
Case_1-02,avg,fixed_multilevel_tresholding,3,37.441,22.95149,-38.69958,0.98776,0.92288,-6.5684,54.69325,46.04621,-15.81007
Case_1-02,avg,fixed_multilevel_tresholding,5,37.441,33.16482,-11.42112,0.98776,0.9828,-0.50215,54.69325,51.9371,-5.03929
Case_1-02,avg,fixed_multilevel_tresholding,7,37.441,31.90228,-14.79319,0.98776,0.97763,-1.02555,54.69325,52.51513,-3.98243
Case_1-02,avg,fixed_multilevel_tresholding,9,37.441,29.24,-21.9038,0.98776,0.96562,-2.24144,54.69325,52.18058,-4.59411
Case_1-02,avg,fixed_multilevel_tresholding,11,37.441,27.06244,-27.71977,0.98776,0.95088,-3.7337,54.69325,49.02194,-10.36931
Case_1-02,avg,fixed_multilevel_tresholding,13,37.441,25.33989,-32.32048,0.98776,0.93514,-5.3272,54.69325,54.76861,0.13779
Case_1-03,avg,fixed_multilevel_tresholding,3,37.90849,23.96364,-36.78556,0.98997,0.93572,-5.47996,51.28308,43.52996,-15.11828
Case_1-03,avg,fixed_multilevel_tresholding,5,37.90849,33.7284,-11.02679,0.98997,0.9854,-0.46163,51.28308,54.6236,6.51388
Case_1-03,avg,fixed_multilevel_tresholding,7,37.90849,33.10148,-12.68056,0.98997,0.98219,-0.78588,51.28308,57.40359,11.93476
Case_1-03,avg,fixed_multilevel_tresholding,9,37.90849,30.92007,-18.43497,0.98997,0.97477,-1.5354,51.28308,53.46886,4.26219
Case_1-03,avg,fixed_multilevel_tresholding,11,37.90849,29.11006,-23.20966,0.98997,0.96672,-2.34856,51.28308,56.56255,10.29476
Case_1-03,avg,fixed_multilevel_tresholding,13,37.90849,27.62483,-27.12759,0.98997,0.95866,-3.16272,51.28308,62.26568,21.41564
Case_1-04,avg,fixed_multilevel_tresholding,3,37.90833,23.87135,-37.02875,0.99093,0.93815,-5.32631,54.94051,45.00852,-18.07772
Case_1-04,avg,fixed_multilevel_tresholding,5,37.90833,34.10729,-10.02693,0.99093,0.98747,-0.34917,54.94051,54.06736,-1.58926
Case_1-04,avg,fixed_multilevel_tresholding,7,37.90833,33.44598,-11.77142,0.99093,0.98517,-0.58127,54.94051,57.25962,4.22113
Case_1-04,avg,fixed_multilevel_tresholding,9,37.90833,31.08842,-17.99053,0.99093,0.9782,-1.28465,54.94051,54.00837,-1.69664
Case_1-04,avg,fixed_multilevel_tresholding,11,37.90833,29.07321,-23.30654,0.99093,0.96974,-2.1384,54.94051,55.69662,1.37623
Case_1-04,avg,fixed_multilevel_tresholding,13,37.90833,27.44498,-27.60172,0.99093,0.96079,-3.04159,54.94051,61.99183,12.83446
Case_1-05,avg,fixed_multilevel_tresholding,3,37.8369,24.16974,-36.12125,0.99003,0.937,-5.3564,50.68904,43.0803,-15.01062
Case_1-05,avg,fixed_multilevel_tresholding,5,37.8369,34.10317,-9.86796,0.99003,0.98591,-0.41615,50.68904,56.02749,10.53176
Case_1-05,avg,fixed_multilevel_tresholding,7,37.8369,32.87851,-13.10464,0.99003,0.98135,-0.87674,50.68904,58.15761,14.73409
Case_1-05,avg,fixed_multilevel_tresholding,9,37.8369,30.66475,-18.95544,0.99003,0.97331,-1.68884,50.68904,54.33112,7.18514
Case_1-05,avg,fixed_multilevel_tresholding,11,37.8369,28.86881,-23.70197,0.99003,0.96478,-2.55043,50.68904,56.46984,11.40444
Case_1-05,avg,fixed_multilevel_tresholding,13,37.8369,27.41217,-27.55176,0.99003,0.95639,-3.39788,50.68904,62.77574,23.8448
Case_1-06,avg,fixed_multilevel_tresholding,3,37.31382,23.81849,-36.16711,0.98986,0.93405,-5.63817,53.47237,46.63345,-12.78963
Case_1-06,avg,fixed_multilevel_tresholding,5,37.31382,33.54493,-10.10052,0.98986,0.98469,-0.5223,53.47237,54.46025,1.84746
Case_1-06,avg,fixed_multilevel_tresholding,7,37.31382,31.95443,-14.36302,0.98986,0.97894,-1.10319,53.47237,53.14992,-0.60302
Case_1-06,avg,fixed_multilevel_tresholding,9,37.31382,29.40551,-21.19405,0.98986,0.96812,-2.19627,53.47237,53.31344,-0.29722
Case_1-06,avg,fixed_multilevel_tresholding,11,37.31382,27.30864,-26.8136,0.98986,0.95542,-3.47928,53.47237,49.74835,-6.96438
Case_1-06,avg,fixed_multilevel_tresholding,13,37.31382,25.63306,-31.30411,0.98986,0.94218,-4.81684,53.47237,53.61424,0.26531
Case_1-07,avg,fixed_multilevel_tresholding,3,37.61771,24.55453,-34.72614,0.99149,0.94259,-4.93197,49.35459,47.81719,-3.11501
Case_1-07,avg,fixed_multilevel_tresholding,5,37.61771,34.36648,-8.64282,0.99149,0.98686,-0.46697,49.35459,57.20858,15.91339
Case_1-07,avg,fixed_multilevel_tresholding,7,37.61771,32.47294,-13.67646,0.99149,0.98077,-1.0812,49.35459,55.43312,12.31604
Case_1-07,avg,fixed_multilevel_tresholding,9,37.61771,30.07696,-20.04574,0.99149,0.97142,-2.02423,49.35459,55.01002,11.45877
Case_1-07,avg,fixed_multilevel_tresholding,11,37.61771,28.1506,-25.16663,0.99149,0.96153,-3.02171,49.35459,52.42303,6.21713
Case_1-07,avg,fixed_multilevel_tresholding,13,37.61771,26.61039,-29.261,0.99149,0.95191,-3.99197,49.35459,58.4152,18.35819
Case_1-08,avg,fixed_multilevel_tresholding,3,38.06766,23.82659,-37.40989,0.98887,0.93389,-5.55988,51.96305,44.72069,-13.93752
Case_1-08,avg,fixed_multilevel_tresholding,5,38.06766,33.66795,-11.55761,0.98887,0.98424,-0.46821,51.96305,53.06904,2.12842
Case_1-08,avg,fixed_multilevel_tresholding,7,38.06766,33.32407,-12.46094,0.98887,0.98126,-0.76957,51.96305,56.14411,8.04622
