name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,3,28.506,29.193,2.41002,0.929,0.942,1.39935,44.206,51.341,16.14034
Case_1-02,avg,multilevel_tresholding,3,28.44,28.96,1.82841,0.927,0.939,1.2945,45.46,50.328,10.70832
Case_1-03,avg,multilevel_tresholding,3,28.9,29.617,2.48097,0.94,0.951,1.17021,44.406,47.772,7.58006
Case_1-04,avg,multilevel_tresholding,3,28.842,29.71,3.0095,0.944,0.955,1.16525,44.233,49.204,11.23822
Case_1-05,avg,multilevel_tresholding,3,28.935,29.555,2.14273,0.941,0.951,1.0627,45.133,48.43,7.30508
Case_1-06,avg,multilevel_tresholding,3,28.466,29.096,2.21317,0.939,0.95,1.17146,45.905,52.792,15.00272
Case_1-07,avg,multilevel_tresholding,3,28.853,29.709,2.96676,0.95,0.96,1.05263,45.998,52.46,14.04844
Case_1-08,avg,multilevel_tresholding,3,29.023,29.705,2.34986,0.935,0.947,1.28342,46.057,46.705,1.40695
Case_10-01,avg,multilevel_tresholding,3,28.265,28.965,2.47656,0.909,0.926,1.87019,52.368,49.185,-6.07814
Case_10-02,avg,multilevel_tresholding,3,28.705,29.388,2.37938,0.916,0.933,1.8559,51.719,49.512,-4.26729
Case_10-03,avg,multilevel_tresholding,3,28.034,28.871,2.98566,0.902,0.921,2.10643,51.503,48.657,-5.52589
Case_10-04,avg,multilevel_tresholding,3,28.155,28.769,2.18078,0.913,0.929,1.75246,51.346,49.094,-4.38593
Case_10-05,avg,multilevel_tresholding,3,29.55,30.292,2.511,0.922,0.937,1.6269,53.272,47.927,-10.03341
Case_10-06,avg,multilevel_tresholding,3,28.622,29.383,2.65879,0.918,0.935,1.85185,52.41,50.54,-3.56802
Case_10-07,avg,multilevel_tresholding,3,28.615,29.232,2.15621,0.922,0.936,1.51844,52.779,50.845,-3.66434
Case_10-08,avg,multilevel_tresholding,3,28.629,29.376,2.60924,0.921,0.937,1.73724,52.79,50.742,-3.87952
Case_10-09,avg,multilevel_tresholding,3,28.283,29.176,3.15737,0.918,0.935,1.85185,51.182,49.423,-3.43676
Case_10-10,avg,multilevel_tresholding,3,28.849,29.689,2.91171,0.901,0.92,2.10877,52.489,53.136,1.23264
Case_11-07,avg,multilevel_tresholding,3,29.139,29.873,2.51896,0.902,0.919,1.8847,61.466,52.699,-14.26317
Case_11-09,avg,multilevel_tresholding,3,31.972,32.228,0.8007,0.863,0.873,1.15875,52.452,48.543,-7.45253
Case_11-10,avg,multilevel_tresholding,3,30.632,31.199,1.85101,0.871,0.885,1.60735,44.608,44.178,-0.96395
Case_11-11,avg,multilevel_tresholding,3,30.611,31.061,1.47006,0.868,0.882,1.6129,43.352,43.979,1.4463
Case_11-12,avg,multilevel_tresholding,3,30.484,31.146,2.17163,0.869,0.884,1.72612,41.542,45.217,8.84647
Case_11-13,avg,multilevel_tresholding,3,32.161,32.474,0.97323,0.875,0.885,1.14286,50.534,47.267,-6.46495
Case_11-15,avg,multilevel_tresholding,3,29.593,30.442,2.86892,0.909,0.923,1.54015,58.655,61.003,4.00307
Case_12-01,avg,multilevel_tresholding,3,29.991,30.838,2.82418,0.949,0.96,1.15911,51.284,47.137,-8.08634
Case_12-02,avg,multilevel_tresholding,3,29.884,30.754,2.91126,0.951,0.961,1.05152,50.238,48.396,-3.66655
Case_12-03,avg,multilevel_tresholding,3,29.796,30.509,2.39294,0.949,0.959,1.05374,51.081,47.634,-6.74811
Case_12-04,avg,multilevel_tresholding,3,29.475,30.2,2.45971,0.943,0.954,1.16649,48.971,53.361,8.96449
Case_12-05,avg,multilevel_tresholding,3,29.323,30.196,2.97719,0.936,0.95,1.49573,49.715,54.493,9.61078
Case_12-06,avg,multilevel_tresholding,3,29.17,29.938,2.63284,0.939,0.951,1.27796,50.272,53.779,6.97605
Case_12-07,avg,multilevel_tresholding,3,29.274,29.932,2.24773,0.934,0.947,1.39186,49.713,54.019,8.66172
Case_12-08,avg,multilevel_tresholding,3,29.306,30.161,2.91749,0.941,0.954,1.38151,49.925,53.145,6.44967
Case_12-09,avg,multilevel_tresholding,3,29.417,30.15,2.49176,0.947,0.957,1.05597,50.363,52.758,4.75548
Case_12-10,avg,multilevel_tresholding,3,29.454,30.265,2.75345,0.948,0.959,1.16034,48.496,48.162,-0.68872
Case_12-11,avg,multilevel_tresholding,3,29.266,29.901,2.16975,0.946,0.956,1.05708,49.17,49.585,0.84401
Case_12-12,avg,multilevel_tresholding,3,29.517,30.206,2.33425,0.937,0.949,1.28068,52.013,49.197,-5.41403
Case_13-01,avg,multilevel_tresholding,3,28.726,29.558,2.89633,0.908,0.926,1.98238,52.872,52.404,-0.88516
Case_13-02,avg,multilevel_tresholding,3,28.691,29.521,2.89289,0.902,0.921,2.10643,52.279,49.085,-6.10953
Case_13-03,avg,multilevel_tresholding,3,28.794,29.556,2.64638,0.909,0.927,1.9802,53.546,50.958,-4.83323
Case_13-04,avg,multilevel_tresholding,3,29.457,30.321,2.93309,0.904,0.923,2.10177,52.394,53.387,1.89526
Case_13-05,avg,multilevel_tresholding,3,29.365,30.031,2.26801,0.914,0.931,1.85996,54.25,53.061,-2.19171
Case_13-06,avg,multilevel_tresholding,3,28.797,29.62,2.85794,0.914,0.932,1.96937,52.829,52.074,-1.42914
Case_13-07,avg,multilevel_tresholding,3,28.785,29.644,2.98419,0.909,0.927,1.9802,51.808,54.504,5.20383
Case_13-10,avg,multilevel_tresholding,3,28.906,29.657,2.59808,0.898,0.918,2.22717,52.083,54.81,5.23587
Case_13-11,avg,multilevel_tresholding,3,28.661,29.337,2.35861,0.897,0.916,2.11817,53.121,51.78,-2.52443
Case_13-12,avg,multilevel_tresholding,3,29.065,29.669,2.0781,0.905,0.922,1.87845,51.186,47.892,-6.43535
Case_14-01,avg,multilevel_tresholding,3,29.383,30.204,2.79413,0.864,0.888,2.77778,49.834,54.292,8.9457
Case_14-02,avg,multilevel_tresholding,3,29.007,29.873,2.98549,0.844,0.871,3.19905,50.732,55.515,9.42797
Case_14-03,avg,multilevel_tresholding,3,29.364,30.127,2.59842,0.877,0.9,2.62258,48.867,54.549,11.62748
Case_14-04,avg,multilevel_tresholding,3,29.512,30.297,2.65993,0.926,0.942,1.72786,49.07,53.575,9.18076
Case_14-05,avg,multilevel_tresholding,3,29.249,29.949,2.39324,0.881,0.904,2.61067,48.184,54.17,12.42321
Case_14-06,avg,multilevel_tresholding,3,29.267,29.938,2.29268,0.906,0.924,1.98675,48.649,54.081,11.1657
Case_14-07,avg,multilevel_tresholding,3,29.392,30.189,2.71162,0.89,0.912,2.47191,49.401,54.641,10.60707
Case_14-08,avg,multilevel_tresholding,3,29.538,30.486,3.20943,0.903,0.924,2.32558,49.287,54.941,11.47158
Case_14-09,avg,multilevel_tresholding,3,29.314,30.254,3.20666,0.881,0.904,2.61067,48.843,54.907,12.41529
Case_14-11,avg,multilevel_tresholding,3,29.225,30.068,2.88452,0.862,0.887,2.90023,50.943,55.513,8.97081
Case_14-12,avg,multilevel_tresholding,3,29.202,30.049,2.90049,0.849,0.875,3.06243,49.63,54.154,9.11545
Case_15-02,avg,multilevel_tresholding,3,30.401,31.096,2.28611,0.905,0.923,1.98895,53.742,45.4,-15.52231
Case_15-03,avg,multilevel_tresholding,3,29.559,30.373,2.75381,0.89,0.912,2.47191,49.612,52.263,5.34347
Case_15-04,avg,multilevel_tresholding,3,30.192,31.093,2.98423,0.904,0.923,2.10177,57.317,45.976,-19.78645
Case_15-05,avg,multilevel_tresholding,3,30.304,31.013,2.33963,0.916,0.931,1.63755,54.932,45.257,-17.61268
Case_15-06,avg,multilevel_tresholding,3,30.312,31.009,2.29942,0.92,0.934,1.52174,52.247,46.086,-11.79206
Case_15-07,avg,multilevel_tresholding,3,30.416,31.166,2.46581,0.934,0.947,1.39186,51.534,45.531,-11.64862
Case_15-08,avg,multilevel_tresholding,3,30.289,31.12,2.74357,0.926,0.941,1.61987,56.897,45.412,-20.1856
Case_15-09,avg,multilevel_tresholding,3,29.75,30.523,2.59832,0.908,0.926,1.98238,49.715,49.392,-0.6497
Case_15-10,avg,multilevel_tresholding,3,29.498,30.37,2.95613,0.924,0.939,1.62338,52.859,48.615,-8.02891
Case_15-11,avg,multilevel_tresholding,3,29.267,30.081,2.78129,0.91,0.928,1.97802,50.096,53.604,7.00256
