name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,5,28.506,29.695,4.17105,0.929,0.948,2.04521,44.206,55.069,24.57359
Case_1-02,avg,multilevel_tresholding,5,28.44,29.607,4.10338,0.927,0.947,2.1575,45.46,53.603,17.91245
Case_1-03,avg,multilevel_tresholding,5,28.9,30.149,4.3218,0.94,0.957,1.80851,44.406,55.952,26.00099
Case_1-04,avg,multilevel_tresholding,5,28.842,30.226,4.79856,0.944,0.961,1.80085,44.233,56.307,27.29636
Case_1-05,avg,multilevel_tresholding,5,28.935,30.06,3.88802,0.941,0.957,1.70032,45.133,55.881,23.81406
Case_1-06,avg,multilevel_tresholding,5,28.466,29.637,4.11368,0.939,0.956,1.81044,45.905,54.716,19.19399
Case_1-07,avg,multilevel_tresholding,5,28.853,30.154,4.50906,0.95,0.964,1.47368,45.998,55.08,19.74434
Case_1-08,avg,multilevel_tresholding,5,29.023,30.271,4.30004,0.935,0.953,1.92513,46.057,54.736,18.84404
Case_10-01,avg,multilevel_tresholding,5,28.265,28.823,1.97417,0.909,0.92,1.21012,52.368,54.1,3.30736
Case_10-02,avg,multilevel_tresholding,5,28.705,29.36,2.28183,0.916,0.93,1.52838,51.719,52.903,2.28929
Case_10-03,avg,multilevel_tresholding,5,28.034,28.626,2.11172,0.902,0.915,1.44124,51.503,54.352,5.53172
Case_10-04,avg,multilevel_tresholding,5,28.155,28.685,1.88244,0.913,0.924,1.20482,51.346,53.878,4.93125
Case_10-05,avg,multilevel_tresholding,5,29.55,30.517,3.27242,0.922,0.94,1.95228,53.272,53.138,-0.25154
Case_10-06,avg,multilevel_tresholding,5,28.622,29.377,2.63783,0.918,0.932,1.52505,52.41,53.7,2.46136
Case_10-07,avg,multilevel_tresholding,5,28.615,29.182,1.98148,0.922,0.933,1.19306,52.779,54.563,3.38013
Case_10-08,avg,multilevel_tresholding,5,28.629,29.284,2.28789,0.921,0.934,1.41151,52.79,54.503,3.24493
Case_10-09,avg,multilevel_tresholding,5,28.283,29.017,2.5952,0.918,0.931,1.41612,51.182,54.286,6.06463
Case_10-10,avg,multilevel_tresholding,5,28.849,29.566,2.48535,0.901,0.916,1.66482,52.489,56.835,8.27983
Case_11-07,avg,multilevel_tresholding,5,29.139,29.872,2.51553,0.902,0.918,1.77384,61.466,49.611,-19.28709
Case_11-09,avg,multilevel_tresholding,5,31.972,32.522,1.72026,0.863,0.878,1.73812,52.452,47.74,-8.98345
Case_11-10,avg,multilevel_tresholding,5,30.632,31.328,2.27213,0.871,0.888,1.95178,44.608,46.14,3.43436
Case_11-11,avg,multilevel_tresholding,5,30.611,31.313,2.29329,0.868,0.885,1.95853,43.352,45.353,4.6157
Case_11-12,avg,multilevel_tresholding,5,30.484,31.345,2.82443,0.869,0.887,2.07135,41.542,47.239,13.71383
Case_11-13,avg,multilevel_tresholding,5,32.161,32.815,2.03352,0.875,0.888,1.48571,50.534,46.681,-7.62457
Case_11-15,avg,multilevel_tresholding,5,29.593,30.561,3.27104,0.909,0.924,1.65017,58.655,55.48,-5.41301
Case_12-01,avg,multilevel_tresholding,5,29.991,31.236,4.15125,0.949,0.963,1.47524,51.284,54.263,5.80883
Case_12-02,avg,multilevel_tresholding,5,29.884,31.118,4.1293,0.951,0.964,1.36698,50.238,53.951,7.39082
Case_12-03,avg,multilevel_tresholding,5,29.796,30.989,4.00389,0.949,0.963,1.47524,51.081,53.27,4.28535
Case_12-04,avg,multilevel_tresholding,5,29.475,30.534,3.59288,0.943,0.956,1.37858,48.971,55.992,14.33706
Case_12-05,avg,multilevel_tresholding,5,29.323,30.369,3.56717,0.936,0.951,1.60256,49.715,56.467,13.58141
Case_12-06,avg,multilevel_tresholding,5,29.17,30.222,3.60644,0.939,0.953,1.49095,50.272,56.169,11.73019
Case_12-07,avg,multilevel_tresholding,5,29.274,30.248,3.32718,0.934,0.948,1.49893,49.713,56.367,13.38483
Case_12-08,avg,multilevel_tresholding,5,29.306,30.4,3.73302,0.941,0.955,1.48778,49.925,55.889,11.94592
Case_12-09,avg,multilevel_tresholding,5,29.417,30.404,3.3552,0.947,0.959,1.26716,50.363,55.558,10.31511
Case_12-10,avg,multilevel_tresholding,5,29.454,30.77,4.46798,0.948,0.963,1.58228,48.496,54.205,11.7721
Case_12-11,avg,multilevel_tresholding,5,29.266,30.19,3.15725,0.946,0.958,1.2685,49.17,55.887,13.66077
Case_12-12,avg,multilevel_tresholding,5,29.517,30.59,3.63519,0.937,0.952,1.60085,52.013,55.363,6.4407
Case_13-01,avg,multilevel_tresholding,5,28.726,29.491,2.66309,0.908,0.923,1.65198,52.872,55.728,5.40172
Case_13-02,avg,multilevel_tresholding,5,28.691,29.322,2.1993,0.902,0.916,1.55211,52.279,53.961,3.21735
Case_13-03,avg,multilevel_tresholding,5,28.794,29.483,2.39286,0.909,0.923,1.54015,53.546,54.815,2.36992
Case_13-04,avg,multilevel_tresholding,5,29.457,30.44,3.33707,0.904,0.924,2.21239,52.394,55.665,6.24308
Case_13-05,avg,multilevel_tresholding,5,29.365,30.284,3.12958,0.914,0.932,1.96937,54.25,54.868,1.13917
Case_13-06,avg,multilevel_tresholding,5,28.797,29.521,2.51415,0.914,0.929,1.64114,52.829,55.308,4.6925
Case_13-07,avg,multilevel_tresholding,5,28.785,29.656,3.02588,0.909,0.926,1.87019,51.808,56.453,8.9658
Case_13-10,avg,multilevel_tresholding,5,28.906,29.79,3.05819,0.898,0.918,2.22717,52.083,56.783,9.02406
Case_13-11,avg,multilevel_tresholding,5,28.661,29.441,2.72147,0.897,0.914,1.89521,53.121,55.596,4.65917
Case_13-12,avg,multilevel_tresholding,5,29.065,29.774,2.43936,0.905,0.921,1.76796,51.186,50.994,-0.3751
Case_14-01,avg,multilevel_tresholding,5,29.383,30.532,3.91042,0.864,0.893,3.35648,49.834,56.118,12.60986
Case_14-02,avg,multilevel_tresholding,5,29.007,30.007,3.44744,0.844,0.872,3.31754,50.732,56.788,11.93724
Case_14-03,avg,multilevel_tresholding,5,29.364,30.314,3.23525,0.877,0.901,2.7366,48.867,56.443,15.5033
Case_14-04,avg,multilevel_tresholding,5,29.512,30.341,2.80903,0.926,0.941,1.61987,49.07,56.003,14.1288
