name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,multilevel_tresholding,9,35.513,29.298,-17.50063,0.982,0.962,-2.03666,52.735,52.841,0.20101
Case_1-02,avg,multilevel_tresholding,9,35.612,29.228,-17.92654,0.982,0.965,-1.73116,54.475,51.466,-5.52363
Case_1-03,avg,multilevel_tresholding,9,36.059,30.88,-14.36257,0.985,0.974,-1.11675,51.448,52.615,2.26831
Case_1-04,avg,multilevel_tresholding,9,36.06,30.979,-14.0904,0.986,0.977,-0.91278,54.6,53.531,-1.95788
Case_1-05,avg,multilevel_tresholding,9,36.008,30.622,-14.95779,0.985,0.972,-1.3198,51.409,53.377,3.82812
Case_1-06,avg,multilevel_tresholding,9,35.482,29.361,-17.251,0.985,0.967,-1.82741,54.128,52.794,-2.46453
Case_1-07,avg,multilevel_tresholding,9,35.785,30.052,-16.02068,0.987,0.971,-1.62107,51.387,53.797,4.6899
Case_1-08,avg,multilevel_tresholding,9,36.215,31.072,-14.2013,0.983,0.972,-1.11902,51.919,52.009,0.17335
Case_10-01,avg,multilevel_tresholding,9,34.946,26.333,-24.6466,0.976,0.884,-9.42623,42.96,56.888,32.42086
Case_10-02,avg,multilevel_tresholding,9,35.813,26.852,-25.02164,0.98,0.9,-8.16327,45.966,54.059,17.60649
Case_10-03,avg,multilevel_tresholding,9,34.463,26.062,-24.37687,0.973,0.875,-10.07194,42.322,56.903,34.45253
Case_10-04,avg,multilevel_tresholding,9,35.063,25.989,-25.87913,0.978,0.886,-9.40695,43.414,55.383,27.56945
Case_10-05,avg,multilevel_tresholding,9,36.909,29.683,-19.57788,0.982,0.939,-4.37882,53.361,54.925,2.93098
Case_10-06,avg,multilevel_tresholding,9,35.791,27.112,-24.24911,0.98,0.908,-7.34694,46.239,52.868,14.33638
Case_10-07,avg,multilevel_tresholding,9,35.684,26.734,-25.08127,0.981,0.905,-7.7472,44.532,56.327,26.48657
Case_10-08,avg,multilevel_tresholding,9,35.654,26.841,-24.71812,0.981,0.906,-7.64526,44.582,56.343,26.3806
Case_10-09,avg,multilevel_tresholding,9,35.198,26.775,-23.93034,0.98,0.902,-7.95918,44.956,57.449,27.78939
Case_10-10,avg,multilevel_tresholding,9,35.995,27.952,-22.34477,0.977,0.898,-8.08598,42.752,59.957,40.24373
Case_11-07,avg,multilevel_tresholding,9,36.157,28.018,-22.51016,0.975,0.904,-7.28205,45.684,56.853,24.44838
Case_11-09,avg,multilevel_tresholding,9,40.644,34.646,-14.75741,0.974,0.96,-1.43737,47.147,51.619,9.48523
Case_11-10,avg,multilevel_tresholding,9,38.256,31.236,-18.35006,0.973,0.936,-3.80267,38.639,52.091,34.81457
Case_11-11,avg,multilevel_tresholding,9,38.322,31.229,-18.50895,0.974,0.937,-3.79877,41.793,51.701,23.70732
Case_11-12,avg,multilevel_tresholding,9,37.84,30.805,-18.59144,0.973,0.932,-4.21377,52.506,56.735,8.05432
Case_11-13,avg,multilevel_tresholding,9,39.641,32.808,-17.2372,0.974,0.946,-2.87474,44.545,55.569,24.74801
Case_11-15,avg,multilevel_tresholding,9,37.002,29.87,-19.27463,0.981,0.939,-4.28135,51.014,57.103,11.93594
Case_12-01,avg,multilevel_tresholding,9,36.767,31.826,-13.43868,0.986,0.971,-1.5213,52.954,57.582,8.73966
Case_12-02,avg,multilevel_tresholding,9,36.615,31.746,-13.29783,0.987,0.972,-1.51976,52.77,58.006,9.9223
Case_12-03,avg,multilevel_tresholding,9,36.529,31.643,-13.37567,0.986,0.971,-1.5213,52.071,56.961,9.39102
Case_12-04,avg,multilevel_tresholding,9,36.886,30.326,-17.78453,0.987,0.958,-2.9382,50.243,57.473,14.39006
Case_12-05,avg,multilevel_tresholding,9,36.478,29.64,-18.74555,0.985,0.948,-3.75635,46.963,57.398,22.21962
Case_12-06,avg,multilevel_tresholding,9,36.103,29.791,-17.48331,0.985,0.953,-3.24873,46.111,58.478,26.82006
Case_12-07,avg,multilevel_tresholding,9,36.32,29.722,-18.1663,0.984,0.946,-3.86179,46.224,58.539,26.642
Case_12-08,avg,multilevel_tresholding,9,36.373,30.11,-17.21882,0.986,0.956,-3.0426,47.316,58.29,23.193
Case_12-09,avg,multilevel_tresholding,9,36.466,30.113,-17.42171,0.987,0.96,-2.73556,47.507,58.73,23.62389
