name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,5,28.506,29.166,2.3153,0.929,0.944,1.61464,44.206,52.9,19.66701
Case_1-02,avg,otsu,5,28.44,28.983,1.90928,0.927,0.942,1.61812,45.46,51.46,13.19842
Case_1-03,avg,otsu,5,28.9,29.698,2.76125,0.94,0.953,1.38298,44.406,52.494,18.21375
Case_1-04,avg,otsu,5,28.842,29.68,2.90549,0.944,0.957,1.37712,44.233,51.842,17.20209
Case_1-05,avg,otsu,5,28.935,29.698,2.63694,0.941,0.954,1.38151,45.133,52.254,15.77781
Case_1-06,avg,otsu,5,28.466,29.073,2.13237,0.939,0.951,1.27796,45.905,50.805,10.67422
Case_1-07,avg,otsu,5,28.853,29.554,2.42956,0.95,0.959,0.94737,45.998,52.575,14.29845
Case_1-08,avg,otsu,5,29.023,29.797,2.66685,0.935,0.95,1.60428,46.057,51.591,12.01555
Case_10-01,avg,otsu,5,28.265,28.637,1.31612,0.909,0.918,0.9901,52.368,51.242,-2.15017
Case_10-02,avg,otsu,5,28.705,29.052,1.20885,0.916,0.927,1.20087,51.719,46.213,-10.64599
Case_10-03,avg,otsu,5,28.034,28.448,1.47678,0.902,0.913,1.21951,51.503,51.827,0.62909
Case_10-04,avg,otsu,5,28.155,28.446,1.03356,0.913,0.922,0.98576,51.346,50.714,-1.23087
Case_10-05,avg,otsu,5,29.55,30.2,2.19966,0.922,0.936,1.51844,53.272,51.871,-2.6299
Case_10-06,avg,otsu,5,28.622,28.962,1.1879,0.918,0.929,1.19826,52.41,46.067,-12.10265
Case_10-07,avg,otsu,5,28.615,28.96,1.20566,0.922,0.931,0.97614,52.779,51.235,-2.92541
Case_10-08,avg,otsu,5,28.629,28.998,1.2889,0.921,0.931,1.08578,52.79,51.11,-3.18242
Case_10-09,avg,otsu,5,28.283,28.781,1.76078,0.918,0.929,1.19826,51.182,49.884,-2.53605
Case_10-10,avg,otsu,5,28.849,29.373,1.81635,0.901,0.914,1.44284,52.489,53.929,2.74343
Case_11-07,avg,otsu,5,29.139,29.685,1.87378,0.902,0.916,1.55211,61.466,48.714,-20.74643
Case_11-09,avg,otsu,5,31.972,32.283,0.97273,0.863,0.876,1.50637,52.452,48.385,-7.75376
Case_11-10,avg,otsu,5,30.632,30.991,1.17198,0.871,0.885,1.60735,44.608,47.224,5.86442
