name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,13,28.506,25.746,-9.68217,0.929,0.923,-0.64586,44.206,52.805,19.45211
Case_1-02,avg,otsu,13,28.44,25.299,-11.0443,0.927,0.921,-0.64725,45.46,53.985,18.75275
Case_1-03,avg,otsu,13,28.9,27.251,-5.70588,0.94,0.945,0.53191,44.406,59.086,33.0586
Case_1-04,avg,otsu,13,28.842,27.076,-6.12302,0.944,0.949,0.52966,44.233,58.555,32.37854
Case_1-05,avg,otsu,13,28.935,27.084,-6.3971,0.941,0.944,0.31881,45.133,59.087,30.91751
Case_1-06,avg,otsu,13,28.466,25.556,-10.22272,0.939,0.93,-0.95847,45.905,51.517,12.22525
Case_1-07,avg,otsu,13,28.853,26.409,-8.47052,0.95,0.942,-0.84211,45.998,55.334,20.29653
Case_1-08,avg,otsu,13,29.023,27.3,-5.93667,0.935,0.941,0.64171,46.057,57.821,25.54226
Case_10-01,avg,otsu,13,28.265,23.655,-16.30992,0.909,0.816,-10.23102,52.368,54.63,4.31943
Case_10-02,avg,otsu,13,28.705,23.781,-17.15381,0.916,0.829,-9.49782,51.719,51.633,-0.16628
Case_10-03,avg,otsu,13,28.034,23.479,-16.24813,0.902,0.808,-10.42129,51.503,55.278,7.32967
Case_10-04,avg,otsu,13,28.155,23.164,-17.72687,0.913,0.817,-10.51479,51.346,53.655,4.49694
Case_10-05,avg,otsu,13,29.55,26.424,-10.57868,0.922,0.891,-3.36226,53.272,60.484,13.53807
Case_10-06,avg,otsu,13,28.622,23.933,-16.3825,0.918,0.842,-8.27887,52.41,50.848,-2.98035
Case_10-07,avg,otsu,13,28.615,23.8,-16.82684,0.922,0.841,-8.78525,52.779,54.736,3.70791
Case_10-08,avg,otsu,13,28.629,23.872,-16.61602,0.921,0.842,-8.57763,52.79,54.873,3.94582
Case_10-09,avg,otsu,13,28.283,23.996,-15.15752,0.918,0.843,-8.16993,51.182,56.145,9.69677
Case_10-10,avg,otsu,13,28.849,25.266,-12.41984,0.901,0.837,-7.10322,52.489,58.405,11.27093
Case_11-07,avg,otsu,13,29.139,25.052,-14.02588,0.902,0.832,-7.76053,61.466,57.258,-6.84606
Case_11-09,avg,otsu,13,31.972,30.152,-5.69248,0.863,0.865,0.23175,52.452,48.258,-7.99588
Case_11-10,avg,otsu,13,30.632,27.934,-8.80778,0.871,0.851,-2.29621,44.608,56.532,26.73063
Case_11-11,avg,otsu,13,30.611,27.789,-9.21891,0.868,0.846,-2.53456,43.352,56.273,29.80485
Case_11-12,avg,otsu,13,30.484,27.602,-9.45414,0.869,0.844,-2.87687,41.542,55.626,33.90304
Case_11-13,avg,otsu,13,32.161,29.42,-8.52274,0.875,0.859,-1.82857,50.534,48.541,-3.94388
Case_11-15,avg,otsu,13,29.593,26.82,-9.37046,0.909,0.881,-3.08031,58.655,57.501,-1.96744
Case_12-01,avg,otsu,13,29.991,28.519,-4.90814,0.949,0.947,-0.21075,51.284,62.914,22.67764
Case_12-02,avg,otsu,13,29.884,28.421,-4.8956,0.951,0.949,-0.2103,50.238,64.041,27.47522
Case_12-03,avg,otsu,13,29.796,28.315,-4.97047,0.949,0.948,-0.10537,51.081,60.981,19.38098
Case_12-04,avg,otsu,13,29.475,27.025,-8.31213,0.943,0.925,-1.9088,48.971,58.01,18.45786
Case_12-05,avg,otsu,13,29.323,26.616,-9.23166,0.936,0.913,-2.45726,49.715,56.614,13.8771
Case_12-06,avg,otsu,13,29.17,26.83,-8.02194,0.939,0.923,-1.70394,50.272,59.518,18.39195
Case_12-07,avg,otsu,13,29.274,26.765,-8.57075,0.934,0.912,-2.35546,49.713,59.394,19.47378
Case_12-08,avg,otsu,13,29.306,27.046,-7.71173,0.941,0.926,-1.59405,49.925,59.393,18.96445
